nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C	O14757	Kd	Homo sapiens		6.522878745280337		CHEMBL3109278_CHEMBL535	CHEMBL4630
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=CCN(C)C	O14757	Kd	Homo sapiens		5.721246399047171		CHEMBL607707	CHEMBL4630
CN(C)CC1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1	O14757	Kd	Homo sapiens		6.267606240177032		CHEMBL432130_CHEMBL91829	CHEMBL4630
CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1	O14757	Kd	Homo sapiens		5.920818753952375		CHEMBL522892	CHEMBL4630
CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4	O14757	Kd	Homo sapiens		8.494850021680094		CHEMBL1537489_CHEMBL162_CHEMBL1980995_CHEMBL388978	CHEMBL4630
COc1ccc(-c2oc3ncnc(NCCO)c3c2-c2ccc(OC)cc2)cc1	O14757	Kd	Homo sapiens		5.142667503568732		CHEMBL190201	CHEMBL4630
CS(=O)(=O)Nc1cc2c(cc1Cl)NC(=O)Nc1cnc(C#N)c(n1)OCCCCCO2	O14757	Kd	Homo sapiens		7.863279432843593		CHEMBL223460	CHEMBL4630
Cc1[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCC(O)CN1CCOCC1	O14757	Kd	Homo sapiens		5.920818753952375		CHEMBL1721885	CHEMBL4630
Cc1[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c(C)c1NC(=O)CCN1CCN(C)CC1	O14757	Kd	Homo sapiens		6.958607314841776		CHEMBL3288854	CHEMBL4630
Cc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4ccccc4)c3)cc12	O14757	Kd	Homo sapiens		5.585026652029182		CHEMBL212157_CHEMBL379218	CHEMBL4630
N#Cc1ncc2nc1OCCCCCOc1cc(CCCO)c(Cl)cc1NC(=O)N2	O14757	Kd	Homo sapiens		8.366531544420411		CHEMBL223367	CHEMBL4630
N#Cc1ncc2nc1OCCCCCOc1cc(OCCCO)c(Cl)cc1NC(=O)N2	O14757	Kd	Homo sapiens		8.327902142064282		CHEMBL373598	CHEMBL4630
OCCNc1ncnc2[nH]c(-c3ccccc3)c(-c3ccccc3)c12	O14757	Kd	Homo sapiens		5.886056647693162		CHEMBL366312	CHEMBL4630
OCCNc1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12	O14757	Kd	Homo sapiens		4.863279432843592		CHEMBL189434	CHEMBL4630
