nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
CC(C)C(O)C(N)C(=O)NS(=O)(=O)C=Cc1cccc(-c2cc(N)ncn2)c1	P26639	Kd	Homo sapiens		6.221125527997262		CHEMBL2316967	CHEMBL3391
CC(N)C(N)C(=O)NS(=O)(=O)C=Cc1cccc(-c2cc(N)ncn2)c1	P26639	Kd	Homo sapiens		4.9004574713046685		CHEMBL2311916	CHEMBL3391
CC(O)C(N)C(=O)NCc1cccc(-c2ccc3c(N)nc(Cl)nc3c2)c1	P26639	Kd	Homo sapiens		6.029188389127482		CHEMBL2316962	CHEMBL3391
CC(O)C(N)C(=O)NNc1cccc(-c2ccc3c(N)nc(Cl)nc3c2)c1	P26639	Kd	Homo sapiens		6.399027104313253		CHEMBL2316963	CHEMBL3391
CC(O)C(N)C(=O)NS(=O)(=O)C=Cc1cccc(-c2cc(N)ncn2)c1	P26639	Kd	Homo sapiens		8.387216143280265		CHEMBL2311925	CHEMBL3391
CC(O)C(N)C(=O)NS(=O)(=O)N1CCc2ccc(-c3ncnc4[nH]ccc34)cc2C1	P26639	Kd	Homo sapiens		8.2839966563652		CHEMBL2311927	CHEMBL3391
CC(O)C(N)C(=O)NS(=O)(=O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O	P26639	Kd	Homo sapiens		7.872895201635193		CHEMBL2311917	CHEMBL3391
CC(O)C(N)C(=O)NS(=O)(=O)c1ccc(Oc2ccccc2)cc1	P26639	Kd	Homo sapiens		4.434152181326482		CHEMBL2316959	CHEMBL3391
CC(O)C(N)C(=O)NS(=O)(=O)c1ccc2ccc(-c3cc(N)ncn3)cc2c1	P26639	Kd	Homo sapiens		8.522878745280337		CHEMBL2311924	CHEMBL3391
CC(O)C(N)C(=O)NS(=O)(=O)c1ccc2ccc(-c3ncnc4[nH]ccc34)cc2c1	P26639	Kd	Homo sapiens		8.744727494896694		CHEMBL2311926	CHEMBL3391
CC(O)C(N)C(=O)NS(=O)(=O)c1cccc(-c2ccc3[nH]nc(Cl)c3c2)c1	P26639	Kd	Homo sapiens		5.818728228440539		CHEMBL2311929	CHEMBL3391
CC(O)C(N)C(=O)NS(=O)(=O)c1cccc(-c2ccc3c(N)nc(Cl)cc3c2)c1	P26639	Kd	Homo sapiens		6.3344190089820485		CHEMBL2311922	CHEMBL3391
CC(O)C(N)C(=O)NS(=O)(=O)c1cccc(-c2ccc3c(N)nc(Cl)nc3c2)c1	P26639	Kd	Homo sapiens		8.920818753952375		CHEMBL2311920	CHEMBL3391
CC(O)C(N)C(=O)NS(=O)(=O)c1cccc(-c2ccc3c(N)nc(N)nc3c2)c1	P26639	Kd	Homo sapiens		7.995678626217357		CHEMBL2311919	CHEMBL3391
CC(O)C(N)C(=O)NS(=O)(=O)c1cccc(-c2ccc3c(N)nccc3c2)c1	P26639	Kd	Homo sapiens		5.649364391741044		CHEMBL2311923	CHEMBL3391
CC(O)C(N)C(=O)NS(=O)(=O)c1cccc(-c2ccc3c(N)ncnc3c2)c1	P26639	Kd	Homo sapiens		8.481486060122112		CHEMBL2311918	CHEMBL3391
CC(O)C(N)C(=O)NS(=O)(=O)c1cccc(-c2ccc3c(c2)CNC3=O)c1	P26639	Kd	Homo sapiens		7.040958607678906		CHEMBL2311928	CHEMBL3391
CCC(O)C(N)C(=O)NS(=O)(=O)C=Cc1cccc(-c2cc(N)ncn2)c1	P26639	Kd	Homo sapiens		7.494850021680094		CHEMBL2316966	CHEMBL3391
Cc1n[nH]c2ccc(-c3cccc(S(=O)(=O)NC(=O)C(N)C(C)O)c3)cc12	P26639	Kd	Homo sapiens		5.235077015350111		CHEMBL2316960	CHEMBL3391
Cc1nc(N)c2ccc(-c3cccc(S(=O)(=O)NC(=O)C(N)C(C)O)c3)cc2n1	P26639	Kd	Homo sapiens		7.142667503568732		CHEMBL2311921	CHEMBL3391
