nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1	Q59H18	Kd	Homo sapiens		6.2441251443275085		CHEMBL1079742_CHEMBL553	CHEMBL5260
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1	Q59H18	Kd	Homo sapiens		5.251811972993798		CHEMBL31965_CHEMBL545315	CHEMBL5260
CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21	Q59H18	Kd	Homo sapiens		6.657577319177793		CHEMBL572881	CHEMBL5260
CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1	Q59H18	Kd	Homo sapiens		6.769551078621726		CHEMBL574738	CHEMBL5260
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=CCN(C)C	Q59H18	Kd	Homo sapiens		5.142667503568732		CHEMBL607707	CHEMBL5260
CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C(O)C1	Q59H18	Kd	Homo sapiens		7.259637310505756		CHEMBL428690	CHEMBL5260
CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4	Q59H18	Kd	Homo sapiens		6.0		CHEMBL1537489_CHEMBL162_CHEMBL1980995_CHEMBL388978	CHEMBL5260
CNS(=O)(=O)c1cccc(Nc2ncnc3[nH]cnc23)c1	Q59H18	Kd	Homo sapiens		6.954677021213343		CHEMBL3612641	CHEMBL5260
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1	Q59H18	Kd	Homo sapiens		5.552841968657781		CHEMBL24828_CHEMBL533849	CHEMBL5260
C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1	Q59H18	Kd	Homo sapiens		5.455931955649724		CHEMBL10	CHEMBL5260
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1	Q59H18	Kd	Homo sapiens		7.958607314841775		CHEMBL1421	CHEMBL5260
Cn1c(Nc2ccc(C(F)(F)F)cc2)nc2cc(Oc3ccnc(-c4ncc(C(F)(F)F)[nH]4)c3)ccc21	Q59H18	Kd	Homo sapiens		5.229147988357855		CHEMBL558752	CHEMBL5260
Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F	Q59H18	Kd	Homo sapiens		5.853871964321763		CHEMBL191003	CHEMBL5260
