nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
CC(C)N1CCC(NC(=O)c2cc3ccccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1	P06870	Kd	Homo sapiens		4.812479279163537		CHEMBL182746	CHEMBL2319
CC1(C)COC(=O)Nc2cccc(c2)CNC(=O)C(Nc2ccc3c(N)nccc3c2)c2ccc1cc2	P06870	Kd	Homo sapiens		7.555349148746845		CHEMBL3809344_CHEMBL3809909	CHEMBL2319
CC1COC(=O)Nc2cccc(c2)CNC(=O)C(Nc2ccc3c(N)nccc3c2)c2ccc1cc2	P06870	Kd	Homo sapiens		8.073949583205453		CHEMBL3808399_CHEMBL3808853_CHEMBL3809352	CHEMBL2319
CCS(=O)(=O)c1ccc2cc1CNC(=O)C(Nc1ccc(C(=N)N)cc1)c1ccc(cc1)CCCC(=O)N2	P06870	Kd	Homo sapiens		5.721246399047171		CHEMBL3594313	CHEMBL2319
CCS(=O)(=O)c1ccc2cc1CNC(=O)C(Nc1ccc3c(N)nccc3c1)c1ccc(cc1)CCCC(=O)N2	P06870	Kd	Homo sapiens		7.0		CHEMBL3594310	CHEMBL2319
CN1Cc2cccc(c2)NC(=O)OCC(C)(C)c2ccc(cc2)C(Nc2ccc3c(N)nccc3c2)C1=O	P06870	Kd	Homo sapiens		7.128088389198124		CHEMBL3808801_CHEMBL3809993	CHEMBL2319
CS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2cccc(CN)c2)c(F)c1	P06870	Kd	Homo sapiens		7.214670164989233		CHEMBL176140_CHEMBL559015	CHEMBL2319
Cc1cc2ccc1C(C)COC(=O)Nc1cccc(c1)CN(C)C(=O)C2Nc1ccc2c(N)nccc2c1	P06870	Kd	Homo sapiens		7.67778070526608		CHEMBL3907376	CHEMBL2319
N=C(N)NCCCC(NC(=O)C(CO)NC(=O)C(CC1CCC(N)CC1)NC(=O)Cc1ccccc1)C(N)=O	P06870	Kd	Homo sapiens		6.958607314841776		CHEMBL2171750	CHEMBL2319
N=C(N)c1cc(Br)c(OCCCCCOc2c(Br)cc(C(=N)N)cc2Br)c(Br)c1	P06870	Kd	Homo sapiens		6.091514981121351		CHEMBL2011749	CHEMBL2319
N=C(N)c1ccc(OCc2ccc(COc3ccc(C(=N)N)cc3I)cc2)c(I)c1	P06870	Kd	Homo sapiens		7.508638306165728		CHEMBL2011750_CHEMBL3277923	CHEMBL2319
NCC1CCC(C(=O)NC(Cc2ccccc2)c2nc(-c3ccc4c(N)n[nH]c4c3)c(Cl)[nH]2)CC1	P06870	Kd	Homo sapiens		6.187086643357143		CHEMBL3355683_CHEMBL3398612	CHEMBL2319
Nc1nccc2cc(NC3C(=O)NCc4cccc(c4)NC(=O)CCCc4ccc3cc4)ccc12	P06870	Kd	Homo sapiens		7.744727494896693		CHEMBL3594305	CHEMBL2319
Nc1nccc2cc(NC3C(=O)NCc4cccc(c4)NC(=O)OCCc4ccc3cc4)ccc12	P06870	Kd	Homo sapiens		7.455931955649724		CHEMBL3809472	CHEMBL2319
