nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
C=CC(=O)N1CC(Nc2ncnc3[nH]ccc23)CCC1C	P42681	Kd	Homo sapiens		6.8827287043442364		CHEMBL4065559_CHEMBL4085457_CHEMBL4093219_CHEMBL4100944	CHEMBL4367
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1	P42681	Kd	Homo sapiens		6.154901959985742		CHEMBL31965_CHEMBL545315	CHEMBL4367
C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(OCCN(C)C)cc4OC)nc32)c1	P42681	Kd	Homo sapiens		6.3872161432802645		CHEMBL3633152	CHEMBL4367
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=CCN(C)C	P42681	Kd	Homo sapiens		5.259637310505756		CHEMBL607707	CHEMBL4367
CN(C)c1ccc(-c2cc3ncccc3c(NCCCCN)n2)cc1	P42681	Kd	Homo sapiens		6.4034029043735385		CHEMBL282342	CHEMBL4367
CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4	P42681	Kd	Homo sapiens		6.638272163982407		CHEMBL1537489_CHEMBL162_CHEMBL1980995_CHEMBL388978	CHEMBL4367
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1	P42681	Kd	Homo sapiens		5.431798275933005		CHEMBL24828_CHEMBL533849	CHEMBL4367
C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1	P42681	Kd	Homo sapiens		5.346787486224656		CHEMBL10	CHEMBL4367
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1	P42681	Kd	Homo sapiens		5.568636235841012		CHEMBL572878	CHEMBL4367
Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O	P42681	Kd	Homo sapiens		5.585026652029182		CHEMBL477772	CHEMBL4367
Cc1ccc(O)cc1Nc1ccnc(Nc2cccc(C(N)=O)c2)n1	P42681	Kd	Homo sapiens		8.0		CHEMBL249097	CHEMBL4367
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1	P42681	Kd	Homo sapiens		8.67778070526608		CHEMBL1421	CHEMBL4367
Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCNCC1	P42681	Kd	Homo sapiens		7.096910013008057		CHEMBL450519	CHEMBL4367
