nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
CC(=O)N1c2ccc(-c3ccc(C(=O)O)cc3)cc2C(Nc2ccc(Cl)cc2)CC1C	Q15059	Kd	Homo sapiens		7.698970004336019		CHEMBL2177300	CHEMBL1795186
CC(=O)N1c2ccc(-c3ccc(NC(=O)CCCCCCC(=O)NO)cc3)cc2C(NC(=O)OC(C)C)CC1C	Q15059	Kd	Homo sapiens		7.154901959985742		CHEMBL3220922	CHEMBL1795186
CC(=O)NCCCCn1c2c(c3ccccc31)C(=O)NCC2	Q15059	Kd	Homo sapiens		5.122978806607282		CHEMBL3770724	CHEMBL1795186
CCNC(=O)CC1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21	Q15059	Kd	Homo sapiens		7.095590787453937		CHEMBL1232461	CHEMBL1795186
CCS(=O)(=O)Nc1ccc(Oc2ccc(F)cc2F)c(-c2cn(C)c(=O)c3[nH]ccc23)c1	Q15059	Kd	Homo sapiens		7.913640169325252		CHEMBL3987016	CHEMBL1795186
CCc1c(C(=O)N(C)Cc2cccc(C(N)=O)c2)[nH]c(C)c1C(C)=O	Q15059	Kd	Homo sapiens		4.511138197355576		CHEMBL3785707	CHEMBL1795186
CCc1c(C(=O)Nc2cc(S(=O)(=O)N(CC)CC)ccc2O)[nH]c(C)c1C(=O)CO	Q15059	Kd	Homo sapiens		5.1342056174066295		CHEMBL3786031	CHEMBL1795186
CCc1c(C(=O)Nc2cc(S(=O)(=O)N(CC)CC)ccc2O)[nH]c(C)c1C(C)=O	Q15059	Kd	Homo sapiens		5.578695380194719		CHEMBL3787231	CHEMBL1795186
CCc1c(C(=O)Nc2ccc(F)c(S(=O)(=O)N3CCOCC3)c2)[nH]c(C)c1C(C)=O	Q15059	Kd	Homo sapiens		4.979698829942963		CHEMBL3786180	CHEMBL1795186
CCc1c(C(=O)Nc2cccc(OCC(N)=O)c2)[nH]c(C)c1C(C)=O	Q15059	Kd	Homo sapiens		4.512744153631336		CHEMBL3786260	CHEMBL1795186
CNC(=O)c1ccc(-c2cc3cccc(-c4nn(C5CCOCC5)c5c4CN(C(C)=O)CC5)c3cn2)cn1	Q15059	Kd	Homo sapiens		5.214670164989234		CHEMBL4208820	CHEMBL1795186
COc1cc(OC)c2c(=O)cc(-c3cc(C)c(OCC(O)CN4CCCCC4)c(C)c3)oc2c1	Q15059	Kd	Homo sapiens		5.696755907262107		CHEMBL4455209_CHEMBL4549898	CHEMBL1795186
COc1cc(OC)c2c(=O)cc(-c3cc(C)c(OCC(O)CN4CCN(C)CC4)c(C)c3)oc2c1	Q15059	Kd	Homo sapiens		5.59891917504614		CHEMBL4517875_CHEMBL4557050	CHEMBL1795186
Cc1[nH]c(-c2cc(NS(C)(=O)=O)ccc2Oc2ccccc2)c2c1C(=O)CCC2	Q15059	Kd	Homo sapiens		7.455931955649724		CHEMBL4063051	CHEMBL1795186
Cc1[nH]c(-c2cc(S(C)(=O)=O)ccc2Oc2ccc(F)cc2F)c2c1C(=O)NCC2	Q15059	Kd	Homo sapiens		6.958607314841776		CHEMBL3786012	CHEMBL1795186
Cc1ccc2ncccc2c1-c1cc(-c2c(C)noc2C)cc2nc(C3CC3)[nH]c12	Q15059	Kd	Homo sapiens		9.18045606445813		CHEMBL3926851	CHEMBL1795186
Cc1nnc2n1-c1ccc(-c3cn[nH]c3)cc1C(Nc1ccc(Cl)cc1)CC2	Q15059	Kd	Homo sapiens		7.400040174204715		CHEMBL4533303	CHEMBL1795186
Cc1nnc2n1-c1sc(C#Cc3cnn(C)c3)c(Cc3ccccc3)c1COC2	Q15059	Kd	Homo sapiens		8.394573317342553		CHEMBL4555209	CHEMBL1795186
Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=NC(CC(=O)Nc1ccc(O)cc1)c1nnc(C)n1-2	Q15059	Kd	Homo sapiens		8.005631362355599		CHEMBL3581647_CHEMBL4127310	CHEMBL1795186
Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=NC(CC(=O)OC(C)(C)C)c1nnc(C)n1-2	Q15059	Kd	Homo sapiens		7.126332945192047		CHEMBL1957266_CHEMBL2132936_CHEMBL3220211	CHEMBL1795186
Cn1cc(-c2cc(S(C)(=O)=O)ccc2Oc2ccc(F)cc2F)c2cc[nH]c(=O)c21	Q15059	Kd	Homo sapiens		6.537602002101044		CHEMBL4088466	CHEMBL1795186
Cn1cc2c3c(c[nH]c3c1=O)CN(c1ccc(F)cc1F)c1ccc(CS(C)(=O)=O)cc1-2	Q15059	Kd	Homo sapiens		8.0		CHEMBL4217457	CHEMBL1795186
Cn1cc2c3c(c[nH]c3c1=O)CN(c1ccccn1)c1ccc(CS(C)(=O)=O)cc1-2	Q15059	Kd	Homo sapiens		8.0		CHEMBL4208129	CHEMBL1795186
