nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1	Q8TD08	Kd	Homo sapiens		6.920818753952375		CHEMBL296468	CHEMBL5198
CC(NC(=O)Nc1cc2[nH]ncc2c(CO)n1)c1ccccc1	Q8TD08	Kd	Homo sapiens		7.522878745280337		CHEMBL4538174	CHEMBL5198
CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1	Q8TD08	Kd	Homo sapiens		7.026872146400303		CHEMBL574738	CHEMBL5198
CN(C)CC1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1	Q8TD08	Kd	Homo sapiens		7.055517327849832		CHEMBL432130_CHEMBL91829	CHEMBL5198
CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C(O)C1	Q8TD08	Kd	Homo sapiens		6.481486060122112		CHEMBL428690	CHEMBL5198
CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4	Q8TD08	Kd	Homo sapiens		7.455931955649724		CHEMBL1537489_CHEMBL162_CHEMBL1980995_CHEMBL388978	CHEMBL5198
CS(=O)(=O)CCCOc1cccc2c1ccn2-c1ccnc(NC2CCC(C(=O)N3CCC(O)CC3)CC2)n1	Q8TD08	Kd	Homo sapiens		6.187086643357143		CHEMBL2425628	CHEMBL5198
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1	Q8TD08	Kd	Homo sapiens		5.522878745280337		CHEMBL103667	CHEMBL5198
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1	Q8TD08	Kd	Homo sapiens		5.552841968657781		CHEMBL223360	CHEMBL5198
Cc1nc(CN(C)c2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)cs1	Q8TD08	Kd	Homo sapiens		6.366531544420412		CHEMBL1474834	CHEMBL5198
Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F	Q8TD08	Kd	Homo sapiens		5.958607314841776		CHEMBL191003	CHEMBL5198
