nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
CC(C)C(NC(=O)c1cc2ccccc2s1)C(=O)NC1CCN(Cc2ccc(OCCCN(C)C)cc2)C1	Q9UKP6	Kd	Homo sapiens		7.920818753952375		CHEMBL1164523	CHEMBL3764
CCN1CCN(c2cccc3c2C2CCCC(c4ccc(OC)c(OC)c4)N2C3=O)CC1	Q9UKP6	Kd	Homo sapiens		7.1938200260161125		CHEMBL566894	CHEMBL3764
CN(C(=O)CN(CC#N)c1ccc(Cl)c(Cl)c1)C(CN1CCCC1)c1ccc(-c2cccc(C(N)=O)c2)cc1	Q9UKP6	Kd	Homo sapiens		9.522878745280336		CHEMBL453587	CHEMBL3764
CN(C(=O)Cc1ccc(Cl)c(Cl)c1)C(CN1CCCC1)c1ccccc1	Q9UKP6	Kd	Homo sapiens		5.3979400086720375		CHEMBL106345_CHEMBL320882_CHEMBL38576	CHEMBL3764
CN(C)CCCOc1ccc(CN2CCC(NC(=O)c3ccc(Cl)c(Cl)c3)C2)cc1	Q9UKP6	Kd	Homo sapiens		6.698970004336019		CHEMBL366221	CHEMBL3764
CN(CC(=O)N(C)C(CN1CCCC1)c1ccc(-c2ccccc2)cc1)c1ccc(Cl)c(Cl)c1	Q9UKP6	Kd	Homo sapiens		7.698970004336019		CHEMBL488642	CHEMBL3764
CN(CC(=O)N(C)C(CN1CCOCC1)c1ccc(-c2ccccc2)cc1)c1ccc(Cl)c(Cl)c1	Q9UKP6	Kd	Homo sapiens		6.200659450546419		CHEMBL452298	CHEMBL3764
COCCN(CC(=O)N(C)C(CN1CCCC1)c1ccc(-c2ccc(C(N)=O)cc2)cc1)c1ccc(Cl)c(Cl)c1	Q9UKP6	Kd	Homo sapiens		8.522878745280337		CHEMBL453067	CHEMBL3764
COc1cccc(-c2ccc(C(CN3CCOCC3)N(C)C(=O)CN3C(=O)COc4cc(Cl)c(Cl)cc43)cc2)c1	Q9UKP6	Kd	Homo sapiens		8.301029995663981		CHEMBL453329	CHEMBL3764
Cc1cc(NC(=O)NCCN2CCC(O)(Cc3ccccc3)CC2)c2ccccc2n1	Q9UKP6	Kd	Homo sapiens		8.301029995663981		CHEMBL1164032_CHEMBL567303	CHEMBL3764
