nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1	P29320	Kd	Homo sapiens		5.619788758288393		CHEMBL1079742_CHEMBL553	CHEMBL4954
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1	P29320	Kd	Homo sapiens		5.932433674311613		CHEMBL31965_CHEMBL545315	CHEMBL4954
CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C	P29320	Kd	Homo sapiens		5.6777807052660805		CHEMBL3109278_CHEMBL535	CHEMBL4954
CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1	P29320	Kd	Homo sapiens		7.096910013008057		CHEMBL574738	CHEMBL4954
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=CCN(C)C	P29320	Kd	Homo sapiens		5.392578075976151		CHEMBL607707	CHEMBL4954
CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C(O)C1	P29320	Kd	Homo sapiens		5.481486060122112		CHEMBL428690	CHEMBL4954
CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4	P29320	Kd	Homo sapiens		7.414136773173383		CHEMBL1537489_CHEMBL162_CHEMBL1980995_CHEMBL388978	CHEMBL4954
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1	P29320	Kd	Homo sapiens		5.721848749616356		CHEMBL24828_CHEMBL533849	CHEMBL4954
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1	P29320	Kd	Homo sapiens		5.823908740944319		CHEMBL572878	CHEMBL4954
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1	P29320	Kd	Homo sapiens		6.146044667143447		CHEMBL103667	CHEMBL4954
Cc1ccc(C(=O)Nc2cccc(C(C)(C)C)c2)cc1-c1ccc(C(=O)NCC2CC2)cc1	P29320	Kd	Homo sapiens		7.337242168318426		CHEMBL515466	CHEMBL4954
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1	P29320	Kd	Homo sapiens		5.455931955649724		CHEMBL223360	CHEMBL4954
Cc1ccc(O)cc1-n1c(N)c(C(N)=O)c2nc3ccccc3nc21	P29320	Kd	Homo sapiens		8.066512712151294		CHEMBL3321809	CHEMBL4954
Cc1ccc(O)cc1Nc1ccnc(Nc2cccc(C(N)=O)c2)n1	P29320	Kd	Homo sapiens		10.0		CHEMBL249097	CHEMBL4954
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1	P29320	Kd	Homo sapiens		10.031517051446064		CHEMBL1421	CHEMBL4954
NC(=O)c1c(N)n(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)c2nc3ccccc3nc12	P29320	Kd	Homo sapiens		7.405607449624574		CHEMBL3321822	CHEMBL4954
O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1	P29320	Kd	Homo sapiens		5.6777807052660805		CHEMBL259084	CHEMBL4954
Oc1c2ccccc2c2c3c(cccc13)N=N2	P29320	Kd	Homo sapiens		5.3979400086720375		CHEMBL1725279	CHEMBL4954
