nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
CC(=O)c1ccc(NC(S)=NCCCn2ccnc2)cc1	Q16769	Kd	Homo sapiens		5.747146969020108		CHEMBL201195	CHEMBL4508
CC(C(S)=NCCCn1ccnc1)c1ccccc1	Q16769	Kd	Homo sapiens		5.2944984118090535		CHEMBL201011_CHEMBL203411	CHEMBL4508
CC(C)(C)N=C(S)NCCCn1ccnc1	Q16769	Kd	Homo sapiens		4.832092189998519		CHEMBL203033	CHEMBL4508
CC(C)N=C(S)NCCCn1ccnc1	Q16769	Kd	Homo sapiens		4.94692155651658		CHEMBL201207	CHEMBL4508
CCCN=C(S)NCCCn1ccnc1	Q16769	Kd	Homo sapiens		5.332547047110047		CHEMBL201374	CHEMBL4508
CCOc1ccc(NC(S)=NCCCn2ccnc2)cc1	Q16769	Kd	Homo sapiens		6.0506099933550885		CHEMBL201039	CHEMBL4508
CCc1ccc(NC(S)=NCCCn2ccnc2)cc1	Q16769	Kd	Homo sapiens		5.555955204081924		CHEMBL199540	CHEMBL4508
CN=C(S)NCCCn1ccnc1	Q16769	Kd	Homo sapiens		4.885389015767827		CHEMBL202763	CHEMBL4508
COc1cc(NC(S)=NCCCn2ccnc2)cc(OC)c1	Q16769	Kd	Homo sapiens		6.1249387366083		CHEMBL383660	CHEMBL4508
COc1cc(NC(S)=NCCCn2ccnc2)cc(OC)c1OC	Q16769	Kd	Homo sapiens		6.468521082957745		CHEMBL383022	CHEMBL4508
COc1cc2nc(NCCCn3ccnc3)sc2cc1OC	Q16769	Kd	Homo sapiens		5.698970004336019		CHEMBL383101	CHEMBL4508
COc1ccc(C2(C(=S)NCCCn3ccnc3)CC2)cc1OC	Q16769	Kd	Homo sapiens		7.045757490560675		CHEMBL203195	CHEMBL4508
COc1ccc(C2(C(S)=NCCCn3ccnc3)CC2)cc1	Q16769	Kd	Homo sapiens		6.3979400086720375		CHEMBL383477	CHEMBL4508
COc1ccc(C2(C(S)=NCCCn3ccnc3)CCCCC2)cc1	Q16769	Kd	Homo sapiens		5.653647025549362		CHEMBL199661	CHEMBL4508
COc1ccc(CC(S)=NCCCn2ccnc2)cc1OC	Q16769	Kd	Homo sapiens		6.4089353929735005		CHEMBL382268	CHEMBL4508
COc1ccc(CN=C(S)NCCCn2ccnc2)cc1OC	Q16769	Kd	Homo sapiens		5.809668301829707		CHEMBL201187	CHEMBL4508
COc1ccc(N=C(S)CCCCn2ccnc2)cc1OC	Q16769	Kd	Homo sapiens		6.00436480540245		CHEMBL382344	CHEMBL4508
COc1ccc(N=C(S)NCCCn2ccnc2)c(OC)c1	Q16769	Kd	Homo sapiens		6.251811972993798		CHEMBL382390	CHEMBL4508
COc1ccc(NC(=O)NCCCn2ccnc2)cc1OC	Q16769	Kd	Homo sapiens		6.309803919971486		CHEMBL201392	CHEMBL4508
COc1ccc(NC(=S)N(C)CCCn2ccnc2)cc1OC	Q16769	Kd	Homo sapiens		5.316052869248487		CHEMBL201071	CHEMBL4508
COc1ccc(NC(=S)NCCCn2ccnc2)cc1OC	Q16769	Kd	Homo sapiens		7.221848749616356		CHEMBL201747	CHEMBL4508
COc1ccc(NC(S)=NCC(C)Cn2ccnc2)cc1OC	Q16769	Kd	Homo sapiens		6.293853745338478		CHEMBL201139_CHEMBL201184	CHEMBL4508
COc1ccc(NC(S)=NCC2(Cn3ccnc3)CC2)cc1OC	Q16769	Kd	Homo sapiens		5.632644078973981		CHEMBL202719	CHEMBL4508
COc1ccc(NC(S)=NCCCCn2ccnc2)cc1OC	Q16769	Kd	Homo sapiens		6.259637310505756		CHEMBL202922	CHEMBL4508
COc1ccc(NC(S)=NCCCn2ccnc2)cc1	Q16769	Kd	Homo sapiens		6.154901959985742		CHEMBL201092	CHEMBL4508
COc1ccc(NC(S)=NCCn2ccnc2)cc1OC	Q16769	Kd	Homo sapiens		4.753009300758452		CHEMBL380479	CHEMBL4508
COc1ccc2nc(NCCCn3ccnc3)sc2c1	Q16769	Kd	Homo sapiens		5.804100347590767		CHEMBL201234	CHEMBL4508
COc1cccc(NC(S)=NCCCn2ccnc2)c1	Q16769	Kd	Homo sapiens		5.730487055782085		CHEMBL378381	CHEMBL4508
CSc1ccc(NC(S)=NCCCn2ccnc2)cc1	Q16769	Kd	Homo sapiens		5.779891911959945		CHEMBL382643	CHEMBL4508
Cc1ccc(NC(S)=NCCCn2ccnc2)cc1	Q16769	Kd	Homo sapiens		5.669586226650809		CHEMBL199537	CHEMBL4508
Cc1ccc(OCCCn2ccnc2)cc1	Q16769	Kd	Homo sapiens		5.113509274827519		CHEMBL202716	CHEMBL4508
Clc1ccc2nc(NCCCn3ccnc3)sc2c1	Q16769	Kd	Homo sapiens		5.4749551929631535		CHEMBL381321	CHEMBL4508
Fc1ccc(NC(S)=NCCCn2ccnc2)cc1	Q16769	Kd	Homo sapiens		5.325138859262188		CHEMBL203035	CHEMBL4508
O=C1CNC(=S)N1CCCn1ccnc1	Q16769	Kd	Homo sapiens		6.154901959985742		CHEMBL201537	CHEMBL4508
O=[N+]([O-])c1ccc(NC(S)=NCCCn2ccnc2)cc1	Q16769	Kd	Homo sapiens		5.571865205971212		CHEMBL199515	CHEMBL4508
S=C(NCCCn1ccnc1)C1(c2ccc(Cl)cc2)CCC1	Q16769	Kd	Homo sapiens		5.311580177997289		CHEMBL201399	CHEMBL4508
S=C(NCCCn1ccnc1)C1(c2ccc(Cl)cc2)CCCC1	Q16769	Kd	Homo sapiens		5.134896025358872		CHEMBL436954	CHEMBL4508
S=C(NCCCn1ccnc1)NC1CC2C=CC1C2	Q16769	Kd	Homo sapiens		5.436518914605589		CHEMBL201032	CHEMBL4508
S=C(NCCCn1ccnc1)NC1CCCCC1	Q16769	Kd	Homo sapiens		5.327902142064282		CHEMBL112666	CHEMBL4508
S=C(NCCCn1ccnc1)NCc1ccccc1	Q16769	Kd	Homo sapiens		5.246416941107094		CHEMBL198343	CHEMBL4508
S=C(NCCCn1ccnc1)Nc1ccc(Cl)cc1	Q16769	Kd	Homo sapiens		5.906578314837764		CHEMBL201301	CHEMBL4508
S=C(NCCCn1ccnc1)Nc1ccc(OCc2ccccc2)cc1	Q16769	Kd	Homo sapiens		6.013228265733755		CHEMBL201574	CHEMBL4508
S=C(NCCCn1ccnc1)Nc1ccc2c(c1)OCCO2	Q16769	Kd	Homo sapiens		5.950781977329817		CHEMBL203202	CHEMBL4508
S=C(NCCCn1ccnc1)Nc1ccc2c(c1)OCO2	Q16769	Kd	Homo sapiens		5.247183568811728		CHEMBL201735	CHEMBL4508
S=C(NCCCn1ccnc1)Nc1cccc2ccccc12	Q16769	Kd	Homo sapiens		5.554395796726404		CHEMBL199504	CHEMBL4508
S=C(NCCCn1ccnc1)Nc1ccccc1	Q16769	Kd	Homo sapiens		5.348721986001856		CHEMBL198290	CHEMBL4508
SC(=NCCCn1ccnc1)C(c1ccccc1)c1ccccc1	Q16769	Kd	Homo sapiens		5.348721986001856		CHEMBL203091	CHEMBL4508
c1ccc2sc(NCCCn3ccnc3)nc2c1	Q16769	Kd	Homo sapiens		5.428291168191314		CHEMBL382778	CHEMBL4508
