nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1	P17948	Kd	Homo sapiens		5.356547323513811		CHEMBL1079742_CHEMBL553	CHEMBL1868
CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1	P17948	Kd	Homo sapiens		7.387216143280264		CHEMBL2105709_CHEMBL576982	CHEMBL1868
CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21	P17948	Kd	Homo sapiens		7.920818753952375		CHEMBL572881	CHEMBL1868
CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C	P17948	Kd	Homo sapiens		8.721848749616356		CHEMBL3109278_CHEMBL535	CHEMBL1868
CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1	P17948	Kd	Homo sapiens		6.958607314841776		CHEMBL215152	CHEMBL1868
CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1	P17948	Kd	Homo sapiens		7.0655015487564325		CHEMBL574738	CHEMBL1868
CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1	P17948	Kd	Homo sapiens		7.161150909262744		CHEMBL522892	CHEMBL1868
CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4	P17948	Kd	Homo sapiens		6.823908740944319		CHEMBL1537489_CHEMBL162_CHEMBL1980995_CHEMBL388978	CHEMBL1868
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1	P17948	Kd	Homo sapiens		6.585026652029183		CHEMBL24828_CHEMBL533849	CHEMBL1868
Cc1[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCC(O)CN1CCOCC1	P17948	Kd	Homo sapiens		8.327902142064282		CHEMBL1721885	CHEMBL1868
Cc1[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c(C)c1NC(=O)CCN1CCN(C)CC1	P17948	Kd	Homo sapiens		5.958607314841776		CHEMBL3288854	CHEMBL1868
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1	P17948	Kd	Homo sapiens		7.0		CHEMBL572878	CHEMBL1868
Cc1cc2c(F)c(Oc3ncnn4cc(OCC(C)O)c(C)c34)ccc2[nH]1	P17948	Kd	Homo sapiens		7.221848749616356		CHEMBL377300_CHEMBL427202	CHEMBL1868
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1	P17948	Kd	Homo sapiens		6.3872161432802645		CHEMBL103667	CHEMBL1868
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1	P17948	Kd	Homo sapiens		8.1249387366083		CHEMBL223360	CHEMBL1868
Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O	P17948	Kd	Homo sapiens		7.853871964321763		CHEMBL477772	CHEMBL1868
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1	P17948	Kd	Homo sapiens		5.301029995663981		CHEMBL1421	CHEMBL1868
Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1	P17948	Kd	Homo sapiens		8.017728766960431		CHEMBL101253_CHEMBL75232	CHEMBL1868
Cn1c(Nc2ccc(C(F)(F)F)cc2)nc2cc(Oc3ccnc(-c4ncc(C(F)(F)F)[nH]4)c3)ccc21	P17948	Kd	Homo sapiens		6.096910013008057		CHEMBL558752	CHEMBL1868
Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F	P17948	Kd	Homo sapiens		5.6777807052660805		CHEMBL191003	CHEMBL1868
O=C(Nc1ccc(Cn2cncn2)cc1)c1ccccc1NCc1ccncc1	P17948	Kd	Homo sapiens		5.619788758288393		CHEMBL3813969	CHEMBL1868
O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1	P17948	Kd	Homo sapiens		6.0		CHEMBL259084	CHEMBL1868
