nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C	Q13043	Kd	Homo sapiens		7.360623199523586		CHEMBL3109278_CHEMBL535	CHEMBL4598
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=CCN(C)C	Q13043	Kd	Homo sapiens		5.426316446103106		CHEMBL607707	CHEMBL4598
CN(C)CC1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1	Q13043	Kd	Homo sapiens		6.657577319177793	5.0	CHEMBL432130_CHEMBL91829	CHEMBL4598
CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1	Q13043	Kd	Homo sapiens		6.698970004336019		CHEMBL522892	CHEMBL4598
CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4	Q13043	Kd	Homo sapiens		9.710108201691597		CHEMBL1537489_CHEMBL162_CHEMBL1980995_CHEMBL388978	CHEMBL4598
Cc1[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCC(O)CN1CCOCC1	Q13043	Kd	Homo sapiens		6.886056647693162		CHEMBL1721885	CHEMBL4598
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1	Q13043	Kd	Homo sapiens		6.698970004336019		CHEMBL572878	CHEMBL4598
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1	Q13043	Kd	Homo sapiens		5.853871964321763		CHEMBL223360	CHEMBL4598
Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F	Q13043	Kd	Homo sapiens		6.886056647693162		CHEMBL191003	CHEMBL4598
Oc1c2ccccc2c2c3c(cccc13)N=N2	Q13043	Kd	Homo sapiens		5.657577319177793		CHEMBL1725279	CHEMBL4598
