nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
CCc1cccc2[nH]c(=O)c(O)cc12	P14920	Kd	Homo sapiens		7.602059991327962		CHEMBL464841	CHEMBL5485
Cc1cc(C(=O)O)n[nH]1	P14920	Kd	Homo sapiens		6.127736163263718		CHEMBL391574	CHEMBL5485
O=C(O)c1ccccc1	P14920	Kd	Homo sapiens		5.510144244514224		CHEMBL541	CHEMBL5485
O=c1[nH]c2cc(F)ccc2cc1O	P14920	Kd	Homo sapiens		7.420216403383191		CHEMBL443399	CHEMBL5485
O=c1[nH]c2ccc(F)c(Cl)c2cc1O	P14920	Kd	Homo sapiens		8.298439739412089		CHEMBL467660	CHEMBL5485
O=c1[nH]c2ccc(F)cc2cc1O	P14920	Kd	Homo sapiens		7.769551078621726		CHEMBL509045	CHEMBL5485
O=c1[nH]c2cccc(Cl)c2cc1O	P14920	Kd	Homo sapiens		8.378480975656853		CHEMBL495187	CHEMBL5485
O=c1[nH]c2cccc(F)c2cc1O	P14920	Kd	Homo sapiens		7.744727494896693		CHEMBL495186	CHEMBL5485
O=c1[nH]c2ccccc2cc1O	P14920	Kd	Homo sapiens		7.886056647693162		CHEMBL146227	CHEMBL5485
O=c1[nH]c2ncccc2cc1O	P14920	Kd	Homo sapiens		8.698970004336019		CHEMBL468495	CHEMBL5485
Oc1noc2cc(Cl)ccc12	P14920	Kd	Homo sapiens		7.828218702303872		CHEMBL445990	CHEMBL5485
