	id	chembl_cid1	chembl_cid2	core	sub1	sub2	pot1	pot2	dpot	thres	class	core_id
0	CHEMBL1163585-CHEMBL1163588	CHEMBL1163585	CHEMBL1163588	[R1]NC(CC(=O)c1ccc(cc1)C)c2cccc(c2)F	[R1]c1ccc(c(c1)F)F	[R1]c1ccc(cc1)F	5.915781313260761	6.492144128304169	0.5763628150434075	1.857786198316456	-1	22.0
1	CHEMBL1163585-CHEMBL1164339	CHEMBL1163585	CHEMBL1164339	[R1]NC(CC(=O)c1ccc(cc1)C)c2cccc(c2)F	[R1]c1ccc(c(c1)F)F	[R1]c1cccc(c1)[N+](=O)[O-]	5.915781313260761	6.692503962086787	0.7767226488260262	1.857786198316456	-1	22.0
2	CHEMBL1163588-CHEMBL1164339	CHEMBL1163588	CHEMBL1164339	[R1]NC(CC(=O)c1ccc(cc1)C)c2cccc(c2)F	[R1]c1ccc(cc1)F	[R1]c1cccc(c1)[N+](=O)[O-]	6.492144128304169	6.692503962086787	0.2003598337826186	1.857786198316456	-1	22.0
3	CHEMBL1163620-CHEMBL1165642	CHEMBL1165642	CHEMBL1163620	[R1]c1ccc(cc1)C(=O)CC(c2cccc(c2)F)Nc3ccc(cc3)[N+](=O)[O-]	[R1]c1ccccc1	[R1]N1CCOCC1	6.379863945026242	6.548213564475709	0.1683496194494669	1.857786198316456	-1	4.0
4	CHEMBL1738889_CHEMBL3185021-CHEMBL4446471	CHEMBL4446471	CHEMBL1738889_CHEMBL3185021	[R1]CC(C)(C(=O)Nc1ccc(c(c1)C(F)(F)F)C#N)O	[R1]n1ccc2c1cccc2	[R1]Oc1ccc(cc1)C#N	5.681936665037237	8.42021640338319	2.7382797383459527	1.857786198316456	1	2.0
5	CHEMBL199238-CHEMBL197548	CHEMBL197548	CHEMBL199238	[R1]Nc1ccc(cc1C)C(CC)(CC)c2ccc(c(c2)C)OCC(=O)C(C)(C)C	[R1]CCC(C)(C)O	[R1]CC(CO)O	5.537602002101044	5.931814138253838	0.3942121361527935	1.857786198316456	-1	5.0
6	CHEMBL199238-CHEMBL370567	CHEMBL370567	CHEMBL199238	[R1]Oc1ccc(cc1C)C(CC)(CC)c2ccc(c(c2)C)NCC(CO)O	[R1]CC(C(C)(C)C)O	[R1]CC(=O)C(C)(C)C	5.821598658466245	5.931814138253838	0.1102154797875929	1.857786198316456	-1	6.0
7	CHEMBL277378-CHEMBL217769	CHEMBL217769	CHEMBL277378	[R1]N(CC)c1ccc2c(c1)c(cc(n2)O)C(F)(F)F	[R1]CC(F)(F)F	[R1]CC	8.148741651280925	8.356547323513812	0.2078056722328867	1.857786198316456	-1	7.0
8	CHEMBL439873-CHEMBL230053	CHEMBL230053	CHEMBL439873	[R1]c1cc(ccc1C#N)N2C(=O)C3C(CCN3C2=O)O	[R1]c1ccccc1	[R1]OC	7.3187587626244115	7.619788758288393	0.3010299956639812	1.857786198316456	-1	8.0
9	CHEMBL235346-CHEMBL238122	CHEMBL235346	CHEMBL238122	[R1]N(CC(F)(F)F)c1ccc2c(c1)c(cc(=O)[nH]2)C	[R1]CC(C)C	[R1]CC(F)(F)F	7.920818753952375	8.853871964321762	0.9330532103693868	1.857786198316456	-1	9.0
10	CHEMBL237259-CHEMBL235347_CHEMBL394194	CHEMBL237259	CHEMBL235347_CHEMBL394194	[R1]N(CC(F)(F)F)c1ccc2c(c1)c(cc(=O)[nH]2)C(F)(F)F	[R1]C	[R1]C(C)CCl	8.045757490560675	8.138190082242268	0.0924325916815931	1.857786198316456	-1	0.0
11	CHEMBL235347_CHEMBL394194-CHEMBL237261	CHEMBL237261	CHEMBL235347_CHEMBL394194	[R1]N(CC(F)(F)F)c1ccc2c(c1)c(cc(=O)[nH]2)C(F)(F)F	[R1]CCC	[R1]C(C)CCl	7.920818753952375	8.138190082242268	0.217371328289893	1.857786198316456	-1	0.0
12	CHEMBL237262-CHEMBL235347_CHEMBL394194	CHEMBL235347_CHEMBL394194	CHEMBL237262	[R1]N(CC(F)(F)F)c1ccc2c(c1)c(cc(=O)[nH]2)C(F)(F)F	[R1]C(C)CCl	[R1]C(C)C	8.138190082242268	8.537602002101043	0.3994119198587746	1.857786198316456	-1	0.0
13	CHEMBL235347_CHEMBL394194-CHEMBL237472	CHEMBL237472	CHEMBL235347_CHEMBL394194	[R1]N(CC(F)(F)F)c1ccc2c(c1)c(cc(=O)[nH]2)C(F)(F)F	[R1]CC(C)(C)C	[R1]C(C)CCl	7.920818753952375	8.138190082242268	0.217371328289893	1.857786198316456	-1	0.0
14	CHEMBL235347_CHEMBL394194-CHEMBL237474	CHEMBL235347_CHEMBL394194	CHEMBL237474	[R1]N(CC(F)(F)F)c1ccc2c(c1)c(cc(=O)[nH]2)C(F)(F)F	[R1]C(C)CCl	[R1]CCCl	8.138190082242268	8.585026652029184	0.4468365697869156	1.857786198316456	-1	0.0
15	CHEMBL235347_CHEMBL394194-CHEMBL237681	CHEMBL237681	CHEMBL235347_CHEMBL394194	[R1]N(CC(F)(F)F)c1ccc2c(c1)c(cc(=O)[nH]2)C(F)(F)F	[R1]CC(C(F)(F)F)(F)F	[R1]C(C)CCl	7.508638306165728	8.138190082242268	0.6295517760765401	1.857786198316456	-1	0.0
16	CHEMBL235347_CHEMBL394194-CHEMBL237682	CHEMBL235347_CHEMBL394194	CHEMBL237682	[R1]N(CC(F)(F)F)c1ccc2c(c1)c(cc(=O)[nH]2)C(F)(F)F	[R1]C(C)CCl	[R1]CCO	8.138190082242268	8.180456064458129	0.042265982215861	1.857786198316456	-1	0.0
17	CHEMBL235347_CHEMBL394194-CHEMBL3706927	CHEMBL3706927	CHEMBL235347_CHEMBL394194	[R1]N(CC(F)(F)F)c1ccc2c(c1)c(cc(=O)[nH]2)C(F)(F)F	[R1]Cc1cccs1	[R1]C(C)CCl	7.214670164989233	8.138190082242268	0.9235199172530352	1.857786198316456	-1	0.0
18	CHEMBL235347_CHEMBL394194-CHEMBL3706928	CHEMBL3706928	CHEMBL235347_CHEMBL394194	[R1]N(CC(F)(F)F)c1ccc2c(c1)c(cc(=O)[nH]2)C(F)(F)F	[R1]CC(=O)OCC	[R1]C(C)CCl	7.721246399047171	8.138190082242268	0.4169436831950968	1.857786198316456	-1	0.0
