	id	chembl_cid1	chembl_cid2	core	sub1	sub2	pot1	pot2	dpot	thres	class	core_id
0	CHEMBL3403528-CHEMBL104970_CHEMBL356792	CHEMBL104970_CHEMBL356792	CHEMBL3403528	[R1]C(=O)C(Cc1cccc(c1)C(=N)N)NS(=O)(=O)c2ccc3ccccc3c2	[R1]N1CCN(CC1)c2ccccc2	[R1]N1CCC(CC1)c2ccccc2	5.7447274948966935	6.522878745280337	0.7781512503836439	2.4538309119360417	-1	15.0
1	CHEMBL210189-CHEMBL210771	CHEMBL210189	CHEMBL210771	[R1]C(=O)C(Cc1cccc(c1)C(=N)N)NS(=O)(=O)c2ccc3ccccc3c2	[R1]N1CCC(CC1)C2CCNCC2	[R1]N1CCC(CC1)CCNC(=N)N	6.920818753952375	7.337242168318426	0.4164234143660508	2.4538309119360417	-1	15.0
2	CHEMBL210189-CHEMBL210815	CHEMBL210815	CHEMBL210189	[R1]C(=O)C(Cc1cccc(c1)C(=N)N)NS(=O)(=O)c2ccc3ccccc3c2	[R1]N1CCC(CC1)CCCN	[R1]N1CCC(CC1)C2CCNCC2	6.795880017344076	6.920818753952375	0.124938736608299	2.4538309119360417	-1	15.0
3	CHEMBL210189-CHEMBL211659	CHEMBL210189	CHEMBL211659	[R1]C(=O)C(Cc1cccc(c1)C(=N)N)NS(=O)(=O)c2ccc3ccccc3c2	[R1]N1CCC(CC1)C2CCNCC2	[R1]N1CCC(CC1)CCCNC(=N)N	6.920818753952375	7.376750709602098	0.4559319556497234	2.4538309119360417	-1	15.0
4	CHEMBL210189-CHEMBL211939	CHEMBL210189	CHEMBL211939	[R1]C(=O)C(Cc1cccc(c1)C(=N)N)NS(=O)(=O)c2ccc3ccccc3c2	[R1]N1CCC(CC1)C2CCNCC2	[R1]N1CCC(CC1)CCN	6.920818753952375	6.958607314841776	0.0377885608894015	2.4538309119360417	-1	15.0
5	CHEMBL210189-CHEMBL3403528	CHEMBL3403528	CHEMBL210189	[R1]C(=O)C(Cc1cccc(c1)C(=N)N)NS(=O)(=O)c2ccc3ccccc3c2	[R1]N1CCC(CC1)c2ccccc2	[R1]N1CCC(CC1)C2CCNCC2	6.522878745280337	6.920818753952375	0.3979400086720375	2.4538309119360417	-1	15.0
6	CHEMBL210815-CHEMBL210771	CHEMBL210815	CHEMBL210771	[R1]C(=O)C(Cc1cccc(c1)C(=N)N)NS(=O)(=O)c2ccc3ccccc3c2	[R1]N1CCC(CC1)CCCN	[R1]N1CCC(CC1)CCNC(=N)N	6.795880017344076	7.337242168318426	0.5413621509743498	2.4538309119360417	-1	15.0
7	CHEMBL211659-CHEMBL210771	CHEMBL210771	CHEMBL211659	[R1]C(=O)C(Cc1cccc(c1)C(=N)N)NS(=O)(=O)c2ccc3ccccc3c2	[R1]N1CCC(CC1)CCNC(=N)N	[R1]N1CCC(CC1)CCCNC(=N)N	7.337242168318426	7.376750709602098	0.0395085412836726	2.4538309119360417	-1	15.0
8	CHEMBL210771-CHEMBL212310	CHEMBL212310	CHEMBL210771	[R1]NC(Cc1cccc(c1)C(=N)N)C(=O)N2CCC(CC2)CCNC(=N)N	[R1]S(=O)(=O)c1cccc2c1cccc2	[R1]S(=O)(=O)c1ccc2ccccc2c1	7.142667503568732	7.337242168318426	0.1945746647496937	2.4538309119360417	-1	14.0
9	CHEMBL210771-CHEMBL3403528	CHEMBL3403528	CHEMBL210771	[R1]C(=O)C(Cc1cccc(c1)C(=N)N)NS(=O)(=O)c2ccc3ccccc3c2	[R1]N1CCC(CC1)c2ccccc2	[R1]N1CCC(CC1)CCNC(=N)N	6.522878745280337	7.337242168318426	0.8143634230380883	2.4538309119360417	-1	15.0
