	id	chembl_cid1	chembl_cid2	core	sub1	sub2	pot1	pot2	dpot	thres	class	core_id
0	CHEMBL2158626-CHEMBL2158563	CHEMBL2158563	CHEMBL2158626	[R1]Sc1nc(c2c(c[nH]c2n1)C#N)c3cc(c(cc3Cl)Cl)OCCN(CC)CC	[R1]CC(=O)NC	[R1]C	8.096910013008056	8.698970004336019	0.6020599913279625	0.7569200138173408	-1	15.0
1	CHEMBL2158628-CHEMBL2158565	CHEMBL2158565	CHEMBL2158628	[R1]Sc1nc(c2c(c[nH]c2n1)C#N)c3cc(c(cc3Cl)OC)OCCN4CCC(C4)(F)F	[R1]C(C)C	[R1]C	6.764471553092451	7.920818753952375	1.1563472008599236	0.7569200138173408	1	1.0
2	CHEMBL2158569-CHEMBL2158577	CHEMBL2158569	CHEMBL2158577	[R1]C(=O)CSc1nc(c2c(c[nH]c2n1)C#N)c3cc(c(cc3Cl)OC)O	[R1]NC(C)C	[R1]NCCF	8.522878745280337	8.698970004336019	0.1760912590556813	0.7569200138173408	-1	14.0
3	CHEMBL2158570-CHEMBL2158576	CHEMBL2158576	CHEMBL2158570	[R1]C(=O)CSc1nc(c2c(c[nH]c2n1)C#N)c3cc(c(cc3Cl)OC)OC	[R1]NCCF	[R1]NCC	8.301029995663981	8.698970004336019	0.3979400086720375	0.7569200138173408	-1	13.0
4	CHEMBL2158570-CHEMBL2158630	CHEMBL2158630	CHEMBL2158570	[R1]Sc1nc(c2c(c[nH]c2n1)C#N)c3cc(c(cc3Cl)OC)OC	[R1]CCN(CC)CC	[R1]CC(=O)NCC	8.154901959985743	8.698970004336019	0.5440680443502757	0.7569200138173408	-1	12.0
5	CHEMBL2158576-CHEMBL2158630	CHEMBL2158630	CHEMBL2158576	[R1]Sc1nc(c2c(c[nH]c2n1)C#N)c3cc(c(cc3Cl)OC)OC	[R1]CCN(CC)CC	[R1]CC(=O)NCCF	8.154901959985743	8.301029995663981	0.1461280356782381	0.7569200138173408	-1	12.0
6	CHEMBL2158622-CHEMBL2158582	CHEMBL2158622	CHEMBL2158582	[R1]c1nc(c2c(c[nH]c2n1)C#N)c3ccc(cc3C)F	[R1]OC	[R1]SC	6.202040356262804	6.446116973356125	0.244076617093321	0.7569200138173408	-1	0.0
7	CHEMBL2158623-CHEMBL2158582	CHEMBL2158623	CHEMBL2158582	[R1]c1nc(c2c(c[nH]c2n1)C#N)c3ccc(cc3C)F	[R1]NC	[R1]SC	5.3904055907747805	6.446116973356125	1.055711382581345	0.7569200138173408	1	0.0
8	CHEMBL2158623-CHEMBL2158622	CHEMBL2158623	CHEMBL2158622	[R1]c1nc(c2c(c[nH]c2n1)C#N)c3ccc(cc3C)F	[R1]NC	[R1]OC	5.3904055907747805	6.202040356262804	0.8116347654880238	0.7569200138173408	-1	0.0
9	CHEMBL2158626-CHEMBL2158625	CHEMBL2158625	CHEMBL2158626	[R1]CCOc1cc(c(cc1Cl)Cl)c2c3c(c[nH]c3nc(n2)SC)C#N	[R1]N1CCCC1	[R1]N(CC)CC	8.397940008672037	8.698970004336019	0.3010299956639812	0.7569200138173408	-1	11.0
