	id	chembl_cid1	chembl_cid2	core	sub1	sub2	pot1	pot2	dpot	thres	class	core_id
0	CHEMBL423743-CHEMBL1229585_CHEMBL18701	CHEMBL1229585_CHEMBL18701	CHEMBL423743	[R1]Oc1cc(ccc1OC)CC2CNC(=O)N2	[R1]CCCC	[R1]C1CCCC1	5.714442690992227	6.349692476868062	0.6352497858758346	0.6018476073624114	-1	2.0
1	CHEMBL4435831-CHEMBL4436770	CHEMBL4436770	CHEMBL4435831	[R1]C(=O)C#Cc1cc(ccc1OC)C2=NN(C(=O)C3C2CC=CC3)C(C)C	[R1]NCc1ccccc1	[R1]NCCCn1ccnc1	6.0999990348465305	6.19999817218203	0.0999991373354998	0.6018476073624114	-1	1.0
2	CHEMBL4435831-CHEMBL4439032	CHEMBL4435831	CHEMBL4439032	[R1]C(=O)C#Cc1cc(ccc1OC)C2=NN(C(=O)C3C2CC=CC3)C(C)C	[R1]NCCCn1ccnc1	[R1]NCc1ccc(o1)C	6.19999817218203	6.699991797446188	0.4999936252641577	0.6018476073624114	-1	1.0
3	CHEMBL4435831-CHEMBL4439778	CHEMBL4435831	CHEMBL4439778	[R1]C(=O)C#Cc1cc(ccc1OC)C2=NN(C(=O)C3C2CC=CC3)C(C)C	[R1]NCCCn1ccnc1	[R1]NCc1cnn(c1)C	6.19999817218203	6.19999817218203	0.0	0.6018476073624114	-1	1.0
4	CHEMBL4435831-CHEMBL4439798	CHEMBL4439798	CHEMBL4435831	[R1]C(=O)C#Cc1cc(ccc1OC)C2=NN(C(=O)C3C2CC=CC3)C(C)C	[R1]NCCc1cccs1	[R1]NCCCn1ccnc1	6.0999990348465305	6.19999817218203	0.0999991373354998	0.6018476073624114	-1	1.0
5	CHEMBL4435831-CHEMBL4443772	CHEMBL4443772	CHEMBL4435831	[R1]C(=O)C#Cc1cc(ccc1OC)C2=NN(C(=O)C3C2CC=CC3)C(C)C	[R1]NCCc1ccccc1F	[R1]NCCCn1ccnc1	6.0999990348465305	6.19999817218203	0.0999991373354998	0.6018476073624114	-1	1.0
6	CHEMBL4435831-CHEMBL4444414	CHEMBL4435831	CHEMBL4444414	[R1]C(=O)C#Cc1cc(ccc1OC)C2=NN(C(=O)C3C2CC=CC3)C(C)C	[R1]NCCCn1ccnc1	[R1]NCc1ccco1	6.19999817218203	6.399996913372259	0.1999987411902291	0.6018476073624114	-1	1.0
7	CHEMBL4435831-CHEMBL4445489	CHEMBL4435831	CHEMBL4445489	[R1]C(=O)C#Cc1cc(ccc1OC)C2=NN(C(=O)C3C2CC=CC3)C(C)C	[R1]NCCCn1ccnc1	[R1]NCc1c(nc(s1)C)C	6.19999817218203	6.5999976540720455	0.3999994818900152	0.6018476073624114	-1	1.0
8	CHEMBL4435831-CHEMBL4445930	CHEMBL4435831	CHEMBL4445930	[R1]C(=O)C#Cc1cc(ccc1OC)C2=NN(C(=O)C3C2CC=CC3)C(C)C	[R1]NCCCn1ccnc1	[R1]NCc1cccnc1	6.19999817218203	6.299997602857746	0.0999994306757159	0.6018476073624114	-1	1.0
9	CHEMBL4435831-CHEMBL4453045	CHEMBL4453045	CHEMBL4435831	[R1]C(=O)C#Cc1cc(ccc1OC)C2=NN(C(=O)C3C2CC=CC3)C(C)C	[R1]Nc1cccc(c1)OC	[R1]NCCCn1ccnc1	6.0	6.19999817218203	0.1999981721820303	0.6018476073624114	-1	1.0
10	CHEMBL4453613-CHEMBL4435831	CHEMBL4435831	CHEMBL4453613	[R1]C(=O)C#Cc1cc(ccc1OC)C2=NN(C(=O)C3C2CC=CC3)C(C)C	[R1]NCCCn1ccnc1	[R1]N1CC(C1)C#N	6.19999817218203	6.399996913372259	0.1999987411902291	0.6018476073624114	-1	1.0
11	CHEMBL4435831-CHEMBL4454951	CHEMBL4435831	CHEMBL4454951	[R1]C(=O)C#Cc1cc(ccc1OC)C2=NN(C(=O)C3C2CC=CC3)C(C)C	[R1]NCCCn1ccnc1	[R1]NCc1ccncc1	6.19999817218203	6.19999817218203	0.0	0.6018476073624114	-1	1.0
12	CHEMBL4463356-CHEMBL4435831	CHEMBL4435831	CHEMBL4463356	[R1]C(=O)C#Cc1cc(ccc1OC)C2=NN(C(=O)C3C2CC=CC3)C(C)C	[R1]NCCCn1ccnc1	[R1]N	6.19999817218203	6.499996931948306	0.2999987597662761	0.6018476073624114	-1	1.0
13	CHEMBL4435831-CHEMBL4471782	CHEMBL4435831	CHEMBL4471782	[R1]C(=O)C#Cc1cc(ccc1OC)C2=NN(C(=O)C3C2CC=CC3)C(C)C	[R1]NCCCn1ccnc1	[R1]Nc1cnn(n1)C	6.19999817218203	6.299997602857746	0.0999994306757159	0.6018476073624114	-1	1.0
14	CHEMBL4472788-CHEMBL4435831	CHEMBL4472788	CHEMBL4435831	[R1]C(=O)C#Cc1cc(ccc1OC)C2=NN(C(=O)C3C2CC=CC3)C(C)C	[R1]N1CCOCC1	[R1]NCCCn1ccnc1	6.0999990348465305	6.19999817218203	0.0999991373354998	0.6018476073624114	-1	1.0
