	id	chembl_cid1	chembl_cid2	core	sub1	sub2	pot1	pot2	dpot	thres	class	core_id
0	CHEMBL2315573-CHEMBL2315572	CHEMBL2315573	CHEMBL2315572	[R1]c1[nH]c2c(n1)c(c(cn2)C(F)(F)F)NCc3cccnc3N(C)S(=O)(=O)C	[R1]c1ccc(cc1)Br	[R1]c1ccc(cc1)F	6.723538195826754	7.481486060122112	0.7579478642953577	1.5833946014635838	-1	2.0
1	CHEMBL2315582-CHEMBL2315579	CHEMBL2315582	CHEMBL2315579	[R1]c1cc2c(c(cnc2[nH]1)C#N)NCc3cccnc3N(C)S(=O)(=O)C	[R1]c1ccc(cc1)CCCC	[R1]c1ccccc1	6.366531544420412	7.356547323513813	0.990015779093401	1.5833946014635838	-1	1.0
2	CHEMBL2315579-CHEMBL2315583	CHEMBL2315579	CHEMBL2315583	[R1]c1cc2c(c(cnc2[nH]1)C#N)NCc3cccnc3N(C)S(=O)(=O)C	[R1]c1ccccc1	[R1]c1ccnc(c1)C	7.356547323513813	7.619788758288393	0.2632414347745797	1.5833946014635838	-1	1.0
3	CHEMBL2315582-CHEMBL2315580	CHEMBL2315580	CHEMBL2315582	[R1]c1cc2c(c(cnc2[nH]1)C#N)NCc3cccnc3N(C)S(=O)(=O)C	[R1]c1ccc(cc1)F	[R1]c1ccc(cc1)CCCC	6.219682687859849	6.366531544420412	0.1468488565605632	1.5833946014635838	-1	1.0
4	CHEMBL2425151-CHEMBL2425148	CHEMBL2425151	CHEMBL2425148	[R1]c1ccc(cc1)NC(=O)Nc2cc(nn2c3ccc(cc3)C)C(C)(C)C	[R1]c1csnn1	[R1]c1nnc(n1C)S	4.966576244513051	5.3979400086720375	0.4313637641589869	1.5833946014635838	-1	0.0
5	CHEMBL2425153-CHEMBL2425148	CHEMBL2425153	CHEMBL2425148	[R1]c1ccc(cc1)NC(=O)Nc2cc(nn2c3ccc(cc3)C)C(C)(C)C	[R1]c1cnco1	[R1]c1nnc(n1C)S	4.798602875679547	5.3979400086720375	0.5993371329924901	1.5833946014635838	-1	0.0
6	CHEMBL2425156-CHEMBL2425148	CHEMBL2425148	CHEMBL2425156	[R1]c1ccc(cc1)NC(=O)Nc2cc(nn2c3ccc(cc3)C)C(C)(C)C	[R1]c1nnc(n1C)S	[R1]c1cccnc1	5.3979400086720375	6.113509274827518	0.7155692661554802	1.5833946014635838	-1	0.0
7	CHEMBL2425157-CHEMBL2425148	CHEMBL2425148	CHEMBL2425157	[R1]c1ccc(cc1)NC(=O)Nc2cc(nn2c3ccc(cc3)C)C(C)(C)C	[R1]c1nnc(n1C)S	[R1]c1ccc(nc1)N	5.3979400086720375	5.508638306165726	0.1106982974936885	1.5833946014635838	-1	0.0
8	CHEMBL2425158-CHEMBL2425148	CHEMBL2425158	CHEMBL2425148	[R1]c1ccc(cc1)NC(=O)Nc2cc(nn2c3ccc(cc3)C)C(C)(C)C	[R1]c1ccncc1	[R1]c1nnc(n1C)S	4.411168274405793	5.3979400086720375	0.9867717342662444	1.5833946014635838	-1	0.0
9	CHEMBL2425159-CHEMBL2425148	CHEMBL2425159	CHEMBL2425148	[R1]c1ccc(cc1)NC(=O)Nc2cc(nn2c3ccc(cc3)C)C(C)(C)C	[R1]c1nc(cc(n1)OC)OC	[R1]c1nnc(n1C)S	5.016373712875464	5.3979400086720375	0.3815662957965733	1.5833946014635838	-1	0.0
