	id	chembl_cid1	chembl_cid2	core	sub1	sub2	pot1	pot2	dpot	thres	class	core_id
0	CHEMBL3104778-CHEMBL3104774	CHEMBL3104778	CHEMBL3104774	[R1]C(=O)C(c1ccccc1)NC(=O)C(C)(C)c2cc(cc(c2)C(F)(F)F)C(F)(F)F	[R1]N(C)CCN1CCOCC1	[R1]NCCNC	5.0	5.0	0.0	2.8441992723928378	-1	3.0
1	CHEMBL3104780-CHEMBL3104774	CHEMBL3104780	CHEMBL3104774	[R1]CCNC(=O)C(c1ccccc1)NC(=O)C(C)(C)c2cc(cc(c2)C(F)(F)F)C(F)(F)F	[R1]N1CCN(CC1)C	[R1]NC	5.0	5.0	0.0	2.8441992723928378	-1	2.0
2	CHEMBL3104778-CHEMBL3104775	CHEMBL3104778	CHEMBL3104775	[R1]C(=O)C(c1ccccc1)NC(=O)C(C)(C)c2cc(cc(c2)C(F)(F)F)C(F)(F)F	[R1]N(C)CCN1CCOCC1	[R1]NCCN	5.0	5.0	0.0	2.8441992723928378	-1	3.0
3	CHEMBL3104775-CHEMBL3104780	CHEMBL3104775	CHEMBL3104780	[R1]CCNC(=O)C(c1ccccc1)NC(=O)C(C)(C)c2cc(cc(c2)C(F)(F)F)C(F)(F)F	[R1]N	[R1]N1CCN(CC1)C	5.0	5.0	0.0	2.8441992723928378	-1	2.0
4	CHEMBL3104778-CHEMBL3104780	CHEMBL3104778	CHEMBL3104780	[R1]C(=O)C(c1ccccc1)NC(=O)C(C)(C)c2cc(cc(c2)C(F)(F)F)C(F)(F)F	[R1]N(C)CCN1CCOCC1	[R1]NCCN1CCN(CC1)C	5.0	5.0	0.0	2.8441992723928378	-1	3.0
5	CHEMBL3422010_CHEMBL3422011-CHEMBL3422018	CHEMBL3422010_CHEMBL3422011	CHEMBL3422018	[R1]c1nnc2n1CCN(C2C)C(=O)c3ccc(cc3)c4cccs4	[R1]c1csc(n1)C	[R1]c1nc(ns1)C	7.899974269892138	8.500038134403809	0.6000638645116707	2.8441992723928378	-1	1.0
6	CHEMBL3608682-CHEMBL3608680	CHEMBL3608682	CHEMBL3608680	[R1]c1nnc2n1CCN(C2C)C(=O)c3ccc(cc3)F	[R1]c1nc(no1)C	[R1]c1nc(ns1)C	6.900008766455317	7.599980364934843	0.6999715984795261	2.8441992723928378	-1	0.0
7	CHEMBL3608683-CHEMBL3608680	CHEMBL3608683	CHEMBL3608680	[R1]c1nnc2n1CCN(C2C)C(=O)c3ccc(cc3)F	[R1]c1nc(no1)C(C)C	[R1]c1nc(ns1)C	7.599980364934843	7.599980364934843	0.0	2.8441992723928378	-1	0.0
8	CHEMBL3608680-CHEMBL3608688	CHEMBL3608680	CHEMBL3608688	[R1]c1nnc2n1CCN(C2C)C(=O)c3ccc(cc3)F	[R1]c1nc(ns1)C	[R1]c1nc(ns1)C(F)(F)F	7.599980364934843	8.100015437450608	0.5000350725157654	2.8441992723928378	-1	0.0
9	CHEMBL3608685-CHEMBL3608681	CHEMBL3608681	CHEMBL3608685	[R1]c1nnc2n1CCN(C2C)C(=O)c3ccc(cc3)F	[R1]c1nnc(s1)C	[R1]c1ncns1	5.0	5.899998417198647	0.8999984171986473	2.8441992723928378	-1	0.0
10	CHEMBL3608688-CHEMBL3608681	CHEMBL3608681	CHEMBL3608688	[R1]c1nnc2n1CCN(C2C)C(=O)c3ccc(cc3)F	[R1]c1nnc(s1)C	[R1]c1nc(ns1)C(F)(F)F	5.0	8.100015437450608	3.100015437450608	2.8441992723928378	1	0.0
11	CHEMBL3608682-CHEMBL3608683	CHEMBL3608682	CHEMBL3608683	[R1]c1nnc2n1CCN(C2C)C(=O)c3ccc(cc3)F	[R1]c1nc(no1)C	[R1]c1nc(no1)C(C)C	6.900008766455317	7.599980364934843	0.6999715984795261	2.8441992723928378	-1	0.0
12	CHEMBL3608683-CHEMBL3608688	CHEMBL3608683	CHEMBL3608688	[R1]c1nnc2n1CCN(C2C)C(=O)c3ccc(cc3)F	[R1]c1nc(no1)C(C)C	[R1]c1nc(ns1)C(F)(F)F	7.599980364934843	8.100015437450608	0.5000350725157654	2.8441992723928378	-1	0.0
