	id	chembl_cid1	chembl_cid2	core	sub1	sub2	pot1	pot2	dpot	thres	class	core_id
0	CHEMBL201785-CHEMBL200999	CHEMBL201785	CHEMBL200999	[R1]S(=O)(=O)N1C2CCCC1C(=O)N3C2c4ccc(cc4CC3)OC	[R1]Nc1cc(c(c(c1)F)F)F	[R1]Nc1ccc(nc1)F	6.627087997029892	6.73754891026957	0.1104609132396783	1.3138155421238575	-1	10.0
1	CHEMBL201963-CHEMBL200999	CHEMBL201963	CHEMBL200999	[R1]S(=O)(=O)N1C2CCCC1C(=O)N3C2c4ccc(cc4CC3)OC	[R1]Nc1ccc(nc1)Cl	[R1]Nc1ccc(nc1)F	6.443697499232713	6.73754891026957	0.2938514110368571	1.3138155421238575	-1	10.0
2	CHEMBL202123-CHEMBL200999	CHEMBL200999	CHEMBL202123	[R1]S(=O)(=O)N1C2CCCC1C(=O)N3C2c4ccc(cc4CC3)OC	[R1]Nc1ccc(nc1)F	[R1]Nc1ccc(c(c1)F)F	6.73754891026957	6.823908740944319	0.0863598306747484	1.3138155421238575	-1	10.0
3	CHEMBL202592-CHEMBL200999	CHEMBL202592	CHEMBL200999	[R1]S(=O)(=O)N1C2CCCC1C(=O)N3C2c4ccc(cc4CC3)OC	[R1]Nc1cc(c(cc1F)F)F	[R1]Nc1ccc(nc1)F	6.229147988357855	6.73754891026957	0.5084009219117149	1.3138155421238575	-1	10.0
4	CHEMBL200999-CHEMBL370582	CHEMBL370582	CHEMBL200999	[R1]S(=O)(=O)N1C2CCCC1C(=O)N3C2c4ccc(cc4CC3)OC	[R1]Nc1ccc(nc1)OC	[R1]Nc1ccc(nc1)F	6.6777807052660805	6.73754891026957	0.0597682050034897	1.3138155421238575	-1	10.0
5	CHEMBL372099-CHEMBL200999	CHEMBL372099	CHEMBL200999	[R1]S(=O)(=O)N1C2CCCC1C(=O)N3C2c4ccc(cc4CC3)OC	[R1]N1CCCCC1	[R1]Nc1ccc(nc1)F	6.443697499232713	6.73754891026957	0.2938514110368571	1.3138155421238575	-1	10.0
6	CHEMBL414675-CHEMBL200999	CHEMBL200999	CHEMBL414675	[R1]S(=O)(=O)N1C2CCCC1C(=O)N3C2c4ccc(cc4CC3)OC	[R1]Nc1ccc(nc1)F	[R1]N1CC(OC(C1)C)C	6.73754891026957	6.910094888560603	0.1725459782910325	1.3138155421238575	-1	10.0
7	CHEMBL201214-CHEMBL201265	CHEMBL201265	CHEMBL201214	[R1]N1C2CCCC1C(=O)N3C2c4c(cc(cc4OC)OC)CC3	[R1]S(=O)(=O)c1ccc(cc1)CC	[R1]S(=O)(=O)c1ccc(cc1)C#N	6.575118363368933	7.086186147616282	0.5110677842473494	1.3138155421238575	-1	0.0
8	CHEMBL201849-CHEMBL201214	CHEMBL201214	CHEMBL201849	[R1]N1C2CCCC1C(=O)N3C2c4c(cc(cc4OC)OC)CC3	[R1]S(=O)(=O)c1ccc(cc1)C#N	[R1]C(=O)C(=O)c1ccc(cc1)Cl	7.086186147616282	7.142667503568732	0.0564813559524495	1.3138155421238575	-1	0.0
9	CHEMBL201850-CHEMBL201214	CHEMBL201850	CHEMBL201214	[R1]N1C2CCCC1C(=O)N3C2c4c(cc(cc4OC)OC)CC3	[R1]C(=O)C(=O)c1ccccc1	[R1]S(=O)(=O)c1ccc(cc1)C#N	7.0	7.086186147616282	0.0861861476162824	1.3138155421238575	-1	0.0
10	CHEMBL202066-CHEMBL201214	CHEMBL202066	CHEMBL201214	[R1]N1C2CCCC1C(=O)N3C2c4c(cc(cc4OC)OC)CC3	[R1]C(=O)C(=O)c1ccccc1Cl	[R1]S(=O)(=O)c1ccc(cc1)C#N	6.234331445240986	7.086186147616282	0.851854702375296	1.3138155421238575	-1	0.0
11	CHEMBL202088-CHEMBL201214	CHEMBL202088	CHEMBL201214	[R1]N1C2CCCC1C(=O)N3C2c4c(cc(cc4OC)OC)CC3	[R1]C(=O)C(=O)c1ccc(cc1)F	[R1]S(=O)(=O)c1ccc(cc1)C#N	6.958607314841776	7.086186147616282	0.127578832774506	1.3138155421238575	-1	0.0
12	CHEMBL202102-CHEMBL201214	CHEMBL201214	CHEMBL202102	[R1]N1C2CCCC1C(=O)N3C2c4c(cc(cc4OC)OC)CC3	[R1]S(=O)(=O)c1ccc(cc1)C#N	[R1]C(=O)C(=O)c1cccc(c1)Cl	7.086186147616282	7.337242168318426	0.2510560207021433	1.3138155421238575	-1	0.0
13	CHEMBL201214-CHEMBL202108	CHEMBL202108	CHEMBL201214	[R1]N1C2CCCC1C(=O)N3C2c4c(cc(cc4OC)OC)CC3	[R1]S(=O)(=O)c1ccccc1	[R1]S(=O)(=O)c1ccc(cc1)C#N	6.612610173661269	7.086186147616282	0.4735759739550138	1.3138155421238575	-1	0.0
14	CHEMBL202227-CHEMBL201214	CHEMBL201214	CHEMBL202227	[R1]N1C2CCCC1C(=O)N3C2c4c(cc(cc4OC)OC)CC3	[R1]S(=O)(=O)c1ccc(cc1)C#N	[R1]C(=O)C(=O)c1ccc(cc1)Br	7.086186147616282	7.1487416512809245	0.0625555036646421	1.3138155421238575	-1	0.0
15	CHEMBL202446-CHEMBL201214	CHEMBL202446	CHEMBL201214	[R1]N1C2CCCC1C(=O)N3C2c4c(cc(cc4OC)OC)CC3	[R1]C(=O)Cc1ccc(cc1)Cl	[R1]S(=O)(=O)c1ccc(cc1)C#N	5.508638306165726	7.086186147616282	1.5775478414505564	1.3138155421238575	1	0.0
16	CHEMBL202517-CHEMBL201214	CHEMBL202517	CHEMBL201214	[R1]N1C2CCCC1C(=O)N3C2c4c(cc(cc4OC)OC)CC3	[R1]C(=O)C(=O)c1ccccc1O	[R1]S(=O)(=O)c1ccc(cc1)C#N	6.623423042943487	7.086186147616282	0.4627631046727956	1.3138155421238575	-1	0.0
17	CHEMBL202655-CHEMBL201214	CHEMBL202655	CHEMBL201214	[R1]N1C2CCCC1C(=O)N3C2c4c(cc(cc4OC)OC)CC3	[R1]C(=O)C(=O)c1cccs1	[R1]S(=O)(=O)c1ccc(cc1)C#N	6.97061622231479	7.086186147616282	0.1155699253014921	1.3138155421238575	-1	0.0
