	id	chembl_cid1	chembl_cid2	core	sub1	sub2	pot1	pot2	dpot	thres	class	core_id
1	CHEMBL3813772-CHEMBL3814849	CHEMBL3813772	CHEMBL3814849	[R1]Oc1ccc2cc(ccc2c1)c3nc(on3)C4CCCN4C(=N)N	[R1]CCCCCC	[R1]Cc1ccc(cc1)C(F)(F)F	5.420216403383191	5.991399828238082	0.5711834248548913	0.7258493580162604	-1	3.0
2	CHEMBL3813833-CHEMBL3814849	CHEMBL3814849	CHEMBL3813833	[R1]Oc1ccc2cc(ccc2c1)c3nc(on3)C4CCCN4C(=N)N	[R1]Cc1ccc(cc1)C(F)(F)F	[R1]CCCCC	5.991399828238082	6.008773924307505	0.0173740960694228	0.7258493580162604	-1	3.0
3	CHEMBL3814234-CHEMBL3814505_CHEMBL4074878	CHEMBL3814234	CHEMBL3814505_CHEMBL4074878	[R1]Oc1ccc2cc(ccc2c1)c3nc(on3)C4C(CCN4C(=N)N)O	[R1]CC(C)C	[R1]CCCCC	6.008773924307505	6.045757490560675	0.0369835662531699	0.7258493580162604	-1	2.0
4	CHEMBL4071762-CHEMBL4074731	CHEMBL4071762	CHEMBL4074731	[R1]c1csc(n1)Nc2ccc(cc2)c3nc(on3)CC4CCCN4C(=N)N	[R1]c1ccc(c(c1)C(F)(F)F)F	[R1]c1ccc(cc1)c2ccccc2	6.769551078621726	7.045757490560675	0.2762064119389489	0.7258493580162604	-1	1.0
5	CHEMBL4071762-CHEMBL4076479	CHEMBL4076479	CHEMBL4071762	[R1]c1csc(n1)Nc2ccc(cc2)c3nc(on3)CC4CCCN4C(=N)N	[R1]c1ccc(cc1)C(F)(F)F	[R1]c1ccc(c(c1)C(F)(F)F)F	6.4089353929735005	6.769551078621726	0.3606156856482254	0.7258493580162604	-1	1.0
6	CHEMBL4071762-CHEMBL4076808	CHEMBL4071762	CHEMBL4076808	[R1]c1csc(n1)Nc2ccc(cc2)c3nc(on3)CC4CCCN4C(=N)N	[R1]c1ccc(c(c1)C(F)(F)F)F	[R1]c1cccc(c1)C(F)(F)F	6.769551078621726	7.045757490560675	0.2762064119389489	0.7258493580162604	-1	1.0
7	CHEMBL4082275-CHEMBL4071762	CHEMBL4082275	CHEMBL4071762	[R1]c1csc(n1)Nc2ccc(cc2)c3nc(on3)CC4CCCN4C(=N)N	[R1]c1cc(cc(c1)F)C(F)(F)F	[R1]c1ccc(c(c1)C(F)(F)F)F	6.769551078621726	6.769551078621726	0.0	0.7258493580162604	-1	1.0
8	CHEMBL4071762-CHEMBL4093841	CHEMBL4093841	CHEMBL4071762	[R1]c1csc(n1)Nc2ccc(cc2)c3nc(on3)CC4CCCN4C(=N)N	[R1]c1ccc(cc1)OC(F)(F)F	[R1]c1ccc(c(c1)C(F)(F)F)F	6.6020599913279625	6.769551078621726	0.1674910872937633	0.7258493580162604	-1	1.0
9	CHEMBL4076479-CHEMBL4074731	CHEMBL4076479	CHEMBL4074731	[R1]c1csc(n1)Nc2ccc(cc2)c3nc(on3)CC4CCCN4C(=N)N	[R1]c1ccc(cc1)C(F)(F)F	[R1]c1ccc(cc1)c2ccccc2	6.4089353929735005	7.045757490560675	0.6368220975871743	0.7258493580162604	-1	1.0
10	CHEMBL4074731-CHEMBL4076808	CHEMBL4074731	CHEMBL4076808	[R1]c1csc(n1)Nc2ccc(cc2)c3nc(on3)CC4CCCN4C(=N)N	[R1]c1ccc(cc1)c2ccccc2	[R1]c1cccc(c1)C(F)(F)F	7.045757490560675	7.045757490560675	0.0	0.7258493580162604	-1	1.0
11	CHEMBL4082275-CHEMBL4074731	CHEMBL4082275	CHEMBL4074731	[R1]c1csc(n1)Nc2ccc(cc2)c3nc(on3)CC4CCCN4C(=N)N	[R1]c1cc(cc(c1)F)C(F)(F)F	[R1]c1ccc(cc1)c2ccccc2	6.769551078621726	7.045757490560675	0.2762064119389489	0.7258493580162604	-1	1.0
12	CHEMBL4093841-CHEMBL4074731	CHEMBL4093841	CHEMBL4074731	[R1]c1ccc(cc1)c2csc(n2)Nc3ccc(cc3)c4nc(on4)CC5CCCN5C(=N)N	[R1]OC(F)(F)F	[R1]c1ccccc1	6.6020599913279625	7.045757490560675	0.4436974992327123	0.7258493580162604	-1	0.0
13	CHEMBL4076479-CHEMBL4076808	CHEMBL4076479	CHEMBL4076808	[R1]c1csc(n1)Nc2ccc(cc2)c3nc(on3)CC4CCCN4C(=N)N	[R1]c1ccc(cc1)C(F)(F)F	[R1]c1cccc(c1)C(F)(F)F	6.4089353929735005	7.045757490560675	0.6368220975871743	0.7258493580162604	-1	1.0
14	CHEMBL4082275-CHEMBL4076479	CHEMBL4076479	CHEMBL4082275	[R1]c1csc(n1)Nc2ccc(cc2)c3nc(on3)CC4CCCN4C(=N)N	[R1]c1ccc(cc1)C(F)(F)F	[R1]c1cc(cc(c1)F)C(F)(F)F	6.4089353929735005	6.769551078621726	0.3606156856482254	0.7258493580162604	-1	1.0
15	CHEMBL4076479-CHEMBL4093841	CHEMBL4076479	CHEMBL4093841	[R1]c1csc(n1)Nc2ccc(cc2)c3nc(on3)CC4CCCN4C(=N)N	[R1]c1ccc(cc1)C(F)(F)F	[R1]c1ccc(cc1)OC(F)(F)F	6.4089353929735005	6.6020599913279625	0.193124598354462	0.7258493580162604	-1	1.0
16	CHEMBL4082275-CHEMBL4076808	CHEMBL4082275	CHEMBL4076808	[R1]c1csc(n1)Nc2ccc(cc2)c3nc(on3)CC4CCCN4C(=N)N	[R1]c1cc(cc(c1)F)C(F)(F)F	[R1]c1cccc(c1)C(F)(F)F	6.769551078621726	7.045757490560675	0.2762064119389489	0.7258493580162604	-1	1.0
17	CHEMBL4093841-CHEMBL4076808	CHEMBL4093841	CHEMBL4076808	[R1]c1csc(n1)Nc2ccc(cc2)c3nc(on3)CC4CCCN4C(=N)N	[R1]c1ccc(cc1)OC(F)(F)F	[R1]c1cccc(c1)C(F)(F)F	6.6020599913279625	7.045757490560675	0.4436974992327123	0.7258493580162604	-1	1.0
18	CHEMBL4082275-CHEMBL4093841	CHEMBL4093841	CHEMBL4082275	[R1]c1csc(n1)Nc2ccc(cc2)c3nc(on3)CC4CCCN4C(=N)N	[R1]c1ccc(cc1)OC(F)(F)F	[R1]c1cc(cc(c1)F)C(F)(F)F	6.6020599913279625	6.769551078621726	0.1674910872937633	0.7258493580162604	-1	1.0
