	id	chembl_cid1	chembl_cid2	core	sub1	sub2	pot1	pot2	dpot	thres	class	core_id
0	CHEMBL517068-CHEMBL450161	CHEMBL450161	CHEMBL517068	[R1]c1c([nH]c(n1)NC(=O)C)c2ccc3ncnn3c2	[R1]c1cccc(n1)C	[R1]c1ccc(c(n1)C)F	8.530177984021838	8.684029654543082	0.1538516705212433	3.4093068146597414	-1	5.0
1	CHEMBL480731-CHEMBL479262	CHEMBL480731	CHEMBL479262	[R1]Nc1[nH]c(c(n1)c2ccc(c(n2)C)F)c3ccc4c(c3)nccn4	[R1]C(=O)CCOC	[R1]C(=O)COC	7.721246399047171	8.142667503568731	0.4214211045215599	3.4093068146597414	-1	4.0
2	CHEMBL521441-CHEMBL479262	CHEMBL521441	CHEMBL479262	[R1]Nc1[nH]c(c(n1)c2ccc(c(n2)C)F)c3ccc4c(c3)nccn4	[R1]C(=O)CC	[R1]C(=O)COC	8.05551732784983	8.142667503568731	0.0871501757189001	3.4093068146597414	-1	4.0
3	CHEMBL480581-CHEMBL480582	CHEMBL480581	CHEMBL480582	[R1]N1CCN(CC1)c2[nH]c(c(n2)c3ccc(c(n3)C)F)c4ccc5ncnn5c4	[R1]C	[R1]C(=O)C	7.785156151952302	7.818156412055227	0.0330002601029253	3.4093068146597414	-1	3.0
4	CHEMBL480581-CHEMBL480583	CHEMBL480581	CHEMBL480583	[R1]N1CCN(CC1)c2[nH]c(c(n2)c3ccc(c(n3)C)F)c4ccc5ncnn5c4	[R1]C	[R1]S(=O)(=O)C	7.785156151952302	8.522878745280337	0.7377225933280354	3.4093068146597414	-1	3.0
5	CHEMBL481546-CHEMBL480581	CHEMBL481546	CHEMBL480581	[R1]c1[nH]c(c(n1)c2ccc(c(n2)C)F)c3ccc4ncnn4c3	[R1]N1CCCCC1	[R1]N1CCN(CC1)C	7.274088367704952	7.785156151952302	0.5110677842473503	3.4093068146597414	-1	2.0
6	CHEMBL480581-CHEMBL520104	CHEMBL480581	CHEMBL520104	[R1]c1[nH]c(c(n1)c2ccc(c(n2)C)F)c3ccc4ncnn4c3	[R1]N1CCN(CC1)C	[R1]N1CCOCC1	7.785156151952302	7.823908740944319	0.0387525889920166	3.4093068146597414	-1	2.0
7	CHEMBL480582-CHEMBL480583	CHEMBL480582	CHEMBL480583	[R1]N1CCN(CC1)c2[nH]c(c(n2)c3ccc(c(n3)C)F)c4ccc5ncnn5c4	[R1]C(=O)C	[R1]S(=O)(=O)C	7.818156412055227	8.522878745280337	0.70472233322511	3.4093068146597414	-1	3.0
8	CHEMBL481546-CHEMBL480582	CHEMBL481546	CHEMBL480582	[R1]c1[nH]c(c(n1)c2ccc(c(n2)C)F)c3ccc4ncnn4c3	[R1]N1CCCCC1	[R1]N1CCN(CC1)C(=O)C	7.274088367704952	7.818156412055227	0.5440680443502757	3.4093068146597414	-1	2.0
9	CHEMBL480582-CHEMBL520104	CHEMBL480582	CHEMBL520104	[R1]c1[nH]c(c(n1)c2ccc(c(n2)C)F)c3ccc4ncnn4c3	[R1]N1CCN(CC1)C(=O)C	[R1]N1CCOCC1	7.818156412055227	7.823908740944319	0.0057523288890912	3.4093068146597414	-1	2.0
