	ids	cid	#tr	#ac_tr	trueY	predY	prob	neighbor	distance
0	CHEMBL270492-CHEMBL1773092	25	222	10	1	-1	0.0	218	0.6356356356356356
1	CHEMBL1775037-CHEMBL1775038	25	222	10	-1	1	1.0	169	0.38
2	CHEMBL2397803-CHEMBL2397805	25	222	10	1	-1	0.0	230	0.21621621621621623
3	CHEMBL2397810-CHEMBL2397803	25	222	10	-1	-1	0.0	217	0.6216216216216216
4	CHEMBL2397810-CHEMBL2397805	25	222	10	1	-1	0.0	210	0.6342342342342342
5	CHEMBL473102-CHEMBL241750	25	222	10	-1	-1	0.0	101	0.19999999999999996
6	CHEMBL312214-CHEMBL40798	25	222	10	-1	-1	0.0	286	0.22499999999999998
7	CHEMBL40798-CHEMBL453358	25	222	10	-1	-1	0.0	297	0.504
8	CHEMBL40798-CHEMBL551542	25	222	10	-1	-1	0.0	296	0.5479166666666667
9	CHEMBL453358-CHEMBL551542	25	222	10	-1	-1	0.0	69	0.5294117647058824
10	CHEMBL455163-CHEMBL473516	25	222	10	-1	-1	0.0	232	0.25
11	CHEMBL507594-CHEMBL455163	25	222	10	-1	-1	0.0	301	0.4782608695652174
12	CHEMBL507594-CHEMBL473516	25	222	10	-1	-1	0.0	321	0.42307692307692313
