	ids	cid	#tr	#ac_tr	trueY	predY	prob	neighbor	distance
0	CHEMBL3359170-CHEMBL106848	5	1146	64	1	1	1.0	0	0.36363636363636365
1	CHEMBL1090030_CHEMBL1091073-CHEMBL1093729_CHEMBL1094036	5	1146	64	-1	-1	0.0	19	0.7297297297297297
2	CHEMBL3342247-CHEMBL1090030_CHEMBL1091073	5	1146	64	-1	-1	0.0	19	0.3870967741935484
3	CHEMBL3342248-CHEMBL1090030_CHEMBL1091073	5	1146	64	-1	-1	0.0	20	0.36363636363636365
4	CHEMBL3342249-CHEMBL1090030_CHEMBL1091073	5	1146	64	-1	-1	0.0	21	0.34285714285714286
5	CHEMBL3342250-CHEMBL1090030_CHEMBL1091073	5	1146	64	-1	-1	0.0	22	0.2857142857142857
6	CHEMBL3342251-CHEMBL1090030_CHEMBL1091073	5	1146	64	-1	-1	0.0	23	0.2702702702702703
7	CHEMBL3342253-CHEMBL1090030_CHEMBL1091073	5	1146	64	-1	-1	0.0	24	0.2777777777777778
8	CHEMBL1164420-CHEMBL1163376	5	1146	64	-1	-1	0.0	33	0.6666666666666666
9	CHEMBL1164966-CHEMBL1163376	5	1146	64	-1	-1	0.0	40	0.5263157894736842
10	CHEMBL1165117-CHEMBL1163376	5	1146	64	-1	-1	0.0	46	0.8064516129032258
11	CHEMBL1165319-CHEMBL1163376	5	1146	64	-1	-1	0.0	43	0.625
12	CHEMBL1164486-CHEMBL1164420	5	1146	64	-1	-1	0.0	33	0.7272727272727273
13	CHEMBL1165321-CHEMBL1164420	5	1146	64	-1	-1	0.0	34	0.4
14	CHEMBL1164966-CHEMBL1164486	5	1146	64	-1	-1	0.0	32	0.4
15	CHEMBL1165117-CHEMBL1164486	5	1146	64	-1	-1	0.0	33	0.6666666666666666
16	CHEMBL1165319-CHEMBL1164486	5	1146	64	-1	-1	0.0	34	0.47058823529411764
17	CHEMBL1164966-CHEMBL1165321	5	1146	64	-1	-1	0.0	41	0.4
18	CHEMBL1165321-CHEMBL1165117	5	1146	64	-1	-1	0.0	43	0.6
19	CHEMBL1165321-CHEMBL1165319	5	1146	64	-1	-1	0.0	686	0.8333333333333334
20	CHEMBL1338403-CHEMBL3359170	5	1146	64	-1	-1	0.0	992	0.5882352941176471
21	CHEMBL2337531-CHEMBL1347917	5	1146	64	-1	-1	0.0	267	0.6
22	CHEMBL1347917-CHEMBL2337534	5	1146	64	-1	-1	0.0	269	0.5806451612903226
23	CHEMBL2337541-CHEMBL1347917	5	1146	64	-1	-1	0.0	269	0.5806451612903226
24	CHEMBL1579806-CHEMBL3759307	5	1146	64	-1	-1	0.0	1021	0.5555555555555556
25	CHEMBL3609195-CHEMBL1736901	5	1146	64	-1	-1	0.0	1216	0.4736842105263157
26	CHEMBL3609196-CHEMBL1736901	5	1146	64	-1	-1	0.0	1237	0.6
27	CHEMBL1736901-CHEMBL3609197	5	1146	64	-1	-1	0.0	1139	0.3870967741935484
28	CHEMBL1736901-CHEMBL3609198	5	1146	64	-1	-1	0.0	1227	0.3913043478260869
29	CHEMBL1736901-CHEMBL3609199	5	1146	64	-1	-1	0.0	1228	0.4444444444444444
30	CHEMBL1736901-CHEMBL3609200	5	1146	64	-1	-1	0.0	1226	0.19999999999999996
31	CHEMBL1736901-CHEMBL3609476	5	1146	64	-1	-1	0.0	1232	0.3448275862068966
32	CHEMBL1736901-CHEMBL3609478	5	1146	64	-1	-1	0.0	1233	0.42307692307692313
33	CHEMBL1738792-CHEMBL1738787	5	1146	64	-1	-1	0.0	100	0.4736842105263157
34	CHEMBL1813209-CHEMBL1738787	5	1146	64	-1	-1	0.0	121	0.5
35	CHEMBL1813210-CHEMBL1738787	5	1146	64	-1	-1	0.0	124	0.47619047619047616
36	CHEMBL3120749-CHEMBL1738787	5	1146	64	-1	-1	0.0	100	0.65
37	CHEMBL1738792-CHEMBL1813211	5	1146	64	-1	-1	0.0	100	0.4285714285714286
38	CHEMBL174847-CHEMBL23417	5	1146	64	-1	-1	0.0	113	0.6666666666666666
39	CHEMBL174847-CHEMBL3359170	5	1146	64	-1	-1	0.0	108	0.4
40	CHEMBL181082-CHEMBL178560	5	1146	64	-1	-1	0.0	115	0.5
41	CHEMBL181422-CHEMBL181082	5	1146	64	-1	-1	0.0	115	0.6666666666666666
42	CHEMBL1813209-CHEMBL1813211	5	1146	64	-1	-1	0.0	121	0.44999999999999996
43	CHEMBL1813210-CHEMBL1813211	5	1146	64	-1	-1	0.0	124	0.4347826086956521
44	CHEMBL1813211-CHEMBL3120749	5	1146	64	-1	-1	0.0	100	0.7916666666666666
45	CHEMBL191045-CHEMBL1813215	5	1146	64	-1	-1	0.0	131	0.8954545454545454
46	CHEMBL189526-CHEMBL190024	5	1146	64	-1	-1	0.0	131	0.85
47	CHEMBL190733-CHEMBL190024	5	1146	64	-1	-1	0.0	131	0.4444444444444444
48	CHEMBL49732-CHEMBL191528	5	1146	64	-1	-1	0.0	1427	0.8292682926829268
49	CHEMBL191528-CHEMBL568516	5	1146	64	-1	-1	0.0	136	0.5
50	CHEMBL23417-CHEMBL193648	5	1146	64	-1	-1	0.0	142	0.5
51	CHEMBL1957186-CHEMBL1957184	5	1146	64	-1	-1	0.0	148	0.6875
52	CHEMBL308819-CHEMBL1957186	5	1146	64	-1	-1	0.0	147	0.5
53	CHEMBL3121782-CHEMBL1957186	5	1146	64	-1	-1	0.0	148	0.375
54	CHEMBL432745-CHEMBL1957186	5	1146	64	-1	-1	0.0	149	0.5
55	CHEMBL487711-CHEMBL1957186	5	1146	64	-1	-1	0.0	150	0.5
56	CHEMBL3752852-CHEMBL199831	5	1146	64	1	-1	0.0	1375	0.9583333333333334
57	CHEMBL2047802-CHEMBL2047826	5	1146	64	-1	-1	0.0	320	0.7567567567567568
58	CHEMBL2047826-CHEMBL2047803	5	1146	64	-1	-1	0.0	160	0.7727272727272727
59	CHEMBL2070205-CHEMBL2070206	5	1146	64	-1	-1	0.0	164	0.8837209302325582
60	CHEMBL2070207-CHEMBL2070208	5	1146	64	-1	-1	0.0	1488	0.9278688524590164
61	CHEMBL215917-CHEMBL385451	5	1146	64	-1	-1	0.0	688	0.925
62	CHEMBL23417-CHEMBL2164729	5	1146	64	-1	-1	0.0	178	0.5
63	CHEMBL4553372-CHEMBL217569	5	1146	64	-1	1	1.0	9	0.8596491228070176
64	CHEMBL21-CHEMBL3359170	5	1146	64	-1	-1	0.0	185	0.46153846153846156
65	CHEMBL2208445-CHEMBL2203339	5	1146	64	-1	-1	0.0	191	0.5833333333333334
66	CHEMBL2208444-CHEMBL2208445	5	1146	64	-1	-1	0.0	191	0.92
67	CHEMBL2323125-CHEMBL4637381	5	1146	64	-1	-1	0.0	1686	0.4545454545454546
68	CHEMBL2323125-CHEMBL4648292	5	1146	64	-1	1	1.0	1364	0.4666666666666667
69	CHEMBL3127558-CHEMBL2326513	5	1146	64	-1	-1	0.0	464	0.4878048780487805
70	CHEMBL3127563-CHEMBL2326513	5	1146	64	-1	-1	0.0	464	0.7317073170731707
71	CHEMBL3127564-CHEMBL2326513	5	1146	64	-1	-1	0.0	205	0.47058823529411764
72	CHEMBL2326520-CHEMBL3127558	5	1146	64	-1	-1	0.0	218	0.3846153846153846
73	CHEMBL2326520-CHEMBL3127561	5	1146	64	-1	-1	0.0	218	0.5
74	CHEMBL2326520-CHEMBL3127563	5	1146	64	-1	-1	0.0	218	0.5
75	CHEMBL3127564-CHEMBL2326520	5	1146	64	-1	-1	0.0	212	0.42105263157894735
76	CHEMBL3127558-CHEMBL2326522	5	1146	64	-1	-1	0.0	466	0.4878048780487805
77	CHEMBL3127561-CHEMBL2326522	5	1146	64	-1	-1	0.0	508	0.873015873015873
78	CHEMBL3127563-CHEMBL2326522	5	1146	64	-1	-1	0.0	218	0.6774193548387096
79	CHEMBL3127564-CHEMBL2326522	5	1146	64	-1	-1	0.0	218	0.32000000000000006
80	CHEMBL2333418-CHEMBL2333403	5	1146	64	-1	-1	0.0	233	0.7368421052631579
81	CHEMBL2333419-CHEMBL2333403	5	1146	64	-1	-1	0.0	233	0.6842105263157895
82	CHEMBL2333408-CHEMBL2333420	5	1146	64	-1	-1	0.0	234	0.9122807017543859
83	CHEMBL2333963-CHEMBL466810	5	1146	64	-1	-1	0.0	236	0.4
84	CHEMBL486026-CHEMBL2333963	5	1146	64	-1	-1	0.0	156	0.4
85	CHEMBL23417-CHEMBL2333964	5	1146	64	-1	1	1.0	244	0.6111111111111112
86	CHEMBL2333964-CHEMBL3359170	5	1146	64	1	1	1.0	56	0.36363636363636365
87	CHEMBL23417-CHEMBL2333966	5	1146	64	-1	-1	0.0	262	0.5
88	CHEMBL2333966-CHEMBL3359170	5	1146	64	-1	-1	0.0	257	0.2857142857142857
89	CHEMBL2334004-CHEMBL258230	5	1146	64	-1	-1	0.0	150	0.9935553168635876
90	CHEMBL23417-CHEMBL2337540	5	1146	64	1	1	1.0	274	0.4
91	CHEMBL23417-CHEMBL23591	5	1146	64	-1	-1	0.0	281	0.4
92	CHEMBL23417-CHEMBL278395	5	1146	64	-1	-1	0.0	321	0.5
93	CHEMBL23417-CHEMBL4454802	5	1146	64	-1	1	1.0	273	0.6111111111111112
94	CHEMBL687-CHEMBL23417	5	1146	64	-1	-1	0.0	321	0.6666666666666666
95	CHEMBL2436876-CHEMBL2436879	5	1146	64	-1	-1	0.0	290	0.6521739130434783
