	ids	cid	#tr	#ac_tr	trueY	predY	prob	neighbor	distance
0	CHEMBL1257857-CHEMBL1258647	2	968	40	-1	-1	0.0	14	0.6585365853658537
1	CHEMBL175466-CHEMBL367720	2	968	40	-1	-1	0.0	145	0.6774193548387096
2	CHEMBL1946122_CHEMBL3321789-CHEMBL3321790	2	968	40	-1	-1	0.0	250	0.5294117647058824
3	CHEMBL1946122_CHEMBL3321789-CHEMBL3321792	2	968	40	-1	-1	0.0	250	0.8377281947261663
4	CHEMBL199876-CHEMBL197656	2	968	40	-1	-1	0.0	357	0.6206896551724138
5	CHEMBL443567-CHEMBL197656	2	968	40	-1	-1	0.0	356	0.8620689655172413
6	CHEMBL199453-CHEMBL200028	2	968	40	-1	-1	0.0	683	0.9084967320261438
7	CHEMBL201115-CHEMBL199453	2	968	40	-1	-1	0.0	395	0.5609756097560976
8	CHEMBL199453-CHEMBL201376	2	968	40	-1	-1	0.0	625	0.9716885743174924
9	CHEMBL199453-CHEMBL203016	2	968	40	-1	-1	0.0	603	0.6097560975609756
10	CHEMBL203943-CHEMBL199453	2	968	40	-1	-1	0.0	504	0.6666666666666666
11	CHEMBL199876-CHEMBL443567	2	968	40	-1	-1	0.0	358	0.64
12	CHEMBL201376-CHEMBL200028	2	968	40	-1	-1	0.0	683	0.8937381404174572
13	CHEMBL201115-CHEMBL203016	2	968	40	-1	-1	0.0	802	0.5142857142857142
14	CHEMBL203943-CHEMBL201115	2	968	40	-1	-1	0.0	391	0.6341463414634146
15	CHEMBL203943-CHEMBL203016	2	968	40	-1	-1	0.0	516	0.6829268292682927
16	CHEMBL208228-CHEMBL205264	2	968	40	-1	-1	0.0	692	0.5384615384615384
17	CHEMBL205264-CHEMBL381514	2	968	40	-1	-1	0.0	767	0.9230769230769231
18	CHEMBL208228-CHEMBL381514	2	968	40	-1	-1	0.0	692	0.5357142857142857
19	CHEMBL222755-CHEMBL243744	2	968	40	-1	-1	0.0	850	0.8
20	CHEMBL222755-CHEMBL244577	2	968	40	-1	-1	0.0	850	0.7857142857142857
21	CHEMBL228279_CHEMBL388897-CHEMBL390192_CHEMBL442059	2	968	40	-1	-1	0.0	933	0.3137254901960784
22	CHEMBL228445_CHEMBL228494-CHEMBL390192_CHEMBL442059	2	968	40	-1	-1	0.0	1307	0.7913043478260869
23	CHEMBL313620-CHEMBL230972	2	968	40	-1	-1	0.0	983	0.75
24	CHEMBL231158-CHEMBL231057	2	968	40	-1	-1	0.0	977	0.08333333333333337
25	CHEMBL231260-CHEMBL231158	2	968	40	-1	-1	0.0	975	0.06976744186046513
26	CHEMBL243794-CHEMBL244372	2	968	40	-1	-1	0.0	102	0.9125
27	CHEMBL404888-CHEMBL256492	2	968	40	1	-1	0.0	1187	0.38888888888888884
28	CHEMBL313620-CHEMBL314983	2	968	40	-1	-1	0.0	1356	0.8
29	CHEMBL313620-CHEMBL85972	2	968	40	1	1	1.0	1335	0.7454545454545455
30	CHEMBL314983-CHEMBL85972	2	968	40	-1	-1	0.0	268	0.75
31	CHEMBL3321790-CHEMBL3321792	2	968	40	-1	-1	0.0	260	0.9434343434343434
32	CHEMBL3358493-CHEMBL3358105	2	968	40	-1	-1	0.0	5	0.7878787878787878
33	CHEMBL458354-CHEMBL515535	2	968	40	1	-1	0.0	420	0.7125
34	CHEMBL4639398-CHEMBL4636589	2	968	40	-1	-1	0.0	1329	0.27659574468085113
