	ids	cid	#tr	#ac_tr	trueY	predY	prob	neighbor	distance
0	CHEMBL3103860-CHEMBL3103861	70	247	10	-1	-1	0.0	9	0.5
1	CHEMBL3103865-CHEMBL3103860	70	247	10	-1	-1	0.0	11	0.5
2	CHEMBL3103868-CHEMBL3103860	70	247	10	1	-1	0.0	11	0.6206896551724138
3	CHEMBL3103861-CHEMBL3103862	70	247	10	-1	-1	0.0	9	0.7037037037037037
4	CHEMBL3103861-CHEMBL3103863	70	247	10	-1	-1	0.0	19	0.4285714285714286
5	CHEMBL3103864-CHEMBL3103861	70	247	10	-1	-1	0.0	20	0.4642857142857143
6	CHEMBL3103865-CHEMBL3103862	70	247	10	-1	-1	0.0	20	0.5185185185185185
7	CHEMBL3103868-CHEMBL3103862	70	247	10	1	-1	0.0	20	0.6296296296296297
8	CHEMBL3103865-CHEMBL3103863	70	247	10	-1	-1	0.0	23	0.4375
9	CHEMBL3103868-CHEMBL3103863	70	247	10	1	-1	0.0	23	0.53125
10	CHEMBL3103865-CHEMBL3103864	70	247	10	-1	-1	0.0	11	0.6333333333333333
11	CHEMBL3103868-CHEMBL3103864	70	247	10	1	-1	0.0	20	0.5714285714285714
12	CHEMBL3103867-CHEMBL3793440	70	247	10	1	1	1.0	32	0.48484848484848486
13	CHEMBL3103869-CHEMBL3103868	70	247	10	-1	1	1.0	40	0.8095238095238095
14	CHEMBL3103868-CHEMBL3792552	70	247	10	1	1	1.0	39	0.41666666666666674
15	CHEMBL3103868-CHEMBL3793221	70	247	10	1	1	1.0	40	0.4285714285714286
16	CHEMBL3103868-CHEMBL3793927	70	247	10	1	1	1.0	42	0.41666666666666674
17	CHEMBL3103868-CHEMBL3794146	70	247	10	1	1	1.0	43	0.39473684210526316
18	CHEMBL3103869-CHEMBL3793267	70	247	10	1	1	1.0	42	0.43243243243243246
19	CHEMBL3103880-CHEMBL3103876	70	247	10	-1	-1	0.0	98	0.951165371809101
20	CHEMBL3103879-CHEMBL3103878	70	247	10	-1	-1	0.0	90	0.9966329966329966
21	CHEMBL3648724-CHEMBL3623150	70	247	10	-1	-1	0.0	46	0.375
22	CHEMBL4450356-CHEMBL3623150	70	247	10	-1	-1	0.0	46	0.5
23	CHEMBL3634756_CHEMBL3634758-CHEMBL3634770	70	247	10	-1	-1	0.0	54	0.25
24	CHEMBL3956349-CHEMBL3634756_CHEMBL3634758	70	247	10	-1	-1	0.0	134	0.35849056603773577
25	CHEMBL3634757-CHEMBL3634770	70	247	10	-1	-1	0.0	57	0.18181818181818188
26	CHEMBL3634770-CHEMBL3634761	70	247	10	-1	-1	0.0	61	0.7777777777777778
