	ids	cid	#tr	#ac_tr	trueY	predY	prob	neighbor	distance
0	CHEMBL177955-CHEMBL175581	5	416	29	1	1	1.0	73	0.3870967741935484
1	CHEMBL179203-CHEMBL175581	5	416	29	1	-1	0.0	96	0.4137931034482758
2	CHEMBL180009-CHEMBL175581	5	416	29	-1	-1	0.0	114	0.4444444444444444
3	CHEMBL435329-CHEMBL175581	5	416	29	-1	-1	0.0	114	0.4444444444444444
4	CHEMBL175653-CHEMBL177955	5	416	29	-1	1	1.0	74	0.5517241379310345
5	CHEMBL175653-CHEMBL179203	5	416	29	-1	-1	0.0	95	0.4838709677419355
6	CHEMBL175653-CHEMBL180009	5	416	29	1	-1	0.0	114	0.5357142857142857
7	CHEMBL175653-CHEMBL425521	5	416	29	1	1	1.0	683	0.56
8	CHEMBL175653-CHEMBL433608	5	416	29	-1	-1	0.0	685	0.46153846153846156
9	CHEMBL175943-CHEMBL175709	5	416	29	-1	-1	0.0	63	0.3846153846153846
10	CHEMBL424961-CHEMBL175709	5	416	29	-1	-1	0.0	20	0.33333333333333326
11	CHEMBL175993-CHEMBL175943	5	416	29	-1	-1	0.0	30	0.5
12	CHEMBL175943-CHEMBL176548	5	416	29	-1	-1	0.0	56	0.42105263157894735
13	CHEMBL177426-CHEMBL175943	5	416	29	-1	-1	0.0	56	0.5
14	CHEMBL179326-CHEMBL175943	5	416	29	-1	-1	0.0	57	0.40909090909090917
15	CHEMBL361215-CHEMBL175943	5	416	29	-1	-1	0.0	62	0.4
16	CHEMBL175943-CHEMBL367532	5	416	29	-1	-1	0.0	63	0.4
17	CHEMBL175993-CHEMBL424961	5	416	29	-1	-1	0.0	32	0.33333333333333326
18	CHEMBL176088-CHEMBL179425	5	416	29	-1	-1	0.0	45	0.36363636363636365
19	CHEMBL2112988-CHEMBL176088	5	416	29	-1	-1	0.0	43	0.6
20	CHEMBL176230-CHEMBL179203	5	416	29	-1	1	1.0	93	0.5862068965517241
21	CHEMBL176230-CHEMBL180009	5	416	29	-1	-1	0.0	112	0.4814814814814814
22	CHEMBL433608-CHEMBL176230	5	416	29	-1	1	1.0	683	0.46153846153846156
23	CHEMBL176230-CHEMBL435329	5	416	29	-1	-1	0.0	96	0.5483870967741935
24	CHEMBL424961-CHEMBL176548	5	416	29	-1	-1	0.0	58	0.33333333333333326
25	CHEMBL177955-CHEMBL178998	5	416	29	-1	1	1.0	73	0.6129032258064516
26	CHEMBL177955-CHEMBL427484	5	416	29	1	1	1.0	74	0.5151515151515151
27	CHEMBL178998-CHEMBL179203	5	416	29	-1	-1	0.0	72	0.27586206896551724
28	CHEMBL178998-CHEMBL425521	5	416	29	1	1	1.0	74	0.33333333333333326
29	CHEMBL433608-CHEMBL178998	5	416	29	-1	-1	0.0	76	0.43999999999999995
30	CHEMBL178998-CHEMBL435329	5	416	29	-1	-1	0.0	685	0.4642857142857143
31	CHEMBL179203-CHEMBL427484	5	416	29	1	1	1.0	93	0.6060606060606061
32	CHEMBL179326-CHEMBL179425	5	416	29	-1	-1	0.0	104	0.6666666666666666
33	CHEMBL179326-CHEMBL2112988	5	416	29	-1	-1	0.0	43	0.7894736842105263
34	CHEMBL179326-CHEMBL424961	5	416	29	-1	-1	0.0	102	0.36
35	CHEMBL179493-CHEMBL179425	5	416	29	-1	-1	0.0	670	0.6521739130434783
36	CHEMBL368417-CHEMBL179425	5	416	29	-1	-1	0.0	110	0.5714285714285714
37	CHEMBL2112988-CHEMBL179493	5	416	29	-1	-1	0.0	43	0.9047619047619048
38	CHEMBL180009-CHEMBL427484	5	416	29	-1	-1	0.0	112	0.5806451612903226
39	CHEMBL186156-CHEMBL187942	5	416	29	-1	1	1.0	116	0.5
40	CHEMBL364162-CHEMBL187719	5	416	29	1	1	1.0	119	0.36363636363636365
41	CHEMBL364162-CHEMBL187721	5	416	29	-1	-1	0.0	122	0.4193548387096775
42	CHEMBL364871-CHEMBL187721	5	416	29	-1	-1	0.0	19	0.6785714285714286
43	CHEMBL190401-CHEMBL187931_CHEMBL433596	5	416	29	-1	-1	0.0	138	0.36
44	CHEMBL191078-CHEMBL187931_CHEMBL433596	5	416	29	-1	-1	0.0	130	0.5161290322580645
45	CHEMBL363044-CHEMBL187942	5	416	29	1	-1	0.0	149	0.4666666666666667
46	CHEMBL190401-CHEMBL187996	5	416	29	-1	-1	0.0	133	0.7368421052631579
47	CHEMBL363044-CHEMBL188088	5	416	29	1	1	1.0	630	0.4
48	CHEMBL189029-CHEMBL191078	5	416	29	-1	-1	0.0	141	0.4222222222222223
49	CHEMBL189147-CHEMBL191078	5	416	29	-1	-1	0.0	138	0.2978723404255319
50	CHEMBL191078-CHEMBL189611	5	416	29	-1	-1	0.0	138	0.5319148936170213
