	ids	cid	#tr	#ac_tr	trueY	predY	prob	neighbor	distance
0	CHEMBL129903-CHEMBL1234591	2	488	27	-1	-1	0.0	25	0.9
1	CHEMBL177524-CHEMBL139182	2	488	27	-1	-1	0.0	447	0.11764705882352944
2	CHEMBL304726-CHEMBL139182	2	488	27	1	1	1.0	619	0.543859649122807
3	CHEMBL329791-CHEMBL139182	2	488	27	1	1	1.0	619	0.29824561403508776
4	CHEMBL139182-CHEMBL359379	2	488	27	-1	-1	0.0	607	0.29824561403508776
5	CHEMBL414620-CHEMBL145623	2	488	27	-1	1	1.0	616	0.6419753086419753
6	CHEMBL163968-CHEMBL165620	2	488	27	-1	-1	0.0	345	0.13636363636363635
7	CHEMBL341376-CHEMBL163968	2	488	27	-1	-1	0.0	161	0.3571428571428572
8	CHEMBL163968-CHEMBL349611	2	488	27	-1	-1	0.0	667	0.4706744868035191
9	CHEMBL163968-CHEMBL350830	2	488	27	-1	-1	0.0	668	0.13636363636363635
10	CHEMBL165620-CHEMBL349611	2	488	27	-1	-1	0.0	307	0.12765957446808507
11	CHEMBL350830-CHEMBL165620	2	488	27	-1	-1	0.0	347	0.12765957446808507
12	CHEMBL165910-CHEMBL355415	2	488	27	-1	-1	0.0	229	0.2075471698113207
13	CHEMBL302765-CHEMBL166301	2	488	27	-1	-1	0.0	595	0.12765957446808507
14	CHEMBL353299-CHEMBL166301	2	488	27	-1	-1	0.0	725	0.12765957446808507
15	CHEMBL355415-CHEMBL166301	2	488	27	-1	-1	0.0	405	0.12765957446808507
16	CHEMBL368643-CHEMBL166301	2	488	27	1	-1	0.0	305	0.5986111111111112
17	CHEMBL177183-CHEMBL175870	2	488	27	-1	1	1.0	445	0.688
18	CHEMBL175870-CHEMBL177524	2	488	27	-1	-1	0.0	620	0.32727272727272727
19	CHEMBL175870-CHEMBL179638	2	488	27	-1	1	1.0	411	0.7789115646258503
20	CHEMBL177183-CHEMBL179638	2	488	27	-1	1	1.0	765	0.8254545454545454
21	CHEMBL177183-CHEMBL366667	2	488	27	-1	-1	0.0	749	0.2807017543859649
22	CHEMBL179638-CHEMBL361412	2	488	27	-1	-1	0.0	47	0.32727272727272727
23	CHEMBL368643-CHEMBL179638	2	488	27	-1	-1	0.0	565	0.39583333333333326
24	CHEMBL304726-CHEMBL302765	2	488	27	-1	-1	0.0	229	0.7062937062937062
25	CHEMBL329791-CHEMBL302765	2	488	27	-1	-1	0.0	242	0.1923076923076923
26	CHEMBL353299-CHEMBL302765	2	488	27	-1	-1	0.0	152	0.17391304347826086
27	CHEMBL302765-CHEMBL355415	2	488	27	-1	-1	0.0	399	0.12765957446808507
28	CHEMBL329791-CHEMBL304726	2	488	27	-1	-1	0.0	235	0.7980769230769231
29	CHEMBL341376-CHEMBL324735	2	488	27	-1	-1	0.0	283	0.2790697674418605
30	CHEMBL348925-CHEMBL324735	2	488	27	-1	-1	0.0	326	0.26086956521739135
31	CHEMBL348925-CHEMBL329791	2	488	27	-1	-1	0.0	327	0.26086956521739135
32	CHEMBL349019-CHEMBL348925	2	488	27	-1	-1	0.0	146	0.26086956521739135
33	CHEMBL348925-CHEMBL350830	2	488	27	-1	-1	0.0	381	0.16000000000000003
34	CHEMBL349019-CHEMBL353299	2	488	27	-1	-1	0.0	242	0.2075471698113207
35	CHEMBL350830-CHEMBL349611	2	488	27	-1	-1	0.0	312	0.12765957446808507
36	CHEMBL353299-CHEMBL355415	2	488	27	-1	-1	0.0	406	0.12765957446808507
37	CHEMBL368643-CHEMBL353299	2	488	27	-1	-1	0.0	621	0.6467924528301887
38	CHEMBL366667-CHEMBL361412	2	488	27	-1	1	1.0	765	0.7575757575757576
39	CHEMBL368643-CHEMBL361412	2	488	27	-1	-1	0.0	444	0.24489795918367352
40	CHEMBL488148-CHEMBL487334	2	488	27	-1	-1	0.0	535	0.7021276595744681
41	CHEMBL529896-CHEMBL487334	2	488	27	1	-1	0.0	535	0.8521836506159015
42	CHEMBL529896-CHEMBL488148	2	488	27	1	-1	0.0	770	0.9333333333333333
