	ids	cid	#tr	#ac_tr	trueY	predY	prob	neighbor	distance
0	CHEMBL197032-CHEMBL196182	8	525	35	-1	-1	0.0	7	0.6666666666666666
1	CHEMBL371051-CHEMBL196182	8	525	35	-1	-1	0.0	7	0.7878787878787878
2	CHEMBL197032-CHEMBL197563	8	525	35	-1	-1	0.0	7	0.4
3	CHEMBL381148-CHEMBL202433	8	525	35	-1	-1	0.0	423	0.9535783365570599
4	CHEMBL202850-CHEMBL202784	8	525	35	-1	-1	0.0	18	0.5
5	CHEMBL204159-CHEMBL202784	8	525	35	-1	-1	0.0	9	0.34285714285714286
6	CHEMBL202784-CHEMBL204228	8	525	35	-1	-1	0.0	16	0.5806451612903226
7	CHEMBL205880-CHEMBL202784	8	525	35	-1	-1	0.0	16	0.32000000000000006
8	CHEMBL206387-CHEMBL202784	8	525	35	1	-1	0.0	440	0.6190476190476191
9	CHEMBL202784-CHEMBL377953	8	525	35	-1	-1	0.0	26	0.5
10	CHEMBL202784-CHEMBL383431	8	525	35	-1	-1	0.0	11	0.3571428571428572
11	CHEMBL202799-CHEMBL202850	8	525	35	-1	-1	0.0	43	0.4117647058823529
12	CHEMBL202799-CHEMBL204159	8	525	35	-1	-1	0.0	512	0.4285714285714286
13	CHEMBL202799-CHEMBL204228	8	525	35	-1	-1	0.0	41	0.34375
14	CHEMBL202799-CHEMBL205880	8	525	35	-1	-1	0.0	39	0.27586206896551724
15	CHEMBL206330-CHEMBL202799	8	525	35	-1	-1	0.0	46	0.33333333333333326
16	CHEMBL206387-CHEMBL202799	8	525	35	1	-1	0.0	49	0.5909090909090909
17	CHEMBL202799-CHEMBL377953	8	525	35	-1	-1	0.0	50	0.35897435897435903
18	CHEMBL202799-CHEMBL383431	8	525	35	-1	-1	0.0	31	0.32258064516129026
19	CHEMBL202807-CHEMBL202850	8	525	35	-1	-1	0.0	61	0.53125
20	CHEMBL202807-CHEMBL206330	8	525	35	-1	-1	0.0	71	0.3846153846153846
21	CHEMBL202807-CHEMBL377953	8	525	35	-1	-1	0.0	78	0.38888888888888884
22	CHEMBL202850-CHEMBL203008	8	525	35	-1	-1	0.0	133	0.5555555555555556
23	CHEMBL202850-CHEMBL203046	8	525	35	-1	-1	0.0	166	0.5862068965517241
24	CHEMBL202850-CHEMBL203055	8	525	35	-1	-1	0.0	188	0.5925925925925926
25	CHEMBL203728-CHEMBL202850	8	525	35	-1	-1	0.0	178	0.53125
26	CHEMBL202850-CHEMBL204283	8	525	35	-1	-1	0.0	298	0.4814814814814814
27	CHEMBL202850-CHEMBL204582	8	525	35	-1	-1	0.0	318	0.4482758620689655
28	CHEMBL202850-CHEMBL205128	8	525	35	-1	-1	0.0	344	0.5
29	CHEMBL202850-CHEMBL205208	8	525	35	-1	-1	0.0	378	0.5862068965517241
30	CHEMBL202850-CHEMBL205771	8	525	35	-1	-1	0.0	185	0.5925925925925926
31	CHEMBL202850-CHEMBL206069	8	525	35	-1	-1	0.0	419	0.6086956521739131
32	CHEMBL202850-CHEMBL206337	8	525	35	-1	-1	0.0	188	0.6538461538461539
33	CHEMBL202850-CHEMBL206429	8	525	35	-1	-1	0.0	475	0.5
34	CHEMBL202850-CHEMBL206514	8	525	35	-1	-1	0.0	528	0.5483870967741935
