	ids	cid	#tr	#ac_tr	trueY	predY	prob	neighbor	distance
0	CHEMBL325131-CHEMBL105970	12	457	27	-1	-1	0.0	26	0.64
1	CHEMBL244774-CHEMBL180010	12	457	27	-1	-1	0.0	291	0.7777777777777778
2	CHEMBL192099-CHEMBL446180	12	457	27	-1	-1	0.0	87	0.6785714285714286
3	CHEMBL194647-CHEMBL194809	12	457	27	-1	-1	0.0	142	0.8
4	CHEMBL203362-CHEMBL200802	12	457	27	-1	-1	0.0	620	0.26086956521739135
5	CHEMBL208785-CHEMBL380262	12	457	27	-1	-1	0.0	216	0.05128205128205132
6	CHEMBL252030-CHEMBL252228	12	457	27	-1	-1	0.0	365	0.16326530612244894
7	CHEMBL421660-CHEMBL311701	12	457	27	-1	-1	0.0	412	0.5925925925925926
8	CHEMBL3330601-CHEMBL3330600	12	457	27	1	-1	0.0	267	0.6666666666666666
9	CHEMBL3330608-CHEMBL3330601	12	457	27	-1	-1	0.0	503	0.6111111111111112
10	CHEMBL3330611-CHEMBL3330601	12	457	27	1	-1	0.0	518	0.7857142857142857
11	CHEMBL3330614-CHEMBL3330601	12	457	27	1	-1	0.0	506	0.7435897435897436
12	CHEMBL3330617-CHEMBL3330601	12	457	27	1	-1	0.0	519	0.6666666666666666
13	CHEMBL426317-CHEMBL3330601	12	457	27	1	-1	0.0	514	0.6764705882352942
14	CHEMBL3330614-CHEMBL3330611	12	457	27	-1	1	1.0	225	0.7241379310344828
15	CHEMBL3330617-CHEMBL3330611	12	457	27	-1	-1	0.0	519	0.6
16	CHEMBL426317-CHEMBL3330611	12	457	27	-1	-1	0.0	514	0.65625
17	CHEMBL3330614-CHEMBL3330617	12	457	27	-1	1	1.0	229	0.6666666666666666
18	CHEMBL3330614-CHEMBL426317	12	457	27	-1	-1	0.0	523	0.7027027027027027
19	CHEMBL426317-CHEMBL3330617	12	457	27	-1	-1	0.0	523	0.7567567567567568
20	CHEMBL3358100-CHEMBL3358099	12	457	27	-1	-1	0.0	598	0.40909090909090917
21	CHEMBL3358099-CHEMBL3358496	12	457	27	-1	-1	0.0	600	0.6536050156739812
22	CHEMBL3358499-CHEMBL3358099	12	457	27	-1	-1	0.0	574	0.7407407407407407
23	CHEMBL3358100-CHEMBL3358101	12	457	27	-1	-1	0.0	596	0.40909090909090917
24	CHEMBL3358100-CHEMBL3358496	12	457	27	-1	-1	0.0	599	0.6717171717171717
25	CHEMBL3358499-CHEMBL3358100	12	457	27	-1	-1	0.0	596	0.691699604743083
26	CHEMBL3358101-CHEMBL3358496	12	457	27	-1	-1	0.0	187	0.6923076923076923
27	CHEMBL3358499-CHEMBL3358101	12	457	27	-1	-1	0.0	97	0.7916666666666666
28	CHEMBL3358499-CHEMBL3358496	12	457	27	-1	-1	0.0	557	0.78125
29	CHEMBL370863-CHEMBL383564	12	457	27	-1	-1	0.0	614	0.5714285714285714
30	CHEMBL4436317_CHEMBL4527078_CHEMBL4534566-CHEMBL4546210	12	457	27	-1	-1	0.0	644	0.23809523809523814
31	CHEMBL525712-CHEMBL497963	12	457	27	-1	-1	0.0	695	0.7333333333333333
32	CHEMBL525712-CHEMBL525362	12	457	27	-1	-1	0.0	704	0.8333333333333334
