	ids	cid	#tr	#ac_tr	trueY	predY	prob	neighbor	distance
0	CHEMBL464859-CHEMBL1234591	3	514	30	1	-1	0.0	24	0.8095238095238095
1	CHEMBL137879-CHEMBL16867	3	514	30	-1	-1	0.0	40	0.462962962962963
2	CHEMBL137879-CHEMBL315150	3	514	30	-1	-1	0.0	452	0.6282051282051282
3	CHEMBL164992-CHEMBL351211	3	514	30	-1	-1	0.0	185	0.26086956521739135
4	CHEMBL362038-CHEMBL164992	3	514	30	-1	-1	0.0	744	0.5832258064516129
5	CHEMBL362190-CHEMBL164992	3	514	30	-1	-1	0.0	441	0.7139423076923077
6	CHEMBL351075-CHEMBL165560	3	514	30	-1	-1	0.0	376	0.12765957446808507
7	CHEMBL351211-CHEMBL165560	3	514	30	-1	-1	0.0	162	0.2222222222222222
8	CHEMBL368643-CHEMBL165560	3	514	30	1	-1	0.0	376	0.6089508437270725
9	CHEMBL165620-CHEMBL423934	3	514	30	-1	-1	0.0	56	0.12765957446808507
10	CHEMBL315150-CHEMBL16867	3	514	30	-1	-1	0.0	443	0.39583333333333326
11	CHEMBL177183-CHEMBL359044	3	514	30	-1	-1	0.0	50	0.28
12	CHEMBL177183-CHEMBL361401	3	514	30	-1	-1	0.0	10	0.7507692307692307
13	CHEMBL205478-CHEMBL209352	3	514	30	-1	1	1.0	791	0.9407407407407408
14	CHEMBL205478-CHEMBL381537	3	514	30	-1	1	1.0	791	0.9372549019607843
15	CHEMBL381537-CHEMBL209352	3	514	30	-1	-1	0.0	522	0.985753052917232
16	CHEMBL359044-CHEMBL341852	3	514	30	-1	-1	0.0	742	0.29824561403508776
17	CHEMBL423934-CHEMBL341852	3	514	30	1	1	1.0	598	0.29824561403508776
18	CHEMBL362038-CHEMBL351211	3	514	30	-1	-1	0.0	744	0.6909090909090909
19	CHEMBL362190-CHEMBL351211	3	514	30	-1	-1	0.0	212	0.7173913043478262
20	CHEMBL361401-CHEMBL359044	3	514	30	-1	-1	0.0	42	0.6057951482479784
21	CHEMBL359044-CHEMBL423934	3	514	30	1	1	1.0	597	0.29824561403508776
22	CHEMBL368643-CHEMBL361412	3	514	30	-1	-1	0.0	444	0.24489795918367352
23	CHEMBL362190-CHEMBL362038	3	514	30	-1	-1	0.0	464	0.34615384615384615
24	CHEMBL388757-CHEMBL406643	3	514	30	-1	-1	0.0	76	0.868421052631579
25	CHEMBL388757-CHEMBL411066	3	514	30	-1	-1	0.0	76	0.868421052631579
26	CHEMBL68738-CHEMBL388757	3	514	30	-1	-1	0.0	515	0.829059829059829
27	CHEMBL411066-CHEMBL406643	3	514	30	-1	-1	0.0	76	0.9545454545454546
28	CHEMBL68738-CHEMBL406643	3	514	30	-1	-1	0.0	76	0.9523809523809523
29	CHEMBL68738-CHEMBL411066	3	514	30	-1	-1	0.0	76	0.9523809523809523
30	CHEMBL487334-CHEMBL488149	3	514	30	-1	-1	0.0	24	0.7367021276595744
