	ids	cid	#tr	#ac_tr	trueY	predY	prob	neighbor	distance
0	CHEMBL140894-CHEMBL138154	80	242	10	-1	-1	0.0	9	0.34782608695652173
1	CHEMBL138154-CHEMBL141692	80	242	10	-1	-1	0.0	10	0.55
2	CHEMBL336678-CHEMBL138154	80	242	10	-1	-1	0.0	0	0.4117647058823529
3	CHEMBL140894-CHEMBL138155	80	242	10	-1	-1	0.0	19	0.2962962962962963
4	CHEMBL138155-CHEMBL141692	80	242	10	-1	-1	0.0	0	0.5652173913043478
5	CHEMBL336678-CHEMBL138155	80	242	10	-1	-1	0.0	11	0.3529411764705883
6	CHEMBL140894-CHEMBL140143	80	242	10	-1	-1	0.0	28	0.32000000000000006
7	CHEMBL140143-CHEMBL141692	80	242	10	-1	-1	0.0	29	0.5
8	CHEMBL336678-CHEMBL140143	80	242	10	-1	-1	0.0	11	0.4117647058823529
9	CHEMBL140894-CHEMBL141084	80	242	10	-1	-1	0.0	42	0.40909090909090917
10	CHEMBL140894-CHEMBL141085	80	242	10	-1	-1	0.0	48	0.2962962962962963
11	CHEMBL337768-CHEMBL140894	80	242	10	-1	-1	0.0	329	0.4444444444444444
12	CHEMBL341820-CHEMBL140894	80	242	10	-1	-1	0.0	331	0.36363636363636365
13	CHEMBL140894-CHEMBL344223	80	242	10	-1	-1	0.0	150	0.6
14	CHEMBL140894-CHEMBL44698	80	242	10	-1	-1	0.0	333	0.32000000000000006
15	CHEMBL141084-CHEMBL336678	80	242	10	-1	-1	0.0	22	0.26086956521739135
16	CHEMBL141085-CHEMBL141692	80	242	10	-1	-1	0.0	49	0.45833333333333326
17	CHEMBL336678-CHEMBL141085	80	242	10	-1	-1	0.0	14	0.368421052631579
18	CHEMBL44698-CHEMBL141692	80	242	10	-1	-1	0.0	10	0.6666666666666666
19	CHEMBL185292-CHEMBL181548	80	242	10	-1	-1	0.0	70	0.4
20	CHEMBL185292-CHEMBL181684	80	242	10	-1	-1	0.0	80	0.375
21	CHEMBL185292-CHEMBL181812	80	242	10	-1	-1	0.0	89	0.4375
22	CHEMBL185292-CHEMBL182165	80	242	10	-1	-1	0.0	102	0.4
23	CHEMBL185292-CHEMBL182595	80	242	10	-1	-1	0.0	115	0.43333333333333335
24	CHEMBL185292-CHEMBL182700	80	242	10	-1	-1	0.0	124	0.375
