	ids	cid	#tr	#ac_tr	trueY	predY	prob	neighbor	distance
0	CHEMBL3359170-CHEMBL106848	1	1330	85	-1	-1	0.0	4	0.30000000000000004
1	CHEMBL3402959-CHEMBL106848	1	1330	85	-1	-1	0.0	0	0.30000000000000004
2	CHEMBL3402961-CHEMBL106848	1	1330	85	-1	-1	0.0	6	0.4736842105263157
3	CHEMBL1084951-CHEMBL2164730	1	1330	85	-1	-1	0.0	246	0.6842105263157895
4	CHEMBL1084951-CHEMBL3314169	1	1330	85	-1	-1	0.0	246	0.5714285714285714
5	CHEMBL3314184-CHEMBL1085238	1	1330	85	-1	1	1.0	14	0.6688453159041394
6	CHEMBL3342249-CHEMBL1093729_CHEMBL1094036	1	1330	85	-1	-1	0.0	16	0.25806451612903225
7	CHEMBL1164420-CHEMBL1163376	1	1330	85	-1	-1	0.0	24	0.7142857142857143
8	CHEMBL1164486-CHEMBL1163376	1	1330	85	-1	-1	0.0	24	0.7142857142857143
9	CHEMBL1164966-CHEMBL1163376	1	1330	85	-1	-1	0.0	25	0.5652173913043478
10	CHEMBL1165319-CHEMBL1163376	1	1330	85	-1	-1	0.0	27	0.65
11	CHEMBL1165321-CHEMBL1163376	1	1330	85	-1	-1	0.0	28	0.7222222222222222
12	CHEMBL1165117-CHEMBL1164420	1	1330	85	-1	-1	0.0	24	0.7272727272727273
13	CHEMBL1165117-CHEMBL1164486	1	1330	85	-1	-1	0.0	24	0.7272727272727273
14	CHEMBL1164966-CHEMBL1165117	1	1330	85	-1	-1	0.0	35	0.4285714285714286
15	CHEMBL1165319-CHEMBL1165117	1	1330	85	-1	-1	0.0	27	0.6
16	CHEMBL1165321-CHEMBL1165117	1	1330	85	-1	-1	0.0	28	0.6923076923076923
17	CHEMBL195147-CHEMBL120304	1	1330	85	1	-1	0.0	174	0.40909090909090917
18	CHEMBL120304-CHEMBL2164732	1	1330	85	1	-1	0.0	252	0.75
19	CHEMBL1240572-CHEMBL2208439	1	1330	85	-1	-1	0.0	45	0.7857142857142857
20	CHEMBL1240574-CHEMBL2208439	1	1330	85	-1	-1	0.0	43	0.5833333333333334
21	CHEMBL1338403-CHEMBL3359170	1	1330	85	-1	-1	0.0	54	0.4666666666666667
22	CHEMBL3402959-CHEMBL1338403	1	1330	85	-1	-1	0.0	56	0.5
23	CHEMBL3402961-CHEMBL1338403	1	1330	85	-1	-1	0.0	56	0.5
24	CHEMBL2337531-CHEMBL1347917	1	1330	85	-1	-1	0.0	62	0.6129032258064516
25	CHEMBL146887_CHEMBL362337-CHEMBL144982_CHEMBL189294	1	1330	85	-1	-1	0.0	75	0.8
26	CHEMBL144982_CHEMBL189294-CHEMBL179218	1	1330	85	-1	-1	0.0	75	0.35
27	CHEMBL361191-CHEMBL148680	1	1330	85	-1	-1	0.0	618	0.7027027027027027
28	CHEMBL1579806-CHEMBL3759307	1	1330	85	-1	-1	0.0	964	0.5555555555555556
29	CHEMBL1588015-CHEMBL1762668	1	1330	85	-1	-1	0.0	113	0.5
30	CHEMBL449635-CHEMBL1588015	1	1330	85	-1	-1	0.0	115	0.6666666666666666
31	CHEMBL3609195-CHEMBL1736901	1	1330	85	-1	-1	0.0	91	0.7666666666666667
32	CHEMBL1736901-CHEMBL3609201	1	1330	85	1	-1	0.0	91	0.5806451612903226
33	CHEMBL174847-CHEMBL193648	1	1330	85	1	1	1.0	168	0.5555555555555556
34	CHEMBL174847-CHEMBL214201	1	1330	85	1	-1	0.0	161	0.3571428571428572
35	CHEMBL174847-CHEMBL2333400	1	1330	85	1	1	1.0	282	0.5
36	CHEMBL174847-CHEMBL2333966	1	1330	85	1	-1	0.0	162	0.4545454545454546
37	CHEMBL174847-CHEMBL2337540	1	1330	85	1	-1	0.0	163	0.3571428571428572
38	CHEMBL174847-CHEMBL23417	1	1330	85	-1	1	1.0	164	0.4545454545454546
39	CHEMBL174847-CHEMBL278395	1	1330	85	-1	1	1.0	166	0.4545454545454546
40	CHEMBL174847-CHEMBL3402958	1	1330	85	1	-1	0.0	315	0.6
41	CHEMBL174847-CHEMBL687	1	1330	85	-1	1	1.0	168	0.5555555555555556
42	CHEMBL178560-CHEMBL254833	1	1330	85	-1	-1	0.0	948	0.8787878787878788
43	CHEMBL178560-CHEMBL3400816	1	1330	85	-1	-1	0.0	116	0.9427609427609427
44	CHEMBL181082-CHEMBL254833	1	1330	85	-1	-1	0.0	948	0.8886158886158886
45	CHEMBL181082-CHEMBL3400816	1	1330	85	-1	-1	0.0	116	0.8569023569023568
46	CHEMBL3120748-CHEMBL1813210	1	1330	85	-1	-1	0.0	128	0.5
47	CHEMBL187259-CHEMBL427329	1	1330	85	1	1	1.0	134	0.6216216216216216
48	CHEMBL187372-CHEMBL365507	1	1330	85	-1	-1	0.0	120	0.75
49	CHEMBL187372-CHEMBL427329	1	1330	85	1	-1	0.0	177	0.8869047619047619
50	CHEMBL191528-CHEMBL1957184	1	1330	85	-1	-1	0.0	184	0.5
51	CHEMBL191528-CHEMBL1957186	1	1330	85	-1	-1	0.0	189	0.5
52	CHEMBL191528-CHEMBL308819	1	1330	85	-1	-1	0.0	425	0.4
53	CHEMBL191528-CHEMBL432745	1	1330	85	-1	-1	0.0	1567	0.4
54	CHEMBL49732-CHEMBL191528	1	1330	85	-1	-1	0.0	2085	0.5714285714285714
55	CHEMBL191528-CHEMBL568516	1	1330	85	-1	-1	0.0	425	0.6363636363636364
56	CHEMBL23591-CHEMBL193648	1	1330	85	1	1	1.0	166	0.4666666666666667
57	CHEMBL1956768_CHEMBL1956772-CHEMBL1956767_CHEMBL1956771	1	1330	85	-1	-1	0.0	2007	0.976643598615917
58	CHEMBL571514-CHEMBL1957184	1	1330	85	-1	-1	0.0	184	0.41666666666666674
59	CHEMBL571514-CHEMBL1957186	1	1330	85	-1	-1	0.0	189	0.41666666666666674
60	CHEMBL195811-CHEMBL365344	1	1330	85	-1	-1	0.0	192	0.3870967741935484
61	CHEMBL196198-CHEMBL365344	1	1330	85	-1	1	1.0	199	0.6666666666666666
62	CHEMBL204740-CHEMBL208531	1	1330	85	-1	-1	0.0	208	0.4
63	CHEMBL2048925-CHEMBL2048926	1	1330	85	-1	-1	0.0	220	0.625
64	CHEMBL2048925-CHEMBL2048927	1	1330	85	-1	-1	0.0	215	0.7254901960784313
65	CHEMBL2048929-CHEMBL2048931	1	1330	85	-1	-1	0.0	215	0.7254901960784313
66	CHEMBL2048930-CHEMBL2048931	1	1330	85	-1	-1	0.0	56	0.803030303030303
67	CHEMBL2048933-CHEMBL2048935	1	1330	85	1	-1	0.0	220	0.5714285714285714
68	CHEMBL2048934-CHEMBL2048935	1	1330	85	1	-1	0.0	56	0.8142857142857143
69	CHEMBL205743-CHEMBL208531	1	1330	85	-1	-1	0.0	208	0.6666666666666666
70	CHEMBL2070207-CHEMBL2070208	1	1330	85	1	-1	0.0	1706	0.9278688524590164
71	CHEMBL23591-CHEMBL214201	1	1330	85	1	-1	0.0	230	0.6666666666666666
72	CHEMBL215810-CHEMBL2164731	1	1330	85	-1	-1	0.0	248	0.5263157894736842
73	CHEMBL2323125-CHEMBL215810	1	1330	85	-1	-1	0.0	266	0.5555555555555556
74	CHEMBL3314170-CHEMBL215810	1	1330	85	-1	-1	0.0	266	0.6818181818181818
75	CHEMBL215810-CHEMBL4637381	1	1330	85	-1	-1	0.0	798	0.3571428571428572
76	CHEMBL386517-CHEMBL215990	1	1330	85	-1	1	1.0	259	0.9052631578947369
77	CHEMBL3400816-CHEMBL2164731	1	1330	85	-1	-1	0.0	247	0.5454545454545454
78	CHEMBL4648292-CHEMBL2164731	1	1330	85	-1	-1	0.0	247	0.6923076923076923
79	CHEMBL427329-CHEMBL2164735	1	1330	85	1	1	1.0	253	0.7666666666666667
80	CHEMBL2164738-CHEMBL2164737	1	1330	85	-1	1	1.0	168	0.76
81	CHEMBL2208440-CHEMBL2208439	1	1330	85	-1	-1	0.0	45	0.5
82	CHEMBL2208442-CHEMBL2208439	1	1330	85	-1	-1	0.0	46	0.5384615384615384
83	CHEMBL2323125-CHEMBL3400816	1	1330	85	-1	-1	0.0	247	0.75
84	CHEMBL2323125-CHEMBL4648292	1	1330	85	-1	-1	0.0	247	0.6923076923076923
85	CHEMBL2326514-CHEMBL2326515	1	1330	85	-1	-1	0.0	205	0.8888888888888888
86	CHEMBL395543-CHEMBL233246	1	1330	85	-1	-1	0.0	805	0.9
87	CHEMBL3359170-CHEMBL2333400	1	1330	85	1	1	1.0	283	0.30000000000000004
88	CHEMBL3402959-CHEMBL2333400	1	1330	85	1	1	1.0	51	0.33333333333333326
89	CHEMBL3402961-CHEMBL2333400	1	1330	85	1	1	1.0	283	0.5454545454545454
90	CHEMBL4462614-CHEMBL2333400	1	1330	85	-1	1	1.0	1	0.6923076923076923
91	CHEMBL486218-CHEMBL2333590	1	1330	85	-1	-1	0.0	307	0.5454545454545454
92	CHEMBL23591-CHEMBL2333964	1	1330	85	-1	-1	0.0	312	0.4375
93	CHEMBL2333964-CHEMBL3359170	1	1330	85	-1	-1	0.0	313	0.30000000000000004
94	CHEMBL2333964-CHEMBL3402959	1	1330	85	-1	-1	0.0	52	0.30000000000000004
95	CHEMBL2333964-CHEMBL3402961	1	1330	85	-1	-1	0.0	315	0.4736842105263157
96	CHEMBL23591-CHEMBL2333966	1	1330	85	1	1	1.0	323	0.4117647058823529
97	CHEMBL2333966-CHEMBL3359170	1	1330	85	-1	-1	0.0	324	0.2857142857142857
98	CHEMBL2333966-CHEMBL3402959	1	1330	85	-1	-1	0.0	53	0.2857142857142857
99	CHEMBL2333966-CHEMBL4462614	1	1330	85	-1	-1	0.0	3	0.5217391304347826
100	CHEMBL2337531-CHEMBL2337541	1	1330	85	-1	-1	0.0	63	0.6129032258064516
101	CHEMBL2337540-CHEMBL23591	1	1330	85	1	1	1.0	357	0.4117647058823529
102	CHEMBL23417-CHEMBL23591	1	1330	85	-1	-1	0.0	360	0.4666666666666667
103	CHEMBL234507-CHEMBL234506	1	1330	85	-1	-1	0.0	365	0.4375
104	CHEMBL234506-CHEMBL395543	1	1330	85	-1	-1	0.0	365	0.8125
105	CHEMBL438861-CHEMBL234507	1	1330	85	-1	-1	0.0	365	0.7619047619047619
106	CHEMBL234529-CHEMBL234735	1	1330	85	-1	-1	0.0	877	0.7968253968253969
107	CHEMBL234737-CHEMBL234529	1	1330	85	-1	-1	0.0	2074	0.9012345679012346
108	CHEMBL278395-CHEMBL23591	1	1330	85	-1	-1	0.0	208	0.7037037037037037
109	CHEMBL687-CHEMBL23591	1	1330	85	-1	1	1.0	233	0.5333333333333333
110	CHEMBL236052_CHEMBL394471-CHEMBL3343177_CHEMBL3343178	1	1330	85	-1	-1	0.0	818	0.9551282051282052
111	CHEMBL236052_CHEMBL394471-CHEMBL3609432_CHEMBL3609433	1	1330	85	-1	-1	0.0	886	0.8484848484848485
112	CHEMBL2436867-CHEMBL2436876	1	1330	85	-1	-1	0.0	375	0.5454545454545454
113	CHEMBL2436867-CHEMBL2436880	1	1330	85	-1	-1	0.0	375	0.43999999999999995
114	CHEMBL2436877-CHEMBL2436876	1	1330	85	-1	-1	0.0	390	0.5555555555555556
115	CHEMBL2436878-CHEMBL2436876	1	1330	85	-1	-1	0.0	390	0.5555555555555556
116	CHEMBL2436876-CHEMBL2436879	1	1330	85	-1	-1	0.0	377	0.5
117	CHEMBL2436882-CHEMBL2436876	1	1330	85	-1	-1	0.0	394	0.375
118	CHEMBL2436876-CHEMBL2436883	1	1330	85	-1	-1	0.0	381	0.4782608695652174
119	CHEMBL2436876-CHEMBL2436884	1	1330	85	-1	-1	0.0	396	0.47619047619047616
120	CHEMBL2436880-CHEMBL2436877	1	1330	85	-1	-1	0.0	390	0.6818181818181818
121	CHEMBL2436880-CHEMBL2436878	1	1330	85	-1	-1	0.0	390	0.5714285714285714
122	CHEMBL2436880-CHEMBL2436879	1	1330	85	-1	-1	0.0	391	0.43999999999999995
123	CHEMBL2436880-CHEMBL2436881	1	1330	85	-1	-1	0.0	393	0.40740740740740744
124	CHEMBL2436882-CHEMBL2436880	1	1330	85	-1	-1	0.0	394	0.4444444444444444
125	CHEMBL2436880-CHEMBL2436883	1	1330	85	-1	-1	0.0	395	0.42307692307692313
