	ids	cid	#tr	#ac_tr	trueY	predY	prob	neighbor	distance
0	CHEMBL4212619-CHEMBL4069089	0	250	17	1	1	1.0	96	0.7741935483870968
1	CHEMBL4203646-CHEMBL4087725	0	250	17	1	1	1.0	90	0.7777777777777778
2	CHEMBL4537993-CHEMBL4434892	0	250	17	-1	-1	0.0	134	0.4117647058823529
3	CHEMBL4457120-CHEMBL4440330	0	250	17	-1	-1	0.0	353	0.5185185185185185
4	CHEMBL4516972-CHEMBL4440330	0	250	17	-1	1	1.0	331	0.6451612903225806
5	CHEMBL4586855-CHEMBL4440330	0	250	17	-1	-1	0.0	320	0.7
6	CHEMBL4443290-CHEMBL4586855	0	250	17	1	-1	0.0	289	0.7391304347826086
7	CHEMBL4541944-CHEMBL4452401	0	250	17	-1	-1	0.0	259	0.8620689655172413
8	CHEMBL4516972-CHEMBL4457120	0	250	17	-1	1	1.0	344	0.48275862068965525
9	CHEMBL4586855-CHEMBL4457120	0	250	17	-1	-1	0.0	353	0.6206896551724138
10	CHEMBL4469524-CHEMBL4584974	0	250	17	-1	-1	0.0	131	0.34883720930232553
11	CHEMBL4516972-CHEMBL4586855	0	250	17	-1	1	1.0	331	0.5806451612903226
