	ids	cid	#tr	#ac_tr	trueY	predY	prob	neighbor	distance
0	CHEMBL399216-CHEMBL1161916	2	557	28	-1	1	1.0	0	0.7470674486803519
1	CHEMBL1208841-CHEMBL1208840	2	557	28	-1	-1	0.0	41	0.4545454545454546
2	CHEMBL1208842-CHEMBL1208840	2	557	28	-1	-1	0.0	5	0.40909090909090917
3	CHEMBL1208844-CHEMBL1208840	2	557	28	-1	-1	0.0	7	0.4642857142857143
4	CHEMBL1208843-CHEMBL1208841	2	557	28	-1	-1	0.0	55	0.4545454545454546
5	CHEMBL1208900-CHEMBL1208841	2	557	28	-1	-1	0.0	53	0.4545454545454546
6	CHEMBL1208841-CHEMBL1209853	2	557	28	-1	-1	0.0	28	0.4545454545454546
7	CHEMBL1208843-CHEMBL1208842	2	557	28	-1	-1	0.0	48	0.4545454545454546
8	CHEMBL1208842-CHEMBL1208900	2	557	28	-1	-1	0.0	19	0.42105263157894735
9	CHEMBL1208842-CHEMBL1209853	2	557	28	-1	-1	0.0	25	0.4545454545454546
10	CHEMBL1208843-CHEMBL1208844	2	557	28	-1	-1	0.0	19	0.56
11	CHEMBL1208900-CHEMBL1208844	2	557	28	-1	-1	0.0	52	0.7662337662337663
12	CHEMBL1209538-CHEMBL1209609	2	557	28	-1	-1	0.0	22	0.7083333333333334
13	CHEMBL1209540-CHEMBL1209609	2	557	28	-1	-1	0.0	22	0.5833333333333334
14	CHEMBL1209541-CHEMBL1209609	2	557	28	-1	-1	0.0	23	0.5833333333333334
15	CHEMBL1209610-CHEMBL1209609	2	557	28	-1	-1	0.0	31	0.6153846153846154
16	CHEMBL1209611-CHEMBL1209609	2	557	28	-1	-1	0.0	32	0.5714285714285714
17	CHEMBL1209612-CHEMBL1209609	2	557	28	-1	-1	0.0	39	0.6153846153846154
18	CHEMBL1209613-CHEMBL1209609	2	557	28	-1	-1	0.0	40	0.5517241379310345
19	CHEMBL1209680-CHEMBL1209609	2	557	28	-1	-1	0.0	35	0.5517241379310345
20	CHEMBL1209764-CHEMBL1209682	2	557	28	-1	-1	0.0	58	0.3529411764705883
21	CHEMBL1209684-CHEMBL1209683	2	557	28	-1	-1	0.0	59	0.8721340388007055
22	CHEMBL1209765-CHEMBL1209764	2	557	28	-1	-1	0.0	409	0.6190476190476191
23	CHEMBL1209766-CHEMBL1209764	2	557	28	-1	-1	0.0	75	0.5833333333333334
24	CHEMBL1209764-CHEMBL1209767	2	557	28	-1	-1	0.0	71	0.375
25	CHEMBL1209764-CHEMBL1209768	2	557	28	-1	-1	0.0	72	0.33333333333333326
26	CHEMBL1209764-CHEMBL1209849	2	557	28	-1	-1	0.0	73	0.33333333333333326
27	CHEMBL1209764-CHEMBL1209851	2	557	28	-1	-1	0.0	74	0.33333333333333326
28	CHEMBL1214877-CHEMBL1215087	2	557	28	-1	-1	0.0	85	0.5238095238095238
29	CHEMBL1214877-CHEMBL1215089	2	557	28	-1	-1	0.0	102	0.5862068965517241
30	CHEMBL1214877-CHEMBL1215090	2	557	28	-1	-1	0.0	99	0.7419354838709677
31	CHEMBL1214877-CHEMBL1215164	2	557	28	-1	-1	0.0	86	0.68
32	CHEMBL1214877-CHEMBL1215300	2	557	28	-1	-1	0.0	107	0.5
33	CHEMBL1214877-CHEMBL1215448	2	557	28	-1	-1	0.0	109	0.4137931034482758
34	CHEMBL1214942-CHEMBL1215087	2	557	28	-1	-1	0.0	112	0.65
35	CHEMBL1214942-CHEMBL1215089	2	557	28	-1	-1	0.0	128	0.5666666666666667
36	CHEMBL1214942-CHEMBL1215090	2	557	28	-1	-1	0.0	125	0.71875
37	CHEMBL1214942-CHEMBL1215164	2	557	28	-1	-1	0.0	113	0.7586206896551724
38	CHEMBL1214942-CHEMBL1215300	2	557	28	-1	-1	0.0	133	0.4482758620689655
39	CHEMBL1214942-CHEMBL1215448	2	557	28	-1	-1	0.0	135	0.4
40	CHEMBL1215087-CHEMBL1214943	2	557	28	-1	-1	0.0	112	0.55
41	CHEMBL1214943-CHEMBL1215089	2	557	28	-1	-1	0.0	153	0.53125
42	CHEMBL1214943-CHEMBL1215090	2	557	28	-1	-1	0.0	150	0.6764705882352942
43	CHEMBL1214943-CHEMBL1215164	2	557	28	-1	-1	0.0	86	0.7407407407407407
44	CHEMBL1214943-CHEMBL1215300	2	557	28	-1	-1	0.0	158	0.4193548387096775
45	CHEMBL1214943-CHEMBL1215448	2	557	28	-1	-1	0.0	160	0.375
46	CHEMBL1215087-CHEMBL1214944	2	557	28	-1	-1	0.0	113	0.42307692307692313
47	CHEMBL1214944-CHEMBL1215089	2	557	28	-1	-1	0.0	176	0.5151515151515151
48	CHEMBL1214944-CHEMBL1215090	2	557	28	-1	-1	0.0	173	0.6571428571428571
