	ids	loop	#tr	#ac_tr	trueY	predY	prob
0	CHEMBL2441951-CHEMBL2441847	1	618	31	0	0.0	0.000649515597615391
1	CHEMBL1209765-CHEMBL1209849	1	618	31	0	0.0	0.0010761648882180452
2	CHEMBL2441953-CHEMBL2441833	1	618	31	0	0.0	0.002916224068030715
3	CHEMBL2441843-CHEMBL2441846	1	618	31	1	1.0	0.9920014142990112
4	CHEMBL222627-CHEMBL426735	1	618	31	0	0.0	0.008225245401263237
5	CHEMBL206434-CHEMBL206077	1	618	31	0	0.0	0.0022684710565954447
6	CHEMBL1208843-CHEMBL1208841	1	618	31	0	0.0	0.00032469298457726836
7	CHEMBL1215301-CHEMBL1215166	1	618	31	0	0.0	4.002427886007354e-05
8	CHEMBL1215163-CHEMBL1215165	1	618	31	0	0.0	1.3109042811265681e-05
9	CHEMBL1215373-CHEMBL1215376	1	618	31	0	0.0	9.09931168280309e-06
10	CHEMBL2334688-CHEMBL2334689	1	618	31	0	0.0	0.00017445515550207347
11	CHEMBL2441955-CHEMBL2441834	1	618	31	0	0.0	0.0024178456515073776
12	CHEMBL1215087-CHEMBL1215235	1	618	31	0	0.0	0.00025857798755168915
13	CHEMBL2334686-CHEMBL2334685	1	618	31	0	0.0	0.0005911536864005029
14	CHEMBL2334697-CHEMBL2334682	1	618	31	0	0.0	5.961613351246342e-05
15	CHEMBL1214943-CHEMBL1215163	1	618	31	0	0.0	0.0006649430142715573
16	CHEMBL199614-CHEMBL199905	1	618	31	0	0.0	0.0008066518930718303
17	CHEMBL1209610-CHEMBL1209609	1	618	31	0	0.0	0.00021913409000262618
18	CHEMBL2441838_CHEMBL2441839-CHEMBL2441845	1	618	31	0	0.0	0.007482453715056181
19	CHEMBL210691-CHEMBL377146	1	618	31	0	0.0	0.015489599667489529
20	CHEMBL1215236-CHEMBL1215376	1	618	31	0	0.0	3.2288571674143896e-05
21	CHEMBL199568-CHEMBL200347	1	618	31	0	0.0	0.0018734505865722895
22	CHEMBL395686-CHEMBL395687	1	618	31	0	0.0	0.002792592626065016
23	CHEMBL2441954-CHEMBL2441845	1	618	31	0	0.0	0.01614072360098362
24	CHEMBL1214943-CHEMBL1215235	1	618	31	0	0.0	0.0002449288731440902
25	CHEMBL210691-CHEMBL377390	1	618	31	1	1.0	0.9834517240524292
26	CHEMBL206251-CHEMBL206077	1	618	31	0	0.0	0.0037415737751871347
27	CHEMBL1215234-CHEMBL1215166	1	618	31	0	0.0	4.1713170503498986e-05
28	CHEMBL1215301-CHEMBL1215015	1	618	31	0	0.0	0.0013894003350287676
29	CHEMBL1215301-CHEMBL1215299	1	618	31	0	0.0	1.970576704479754e-05
30	CHEMBL1214877-CHEMBL1215087	1	618	31	0	0.0	0.0007889019907452166
31	CHEMBL4527400-CHEMBL4547171	1	618	31	0	0.0	8.564627933083102e-05
32	CHEMBL204458-CHEMBL377944	1	618	31	0	0.0	0.0016247117891907692
33	CHEMBL1215236-CHEMBL1214942	1	618	31	0	0.0	0.0009443977614864707
34	CHEMBL1209764-CHEMBL1209851	1	618	31	0	0.0	0.002104375045746565
35	CHEMBL199905-CHEMBL199787	1	618	31	1	1.0	0.997179388999939
36	CHEMBL2441954-CHEMBL2441832	1	618	31	1	1.0	0.9929476976394653
37	CHEMBL1208842-CHEMBL1208844	1	618	31	0	0.0	0.0005777081241831183
38	CHEMBL1215375-CHEMBL1215233	1	618	31	0	0.0	1.7166048564831726e-05
