	ids	cid	#tr	#ac_tr	trueY	predY	prob
0	CHEMBL3309864-CHEMBL3309860	13	438	13	-1	-1	0.47686165171237205
1	CHEMBL3310526-CHEMBL3309860	13	438	13	-1	-1	0.07142123720460003
2	CHEMBL3310536-CHEMBL3309860	13	438	13	1	-1	0.11933290155440414
3	CHEMBL3309860-CHEMBL3310679	13	438	13	1	-1	0.12305699481865284
4	CHEMBL3309864-CHEMBL3309866	13	438	13	1	-1	0.45613626311133576
5	CHEMBL3309864-CHEMBL3310671	13	438	13	1	1	0.5014572538860104
6	CHEMBL3309864-CHEMBL3310680	13	438	13	1	1	0.6036427397952736
7	CHEMBL3310526-CHEMBL3309866	13	438	13	-1	-1	0.05717253254138759
8	CHEMBL3310536-CHEMBL3309866	13	438	13	-1	-1	0.164669689119171
9	CHEMBL3309866-CHEMBL3310679	13	438	13	-1	-1	0.15284974093264247
10	CHEMBL3310526-CHEMBL3310671	13	438	13	-1	-1	0.05633243052284503
11	CHEMBL3310526-CHEMBL3310680	13	438	13	-1	-1	0.042761910779729566
12	CHEMBL3310536-CHEMBL3310671	13	438	13	-1	-1	0.15736869995289685
13	CHEMBL3310536-CHEMBL3310680	13	438	13	-1	-1	0.17487046632124353
14	CHEMBL3310671-CHEMBL3310679	13	438	13	-1	-1	0.15850211964201602
15	CHEMBL3310679-CHEMBL3310680	13	438	13	-1	-1	0.16985103626943004
16	CHEMBL3804872-CHEMBL3426787	13	438	13	-1	-1	0.0012074856634442127
17	CHEMBL3805612-CHEMBL3426787	13	438	13	-1	-1	0.005022937030393114
18	CHEMBL3805621-CHEMBL3426787	13	438	13	-1	-1	0.022349357129149875
19	CHEMBL3426787-CHEMBL3805768	13	438	13	-1	-1	6.377222666872609e-05
20	CHEMBL3426787-CHEMBL3805858	13	438	13	-1	-1	0.00020796213769801536
21	CHEMBL3426787-CHEMBL3805874	13	438	13	-1	-1	0.00022102968994160702
22	CHEMBL3805991-CHEMBL3426787	13	438	13	-1	-1	0.0024769366864653103
23	CHEMBL3804872-CHEMBL3804875	13	438	13	-1	-1	9.25240562546262e-05
24	CHEMBL3804872-CHEMBL3804936	13	438	13	-1	-1	0.0033586232420429307
25	CHEMBL3804944-CHEMBL3804872	13	438	13	-1	-1	0.0013021501622537891
26	CHEMBL3804872-CHEMBL3804958	13	438	13	-1	-1	0.0016644049675137757
27	CHEMBL3804981-CHEMBL3804872	13	438	13	-1	-1	0.00019615099925980752
28	CHEMBL3804872-CHEMBL3804985	13	438	13	-1	-1	0.00011411300271403898
29	CHEMBL3804872-CHEMBL3805004	13	438	13	-1	-1	0.001171298476997959
30	CHEMBL3804872-CHEMBL3805027	13	438	13	-1	-1	0.000285658620834913
31	CHEMBL3804872-CHEMBL3805121	13	438	13	-1	-1	0.0010307287503344546
32	CHEMBL3804872-CHEMBL3805146	13	438	13	-1	-1	0.00029825401663255977
33	CHEMBL3804872-CHEMBL3805249	13	438	13	-1	-1	0.0324208987415407
34	CHEMBL3805286-CHEMBL3804872	13	438	13	-1	-1	0.003074842543754461
35	CHEMBL3805350-CHEMBL3804872	13	438	13	-1	-1	0.00019615099925980752
36	CHEMBL3805428-CHEMBL3804872	13	438	13	-1	-1	0.00017771388853784912
37	CHEMBL3804872-CHEMBL3805526	13	438	13	-1	-1	0.0006176494777531047
38	CHEMBL3805552-CHEMBL3804872	13	438	13	1	-1	0.12364018321919876
