	ids	cid	#tr	#ac_tr	trueY	predY	prob
0	CHEMBL359543-CHEMBL178359	3	648	44	0	-1	0.03755050505050505
1	CHEMBL178581_CHEMBL368250-CHEMBL182106	3	648	44	0	-1	0.00404040404040404
2	CHEMBL181941-CHEMBL179627	3	648	44	0	-1	0.05113997113997114
3	CHEMBL179627-CHEMBL201285	3	648	44	0	-1	0.08276094276094277
4	CHEMBL179627-CHEMBL201572	3	648	44	0	-1	0.06347041847041847
5	CHEMBL179627-CHEMBL201905	3	648	44	0	-1	0.08488455988455985
6	CHEMBL179627-CHEMBL382449	3	648	44	0	-1	0.08252525252525252
7	CHEMBL179627-CHEMBL435132	3	648	44	0	-1	0.0757215007215007
8	CHEMBL181941-CHEMBL201285	3	648	44	0	-1	0.09856180856180856
9	CHEMBL181941-CHEMBL201572	3	648	44	0	-1	0.10667748917748916
10	CHEMBL181941-CHEMBL201905	3	648	44	0	-1	0.10172438672438669
11	CHEMBL181941-CHEMBL201971	3	648	44	0	-1	0.09373857623857623
12	CHEMBL181941-CHEMBL361199	3	648	44	0	-1	0.0
13	CHEMBL181941-CHEMBL382449	3	648	44	0	-1	0.09877705627705628
14	CHEMBL181941-CHEMBL435132	3	648	44	0	-1	0.07346320346320344
15	CHEMBL182106-CHEMBL360736	3	648	44	0	-1	0.008787878787878789
16	CHEMBL188553-CHEMBL190785	3	648	44	0	-1	0.06615680615680614
17	CHEMBL190902-CHEMBL188553	3	648	44	0	-1	0.03218614718614719
18	CHEMBL188553-CHEMBL191180	3	648	44	0	-1	0.09888888888888892
19	CHEMBL188553-CHEMBL2381584	3	648	44	0	-1	0.2041774891774893
20	CHEMBL188553-CHEMBL2381586	3	648	44	0	-1	0.1660990860990862
21	CHEMBL188553-CHEMBL2381587	3	648	44	0	-1	0.10887445887445886
22	CHEMBL188553-CHEMBL2381595	3	648	44	1	1	0.6150974025974026
23	CHEMBL188553-CHEMBL363324	3	648	44	0	-1	0.07702741702741703
24	CHEMBL188553-CHEMBL4464797	3	648	44	0	-1	0.24307720057720056
25	CHEMBL192520-CHEMBL189683	3	648	44	0	-1	0.0
26	CHEMBL425897-CHEMBL189683	3	648	44	0	-1	0.0
27	CHEMBL192964-CHEMBL190030	3	648	44	0	-1	0.0
28	CHEMBL190766-CHEMBL190600	3	648	44	0	-1	0.00101010101010101
29	CHEMBL192998-CHEMBL190600	3	648	44	0	-1	0.00101010101010101
30	CHEMBL362741-CHEMBL190600	3	648	44	0	-1	0.00101010101010101
31	CHEMBL370538-CHEMBL190600	3	648	44	0	-1	0.0
32	CHEMBL425897-CHEMBL190600	3	648	44	0	-1	0.00101010101010101
33	CHEMBL447185-CHEMBL190600	3	648	44	0	-1	0.00101010101010101
34	CHEMBL190766-CHEMBL192998	3	648	44	0	-1	0.0
35	CHEMBL190766-CHEMBL362741	3	648	44	0	-1	0.0
36	CHEMBL190766-CHEMBL370538	3	648	44	0	-1	0.0
37	CHEMBL425897-CHEMBL190766	3	648	44	0	-1	0.0
38	CHEMBL447185-CHEMBL190766	3	648	44	0	-1	0.0
39	CHEMBL306150-CHEMBL1907858_CHEMBL281274_CHEMBL355202	3	648	44	0	-1	0.0
40	CHEMBL308522-CHEMBL1907858_CHEMBL281274_CHEMBL355202	3	648	44	0	-1	0.0
41	CHEMBL312021-CHEMBL1907858_CHEMBL281274_CHEMBL355202	3	648	44	0	-1	0.0
42	CHEMBL419272-CHEMBL1907858_CHEMBL281274_CHEMBL355202	3	648	44	0	-1	0.0
43	CHEMBL75676-CHEMBL1907858_CHEMBL281274_CHEMBL355202	3	648	44	0	-1	0.0
44	CHEMBL78156-CHEMBL1907858_CHEMBL281274_CHEMBL355202	3	648	44	0	-1	0.0
45	CHEMBL190902-CHEMBL190785	3	648	44	0	-1	0.03121212121212121
46	CHEMBL191180-CHEMBL190785	3	648	44	0	-1	0.12488215488215487
47	CHEMBL2380325-CHEMBL190785	3	648	44	0	-1	0.03290404040404041
48	CHEMBL2381583-CHEMBL190785	3	648	44	1	1	0.7552080327080329
49	CHEMBL2381586-CHEMBL190785	3	648	44	0	-1	0.07723304473304471
50	CHEMBL2381587-CHEMBL190785	3	648	44	0	-1	0.019191919191919194
51	CHEMBL2381588-CHEMBL190785	3	648	44	0	-1	0.06651755651755649
52	CHEMBL2381589-CHEMBL190785	3	648	44	0	-1	0.030238751147842052
53	CHEMBL2381591-CHEMBL190785	3	648	44	0	-1	0.08126503126503126
54	CHEMBL2381594-CHEMBL190785	3	648	44	0	-1	0.07731120731120729
55	CHEMBL360404-CHEMBL190785	3	648	44	0	-1	0.0765319865319865
56	CHEMBL190785-CHEMBL363324	3	648	44	0	-1	0.07612794612794613
57	CHEMBL190902-CHEMBL191180	3	648	44	0	-1	0.06476911976911977
58	CHEMBL190902-CHEMBL2380325	3	648	44	0	-1	0.06768518518518518
59	CHEMBL190902-CHEMBL2381583	3	648	44	1	1	0.6452825877825877
60	CHEMBL190902-CHEMBL2381586	3	648	44	0	-1	0.1165440115440115
61	CHEMBL190902-CHEMBL2381587	3	648	44	0	-1	0.018265993265993267
62	CHEMBL190902-CHEMBL2381588	3	648	44	0	-1	0.07641414141414139
63	CHEMBL190902-CHEMBL2381589	3	648	44	0	-1	0.06491822991822992
64	CHEMBL190902-CHEMBL2381591	3	648	44	0	-1	0.13004088504088507
65	CHEMBL190902-CHEMBL2381594	3	648	44	0	-1	0.08648629148629147
66	CHEMBL190902-CHEMBL360404	3	648	44	0	-1	0.10306397306397305
