	ids	cid	trueY	predY	prob
0	488384-1105304	0	-1	-1	0.07
1	377457-1386896	0	-1	-1	0.008
2	377375-377377	0	-1	-1	0.0
3	1351337-1351582	0	-1	-1	0.0
4	342940-342960	0	-1	-1	0.01
5	1223912-1351636	0	-1	-1	0.0
6	1351631-1561993	0	-1	-1	0.002
7	335892-335912	0	-1	-1	0.0
8	336612-511036	0	-1	-1	0.09
9	1223903-1690930	0	-1	-1	0.0
10	310705-1245956	0	1	1	0.964
11	439321-1105304	0	-1	-1	0.0
12	272392-1245948	0	1	1	0.994
13	377217-587989	0	-1	-1	0.0
14	258996-291860	0	-1	-1	0.048
15	377416-1331114	0	-1	-1	0.104
16	588551-1386901	0	-1	-1	0.0
17	377177-385603	0	1	1	0.774
18	1223877-1223910	0	-1	-1	0.0
19	311139-439044	0	-1	-1	0.006
20	439208-1105587	0	-1	-1	0.018
21	310732-377457	0	-1	-1	0.002
22	387143-404387	0	-1	-1	0.0
23	439278-1105590	0	-1	-1	0.022
24	342875-342960	0	-1	-1	0.0
25	333152-1105583	0	-1	-1	0.064
26	335896-335904	0	-1	-1	0.0
27	377256-386186	0	-1	-1	0.006
28	386097-1378426	0	-1	-1	0.002
29	1105587-1105590	0	-1	-1	0.008
30	1223900-1561991	0	-1	-1	0.0
31	1223899-1651777	0	-1	-1	0.0
32	1634626-1666704	0	-1	-1	0.0
33	1351334-1720021	0	-1	-1	0.0
34	335894-335899	0	-1	-1	0.0
35	1105585-1105592	0	1	1	0.708
36	386147-1245960	0	-1	-1	0.0
37	1245957-1386896	0	-1	-1	0.434
38	272551-588676	0	-1	-1	0.0
39	440213-1252381	0	1	1	0.888
40	310799-386147	0	-1	-1	0.096
41	272551-1378405	0	-1	-1	0.002
42	377377-1378420	0	-1	-1	0.0
43	1666569-1675365	0	-1	-1	0.0
44	336607-1118947	0	-1	-1	0.368
45	310705-1378404	0	-1	-1	0.004
46	439281-1105590	0	-1	-1	0.004
47	376813-386186	0	-1	-1	0.0
48	333152-1105591	0	-1	-1	0.0
49	310873-1245948	0	-1	1	0.956
50	311139-1378426	0	-1	-1	0.004
51	377454-1245954	0	-1	-1	0.0
52	459457-459639	0	-1	-1	0.056
53	310994-377337	0	1	1	0.982
54	357406-357408	0	-1	-1	0.364
55	1223897-1561994	0	-1	-1	0.0
56	377259-1245948	0	1	1	1.0
57	272551-1378422	0	-1	-1	0.0
58	342605-342917	0	-1	-1	0.0
59	22687-1690930	0	-1	-1	0.0
60	272320-1245957	0	-1	-1	0.044
61	1223880-1703313	0	-1	-1	0.0
62	977667-977766	0	-1	-1	0.074
63	985377-1665979	0	-1	-1	0.0
64	1633289-1660664	0	-1	-1	0.0
65	377337-1331114	0	-1	-1	0.118
66	341479-1118948	0	-1	-1	0.0
67	301581-301586	0	1	1	0.94
68	272718-1386895	0	1	1	0.85
69	440210-502635	0	-1	-1	0.37
70	1378419-1386897	0	-1	-1	0.0
71	311159-377256	0	-1	-1	0.05
72	310732-386147	0	-1	-1	0.026
73	1223909-1561992	0	-1	-1	0.0
74	272464-386186	0	-1	-1	0.0
75	1245952-1378412	0	-1	-1	0.054
76	1684037-1709705	0	-1	-1	0.0
77	439278-439280	0	-1	-1	0.0
78	1638339-1648872	0	-1	-1	0.0
79	272710-386097	0	-1	-1	0.0
80	310994-386100	0	-1	-1	0.046
81	272594-1386895	0	1	1	0.674
82	311192-377456	0	-1	-1	0.024
83	377259-377377	0	-1	1	0.674
84	272392-386235	0	1	1	0.97
85	310840-1245957	0	-1	-1	0.006
86	385870-1378404	0	-1	-1	0.0
87	1223894-1720021	0	-1	-1	0.0
88	439281-1105597	0	-1	-1	0.004
89	272435-1245954	0	-1	-1	0.004
90	1351636-1561994	0	-1	-1	0.0
91	335895-335918	0	-1	-1	0.0
92	377340-386184	0	1	1	0.982
93	588551-1386896	0	-1	-1	0.0
94	311028-377259	0	1	1	0.502
95	311139-377456	0	-1	-1	0.318
96	377177-1378414	0	-1	-1	0.004
97	377377-1245949	0	1	1	0.96
98	310840-376813	0	-1	-1	0.002
99	272464-1378406	0	-1	-1	0.422
100	335891-335911	0	-1	-1	0.0
101	439281-1105586	0	-1	-1	0.382
102	387103-404438	0	-1	-1	0.0
103	272588-377340	0	1	1	0.862
104	1378426-1386900	0	-1	-1	0.0
105	541771-541799	0	1	1	0.874
106	311139-377177	0	-1	-1	0.01
107	1223904-1687725	0	-1	-1	0.0
108	1636644-1666569	0	-1	-1	0.0
109	1223913-1654957	0	-1	-1	0.0
110	1351337-1561992	0	-1	-1	0.0
111	272464-272551	0	-1	-1	0.094
112	1223901-1223906	0	-1	-1	0.0
113	1669902-1674868	0	-1	-1	0.0
114	310968-377177	0	-1	1	0.766
115	386762-387613	0	-1	-1	0.0
116	342915-342918	0	-1	-1	0.0
117	1660664-1677106	0	-1	-1	0.338
118	333152-1331119	0	-1	-1	0.002
119	1648872-1684037	0	-1	-1	0.0
120	440211-1278131	0	1	1	0.896
121	385870-1245955	0	-1	-1	0.002
122	1223894-1223910	0	-1	-1	0.0
123	1632197-1635698	0	1	-1	0.446
124	311027-1378414	0	-1	-1	0.0
125	1351338-1684037	0	-1	-1	0.0
126	342802-342915	0	-1	-1	0.0
127	357399-357408	0	1	-1	0.478
128	335912-335919	0	-1	-1	0.0
129	439044-439097	0	-1	-1	0.02
130	335876-335904	0	-1	-1	0.26
131	1223880-1665979	0	-1	-1	0.0
132	439211-439321	0	-1	-1	0.002
133	1245957-1245959	0	-1	-1	0.082
134	342945-342964	0	-1	-1	0.0
135	1629487-1654957	0	-1	-1	0.0
136	272588-377337	0	1	1	0.976
137	310732-1331117	0	-1	-1	0.018
138	335896-335916	0	-1	-1	0.0
139	1223912-1674868	0	-1	-1	0.0
140	1223903-1223912	0	-1	-1	0.0
141	1650666-1693843	0	1	1	0.998
142	541720-1118955	0	-1	-1	0.02
143	377217-1386897	0	-1	-1	0.0
144	377416-386102	0	-1	-1	0.028
145	310995-1245955	0	1	1	0.99
146	1561992-1666569	0	-1	-1	0.0
147	272594-1245949	0	1	1	0.844
148	1351636-1665979	0	-1	-1	0.0
149	377217-1378418	0	-1	-1	0.0
150	272435-386186	0	-1	-1	0.0
151	335895-335916	0	-1	-1	0.006
152	386714-387228	0	-1	-1	0.032
153	272464-1378407	0	-1	-1	0.022
154	985364-1693689	0	-1	-1	0.432
155	439211-1105591	0	-1	-1	0.036
156	386868-494491	0	-1	-1	0.036
157	272710-1245952	0	-1	-1	0.0
158	386185-1245960	0	1	1	0.992
159	1561991-1674868	0	-1	-1	0.0
160	1223901-1351337	0	-1	-1	0.002
161	385870-1378418	0	-1	-1	0.0
162	1331109-1386901	0	-1	-1	0.04
163	1223907-1709705	0	-1	-1	0.0
164	1223899-1684037	0	-1	-1	0.0
165	272320-1245954	0	-1	-1	0.0
166	1223900-1709319	0	-1	-1	0.0
167	1223884-1636644	0	-1	-1	0.0
168	336613-1118955	0	1	1	0.53
169	258960-291860	0	-1	-1	0.068
170	588551-1378408	0	-1	-1	0.01
171	377340-386102	0	-1	-1	0.01
172	377144-377216	0	-1	1	0.512
173	1351334-1677106	0	-1	-1	0.156
174	1245957-1378420	0	-1	-1	0.018
175	1223910-1223913	0	-1	-1	0.002
176	386140-587989	0	-1	-1	0.008
177	977668-977767	0	-1	-1	0.026
178	272710-587989	0	-1	-1	0.0
179	386184-1245949	0	-1	-1	0.244
180	953653-953656	0	1	-1	0.108
181	1351626-1636644	0	-1	-1	0.0
182	1223902-1223907	0	-1	-1	0.002
183	310994-1331114	0	1	-1	0.408
184	386924-387103	0	1	-1	0.01
185	1245957-1331109	0	-1	-1	0.408
186	272435-1378420	0	-1	-1	0.0
187	272551-1378410	0	-1	-1	0.0
188	1223905-1223910	0	-1	-1	0.002
189	310995-1245948	0	-1	1	1.0
190	310873-1245953	0	1	-1	0.468
191	342916-342942	0	-1	-1	0.0
192	1650666-1660093	0	-1	-1	0.036
193	377261-1245951	0	-1	-1	0.006
194	1105586-1105592	0	-1	-1	0.008
195	1245955-1386900	0	-1	-1	0.0
196	272320-385870	0	-1	-1	0.004
197	1245952-1378410	0	-1	-1	0.0
198	336606-511128	0	-1	-1	0.326
199	310968-1378407	0	-1	-1	0.0
200	377457-1386900	0	-1	-1	0.0
201	1351334-1665979	0	-1	-1	0.0
202	1690930-1709319	0	-1	-1	0.0
203	316152-316185	0	-1	-1	0.004
204	135293-151230	0	1	1	0.54
205	1561993-1654957	0	-1	-1	0.0
206	985378-985379	0	-1	1	0.764
207	342925-342940	0	-1	-1	0.0
208	272551-1386897	0	-1	-1	0.0
209	291821-291860	0	-1	-1	0.128
210	310705-1378412	0	-1	-1	0.006
211	459684-460272	0	-1	-1	0.026
212	377457-1378416	0	-1	-1	0.0
213	377418-1245948	0	1	1	0.998
214	342917-342942	0	-1	-1	0.0
215	377375-1378416	0	-1	-1	0.0
216	335887-335916	0	-1	-1	0.0
217	377217-377416	0	-1	-1	0.004
218	1105583-1105587	0	-1	-1	0.004
219	377340-1245957	0	-1	-1	0.0
220	357333-357400	0	-1	-1	0.046
221	1245948-1378416	0	1	1	0.998
222	387143-387574	0	-1	-1	0.0
223	439044-1105590	0	-1	-1	0.006
224	335917-335919	0	-1	-1	0.0
225	342916-342945	0	-1	-1	0.0
226	1223899-1223910	0	-1	-1	0.0
227	1223912-1703313	0	-1	-1	0.0
228	376813-1378404	0	-1	-1	0.122
229	1245960-1331116	0	-1	-1	0.0
230	335895-335908	0	-1	-1	0.012
231	386097-1378408	0	-1	-1	0.016
232	272710-1245956	0	1	1	0.776
233	377259-377456	0	-1	1	0.756
234	377375-386102	0	-1	-1	0.07
235	1245951-1378414	0	-1	-1	0.0
236	386102-1378413	0	-1	-1	0.0
237	488384-1105589	0	-1	-1	0.36
238	377456-1378426	0	-1	-1	0.0
239	272588-386185	0	-1	1	0.856
240	1223899-1223903	0	-1	-1	0.002
241	588434-588800	0	-1	-1	0.004
242	387429-387616	0	-1	-1	0.0
243	377217-1386900	0	-1	-1	0.0
244	386236-1386895	0	-1	-1	0.082
245	335892-335904	0	-1	-1	0.002
246	386102-1245957	0	-1	1	0.6
247	335892-335918	0	-1	-1	0.0
248	1648872-1677106	0	-1	-1	0.154
249	386714-387613	0	-1	-1	0.0
250	1223883-1223910	0	-1	-1	0.002
251	1351631-1665979	0	-1	-1	0.0
252	459456-459457	0	-1	-1	0.068
253	985379-1223900	0	1	1	1.0
254	377454-386185	0	1	1	0.978
255	1651777-1693689	0	-1	-1	0.0
256	335877-335906	0	-1	-1	0.0
257	376813-386140	0	-1	-1	0.004
258	272392-1331116	0	-1	-1	0.392
259	439210-1105587	0	-1	-1	0.004
260	278925-310732	0	-1	-1	0.02
261	272392-310732	0	-1	-1	0.124
262	1640432-1666569	0	-1	-1	0.0
263	335883-335913	0	-1	1	0.564
264	488384-1105302	0	-1	-1	0.114
265	1561991-1654957	0	-1	-1	0.0
266	1052467-1105302	0	-1	-1	0.172
267	386976-404387	0	-1	-1	0.004
268	348842-350282	0	1	-1	0.186
269	1105585-1105586	0	1	1	0.636
270	1633289-1714249	0	-1	-1	0.0
271	335887-335914	0	-1	-1	0.0
272	311192-377177	0	-1	1	0.726
273	1331116-1378410	0	-1	-1	0.0
274	588551-1386900	0	-1	-1	0.002
275	377177-377416	0	-1	-1	0.018
276	335900-335919	0	-1	-1	0.0
277	376813-377457	0	-1	-1	0.0
278	291861-334530	0	-1	-1	0.012
279	1223901-1351636	0	-1	-1	0.0
280	1223907-1651777	0	-1	-1	0.0
281	1245951-1331109	0	-1	-1	0.0
282	336614-511029	0	-1	-1	0.008
283	377180-1245950	0	1	-1	0.476
284	386924-404385	0	1	1	0.994
285	1245957-1331116	0	-1	-1	0.058
286	385970-1378406	0	-1	1	0.6
287	342918-342942	0	-1	-1	0.0
288	301581-1105589	0	-1	1	0.832
289	386714-404387	0	-1	-1	0.0
290	342933-342943	0	-1	-1	0.0
291	262850-262863	0	1	-1	0.302
292	977668-977777	0	-1	-1	0.026
293	404385-494491	0	1	-1	0.048
294	376886-377418	0	-1	-1	0.158
295	439280-1105587	0	-1	-1	0.0
296	377337-1245953	0	-1	-1	0.016
297	310840-1245951	0	-1	-1	0.002
298	1245957-1245960	0	-1	-1	0.066
299	1223906-1654957	0	-1	-1	0.0
300	1561992-1660664	0	-1	-1	0.0
301	386140-588676	0	-1	-1	0.006
302	377375-1245955	0	-1	-1	0.0
303	1378405-1378416	0	-1	-1	0.0
304	1105303-1105584	0	-1	-1	0.0
305	587989-1386896	0	-1	-1	0.0
306	1378412-1386900	0	-1	-1	0.112
307	1245957-1386901	0	-1	-1	0.422
308	376813-1378405	0	-1	-1	0.0
309	1223901-1654957	0	-1	-1	0.0
310	377180-385824	0	1	1	0.988
311	1378405-1378422	0	-1	-1	0.0
312	311192-377217	0	-1	-1	0.0
313	1223907-1660093	0	1	1	0.976
314	386147-1378420	0	-1	-1	0.0
315	335883-335896	0	1	-1	0.498
316	387513-387529	0	-1	-1	0.0
317	1629487-1640432	0	-1	-1	0.0
318	335896-335907	0	-1	-1	0.0
319	316184-316193	0	-1	-1	0.022
320	342869-342922	0	-1	-1	0.0
321	1351582-1634626	0	-1	-1	0.0
322	1629487-1667760	0	1	1	0.954
323	1245949-1378405	0	1	1	0.848
324	1223908-1672073	0	-1	-1	0.0
325	272435-377261	0	-1	-1	0.008
326	272594-376813	0	-1	-1	0.0
327	278925-386147	0	-1	-1	0.0
328	459456-460217	0	-1	-1	0.01
329	22687-1677106	0	1	1	0.972
330	1223901-1223908	0	-1	-1	0.0
331	335904-335913	0	-1	-1	0.0
332	439208-1105304	0	-1	-1	0.094
333	272588-310994	0	-1	-1	0.394
334	376886-386235	0	1	1	1.0
335	258960-291861	0	-1	-1	0.148
336	1223877-1709705	0	-1	-1	0.0
337	1245957-1378422	0	-1	-1	0.008
338	377261-1245948	0	1	1	0.998
339	333156-333157	0	-1	-1	0.018
340	439211-439281	0	-1	-1	0.004
341	1378404-1378411	0	-1	-1	0.014
342	272551-1378411	0	-1	-1	0.04
343	459518-460269	0	-1	-1	0.006
344	335900-335932	0	-1	-1	0.0
345	377418-1378405	0	-1	-1	0.0
346	1245955-1331114	0	-1	1	0.984
347	377457-1378420	0	-1	-1	0.0
348	1223907-1351636	0	-1	-1	0.002
349	335895-335909	0	-1	-1	0.066
350	377177-386186	0	-1	-1	0.022
351	342917-342925	0	-1	-1	0.0
352	377261-1378413	0	-1	-1	0.0
353	1245950-1245956	0	1	1	0.79
354	342927-342942	0	-1	-1	0.0
355	311192-439044	0	-1	-1	0.0
356	387103-387613	0	-1	-1	0.0
357	439209-1105583	0	-1	-1	0.182
358	335877-335913	0	-1	-1	0.0
359	439211-1105596	0	-1	-1	0.004
360	310732-386097	0	-1	-1	0.016
361	1245959-1331114	0	1	1	0.99
362	1105304-1105583	0	-1	-1	0.002
363	310732-376886	0	-1	-1	0.182
364	272718-310705	0	1	1	0.904
365	387616-404387	0	-1	-1	0.0
366	541771-1118955	0	-1	-1	0.012
367	333147-1105585	0	1	1	0.9
368	1561991-1672073	0	-1	-1	0.0
369	985377-1677106	0	-1	-1	0.284
370	311159-1331109	0	-1	-1	0.0
371	272551-386186	0	-1	-1	0.0
372	335914-335917	0	-1	-1	0.0
373	439044-1331114	0	1	1	0.866
374	1687725-1693843	0	-1	-1	0.0
375	1223913-1709705	0	-1	-1	0.0
376	377261-377337	0	-1	-1	0.028
377	1223903-1693843	0	-1	-1	0.0
378	386147-1331109	0	-1	-1	0.0
379	386186-1331114	0	1	1	0.832
380	1223905-1648872	0	-1	-1	0.0
381	1223903-1687725	0	-1	-1	0.0
382	376813-377217	0	-1	-1	0.0
383	1105304-1105591	0	-1	-1	0.0
384	316146-316184	0	-1	-1	0.006
385	451512-451569	0	1	1	0.852
386	377177-385970	0	1	1	0.726
387	1223904-1720021	0	-1	-1	0.0
388	377261-1386896	0	-1	-1	0.004
389	511036-1118956	0	-1	-1	0.076
390	377457-386102	0	-1	-1	0.0
391	377337-1378416	0	-1	-1	0.0
392	1406209-1406244	0	1	1	0.828
393	335899-342945	0	-1	-1	0.0
394	387429-404385	0	-1	-1	0.002
395	1105586-1105596	0	-1	-1	0.376
396	387143-387185	0	-1	-1	0.0
397	272442-1378419	0	-1	-1	0.004
398	439044-1378404	0	-1	-1	0.0
399	316193-316195	0	-1	-1	0.106
400	272392-1378406	0	1	1	0.56
401	342933-342947	0	-1	-1	0.0
402	341482-541771	0	-1	-1	0.018
403	341481-1118948	0	-1	-1	0.0
404	272442-588551	0	-1	1	0.864
405	439097-488384	0	-1	-1	0.016
406	1351334-1709319	0	-1	-1	0.0
407	953656-953659	0	-1	-1	0.004
408	387103-387574	0	-1	-1	0.012
409	1651777-1709705	0	-1	-1	0.0
410	310799-311027	0	-1	-1	0.016
411	1223905-1223907	0	-1	-1	0.002
412	1223901-1666704	0	-1	-1	0.0
413	377217-377340	0	-1	-1	0.0
414	541720-1118953	0	-1	-1	0.058
415	1223884-1223907	0	-1	-1	0.0
416	1351337-1636644	0	-1	-1	0.0
417	335894-335919	0	-1	-1	0.0
418	1223908-1351338	0	-1	-1	0.0
419	587989-1245948	0	1	1	1.0
420	387513-404438	0	-1	-1	0.0
421	335903-335918	0	-1	-1	0.0
422	541771-1118954	0	-1	-1	0.042
423	272435-588551	0	-1	-1	0.0
424	1223894-1351626	0	-1	-1	0.0
425	1223880-1666569	0	-1	-1	0.0
426	272551-1386901	0	-1	-1	0.01
427	1331109-1386900	0	-1	-1	0.0
428	459455-459457	0	-1	-1	0.068
429	1223877-1223904	0	-1	-1	0.0
430	440211-1252375	0	1	1	0.886
431	377337-385870	0	-1	-1	0.11
432	272588-1378406	0	-1	1	0.696
433	1640432-1666704	0	-1	-1	0.0
434	342682-342947	0	-1	-1	0.0
435	953658-953665	0	-1	-1	0.002
436	377144-377337	0	-1	-1	0.002
437	272710-311027	0	-1	-1	0.0
438	377259-377337	0	-1	1	0.754
439	272464-377261	0	-1	-1	0.162
440	386186-588434	0	-1	-1	0.012
441	1245956-1378404	0	1	1	0.822
442	291821-334518	0	-1	-1	0.002
443	310968-1378412	0	-1	-1	0.024
444	342924-342964	0	-1	-1	0.0
445	1651777-1703313	0	-1	-1	0.0
446	357332-357407	0	-1	-1	0.418
447	377416-1245954	0	-1	-1	0.01
448	1223903-1561993	0	-1	-1	0.0
449	377375-1331114	0	-1	1	0.834
450	1245948-1378410	0	1	1	0.994
451	377216-1245954	0	-1	-1	0.132
452	511041-1118956	0	-1	-1	0.002
453	459518-460217	0	-1	-1	0.002
454	377256-1245955	0	-1	-1	0.0
455	310799-386186	0	-1	-1	0.05
456	1223899-1223907	0	-1	-1	0.0
457	342916-342960	0	-1	-1	0.0
458	22687-1223906	0	-1	-1	0.078
459	336607-511024	0	-1	-1	0.248
460	1223907-1351582	0	-1	-1	0.002
461	1223905-1351582	0	-1	-1	0.0
462	291736-291860	0	-1	-1	0.076
463	1351334-1660664	0	-1	-1	0.0
464	385870-1378408	0	-1	-1	0.02
465	1561993-1675365	0	-1	-1	0.006
466	1666704-1720021	0	-1	-1	0.0
467	1666704-1667760	0	1	-1	0.22
468	417501-451569	0	1	-1	0.176
469	1223884-1709705	0	-1	-1	0.0
470	1223899-1667760	0	1	1	1.0
471	376813-377456	0	-1	-1	0.008
472	1223884-1561992	0	-1	-1	0.0
473	1223899-1687725	0	-1	-1	0.0
474	311192-1378413	0	-1	-1	0.0
475	342877-342943	0	-1	-1	0.0
476	135293-259035	0	-1	-1	0.17
477	377457-385824	0	-1	-1	0.014
478	310732-311139	0	-1	-1	0.022
479	386762-404439	0	-1	-1	0.0
480	511097-1118940	0	-1	-1	0.032
481	1223901-1684037	0	-1	-1	0.0
482	272464-439044	0	-1	-1	0.152
483	387185-404439	0	-1	-1	0.0
484	1640432-1693689	0	-1	-1	0.0
