	ids	cid	trueY	predY	prob
0	1657879-1670516	0	-1	-1	0.0
1	177483-318422	0	-1	-1	0.0
2	264176-1374388	0	-1	-1	0.0
3	1494157-1595933	0	1	-1	0.05
4	345312-345324	0	-1	-1	0.0
5	1406391-1406397	0	-1	-1	0.11
6	1567670-1567676	0	-1	-1	0.0
7	1216289-1216300	0	1	1	0.53
8	27999-177483	0	-1	-1	0.0
9	310311-310507	0	-1	-1	0.0
10	1633091-1702484	0	-1	-1	0.0
11	345298-345324	0	-1	-1	0.0
12	201254-589557	0	-1	-1	0.0
13	310310-310507	0	-1	-1	0.0
14	27999-30372	0	-1	-1	0.0
15	1697754-1699082	0	-1	-1	0.03
16	1108826-1108830	0	-1	-1	0.05
17	8408-133804	0	1	-1	0.38
18	1108817-1108824	0	1	-1	0.1
19	310087-310218	0	-1	-1	0.0
20	310270-310537	0	-1	-1	0.0
21	310181-310680	0	-1	-1	0.01
22	1567663-1567670	0	-1	-1	0.0
23	221364-964245	0	1	-1	0.12
24	339637-339668	0	-1	-1	0.01
25	345294-385188	0	-1	-1	0.09
26	290008-353973	0	-1	-1	0.0
27	1567649-1567664	0	-1	-1	0.0
28	310152-310257	0	-1	-1	0.0
29	1567645-1567646	0	-1	-1	0.0
30	282117-290016	0	-1	-1	0.0
31	1697071-1702017	0	-1	-1	0.0
32	1670516-1702484	0	-1	-1	0.0
33	310680-310689	0	-1	-1	0.0
34	324627-337301	0	-1	-1	0.0
35	264134-318430	0	-1	1	0.63
36	1601114-1601126	0	-1	-1	0.04
37	345302-345317	0	-1	-1	0.0
38	1567634-1567669	0	-1	-1	0.0
39	1634438-1672915	0	-1	-1	0.0
40	177842-200891	0	-1	-1	0.0
41	1670516-1698945	0	-1	-1	0.0
42	1709993-1718507	0	-1	-1	0.0
43	201254-318527	0	-1	-1	0.01
44	1567618-1567622	0	-1	-1	0.0
45	310209-310246	0	-1	-1	0.0
46	345377-345382	0	-1	-1	0.0
47	76324-356348	0	1	-1	0.31
48	909881-1367178	0	-1	-1	0.0
49	68684-953255	0	-1	-1	0.31
50	310231-310476	0	-1	-1	0.0
51	1567636-1567667	0	-1	-1	0.0
52	1494157-1595932	0	-1	-1	0.0
53	310247-310419	0	-1	-1	0.02
54	1108828-1108830	0	-1	-1	0.02
55	1567634-1567668	0	-1	-1	0.0
56	310151-310208	0	-1	-1	0.0
57	339634-339637	0	-1	-1	0.01
58	309817-310220	0	-1	-1	0.0
59	310113-310252	0	-1	-1	0.0
60	1640466-1688404	0	-1	-1	0.0
61	1565837-1567643	0	-1	-1	0.0
62	310218-310311	0	-1	-1	0.0
63	310310-310477	0	-1	-1	0.04
64	1567610-1567638	0	-1	-1	0.0
65	309816-310209	0	-1	-1	0.0
66	1567658-1567660	0	-1	-1	0.0
67	1567617-1567638	0	-1	-1	0.0
68	201254-318422	0	-1	-1	0.0
69	1567647-1567652	0	-1	-1	0.0
70	1567618-1567639	0	-1	-1	0.0
71	1567537-1567659	0	-1	-1	0.0
72	1567637-1567648	0	-1	-1	0.0
73	339627-339670	0	1	-1	0.48
74	310345-310616	0	-1	-1	0.13
75	264176-589557	0	-1	-1	0.0
76	909883-1595932	0	-1	-1	0.0
77	1681039-1692773	0	-1	-1	0.0
78	1567632-1567656	0	-1	-1	0.0
79	1567630-1567636	0	-1	-1	0.0
80	588679-588804	0	-1	-1	0.03
81	1567613-1567622	0	-1	-1	0.0
82	282111-353973	0	-1	-1	0.0
83	345324-345366	0	-1	-1	0.01
84	1567652-1567664	0	-1	-1	0.0
85	310248-310680	0	-1	-1	0.0
86	318422-1494156	0	-1	-1	0.0
87	1567624-1567669	0	-1	-1	0.0
88	318430-353980	0	1	1	0.68
89	1567640-1567671	0	-1	-1	0.0
90	1567502-1567617	0	-1	-1	0.0
91	219789-1595927	0	-1	-1	0.0
92	227113-227519	0	-1	-1	0.06
93	1664013-1691342	0	-1	-1	0.0
94	310476-310680	0	-1	-1	0.01
95	1567622-1567660	0	-1	-1	0.0
96	1648934-1702042	0	-1	-1	0.0
97	339641-339643	0	-1	-1	0.0
98	282116-1163534	0	-1	-1	0.09
99	1633091-1681580	0	-1	-1	0.0
100	1567637-1567652	0	-1	-1	0.0
101	1567667-1567677	0	-1	-1	0.0
102	282111-290016	0	-1	-1	0.0
103	310151-310256	0	-1	-1	0.0
104	345302-345324	0	-1	-1	0.0
105	494050-495702	0	1	-1	0.1
106	310256-310291	0	-1	-1	0.0
107	309842-310444	0	-1	-1	0.0
108	282132-1163534	0	-1	-1	0.03
109	345355-384965	0	-1	-1	0.0
110	227519-975925	0	-1	-1	0.04
111	310114-310232	0	-1	-1	0.0
112	1632258-1709955	0	-1	-1	0.1
113	589557-909883	0	-1	-1	0.0
114	339631-339655	0	-1	-1	0.0
115	1567613-1567672	0	-1	-1	0.0
116	310181-310218	0	-1	-1	0.0
