	ids	cid	trueY	predY	prob
0	953645-953656	1	-1	-1	0.11333333333333333
1	376886-377144	1	-1	-1	0.03333333333333333
2	386100-1245952	1	-1	-1	0.0033333333333333335
3	1351338-1677106	1	-1	-1	0.3933333333333333
4	377418-1245948	1	1	1	0.99
5	341473-953667	1	1	-1	0.2866666666666667
6	316181-316193	1	-1	-1	0.0
7	1223897-1660093	1	1	1	0.9966666666666667
8	342932-342964	1	-1	-1	0.0
9	1223904-1351337	1	-1	-1	0.0
10	386762-387143	1	-1	-1	0.0
11	310994-1245960	1	1	1	0.8
12	1632197-1635698	1	1	-1	0.5
13	311027-377261	1	-1	-1	0.03333333333333333
14	377377-1245954	1	-1	-1	0.0
15	387143-404439	1	-1	-1	0.0
16	377256-1378420	1	-1	-1	0.0
17	1561994-1651777	1	-1	-1	0.0
18	311027-311159	1	-1	-1	0.0
19	985380-1640009	1	-1	-1	0.3333333333333333
20	272588-1245953	1	1	-1	0.35333333333333333
21	1561992-1640432	1	-1	-1	0.0
22	404819-1278131	1	-1	-1	0.016666666666666666
23	377340-1245949	1	1	1	0.9833333333333333
24	511041-511097	1	-1	-1	0.01
25	1636644-1687725	1	-1	-1	0.0
26	316146-316180	1	-1	-1	0.013333333333333334
27	451510-451511	1	-1	-1	0.05
28	335903-335919	1	-1	-1	0.0
29	310732-311192	1	-1	-1	0.09666666666666666
30	386868-494491	1	-1	-1	0.19666666666666666
31	335891-335906	1	-1	-1	0.0
32	386097-1378426	1	-1	-1	0.006666666666666667
33	22687-1640432	1	-1	-1	0.0
34	272594-1245955	1	-1	-1	0.09666666666666666
35	1223905-1687725	1	-1	-1	0.0
36	376886-1245954	1	-1	1	0.74
37	386716-404385	1	-1	-1	0.0
38	1223912-1351334	1	-1	-1	0.0033333333333333335
39	377261-1245954	1	-1	-1	0.0
40	1223907-1654957	1	-1	-1	0.0
41	377217-1378422	1	-1	-1	0.0
42	333152-1105591	1	-1	-1	0.0
43	386817-387143	1	-1	-1	0.0
44	377337-377457	1	-1	-1	0.0
45	1561994-1638339	1	-1	-1	0.01
46	1223901-1638339	1	-1	-1	0.0
47	335892-335917	1	-1	-1	0.0
48	1245954-1378413	1	-1	-1	0.0
49	386235-1245948	1	-1	1	0.6866666666666666
50	1245959-1378410	1	-1	-1	0.0
51	386147-1378414	1	-1	-1	0.0
52	985364-1223899	1	1	1	0.77
53	22687-1677106	1	1	1	0.96
54	985377-1666569	1	-1	-1	0.0
55	1223907-1634626	1	-1	-1	0.0
56	1223773-1720021	1	-1	-1	0.0
57	1105586-1105594	1	1	-1	0.15333333333333332
58	460269-460270	1	-1	-1	0.04
59	1651777-1709319	1	-1	-1	0.0
60	387574-489425	1	-1	-1	0.06666666666666667
61	272392-1386895	1	1	-1	0.4866666666666667
62	335876-335896	1	-1	-1	0.016666666666666666
63	258960-291860	1	-1	-1	0.07333333333333333
64	1223910-1640432	1	-1	-1	0.0
65	310968-385824	1	-1	-1	0.0
66	1223902-1351631	1	1	-1	0.4766666666666667
67	386924-404438	1	1	1	0.9466666666666667
68	1223883-1672073	1	-1	-1	0.0
69	440210-502574	1	-1	-1	0.23666666666666666
70	386140-588434	1	-1	-1	0.006666666666666667
71	301586-439280	1	-1	-1	0.0
72	386714-494491	1	-1	-1	0.15666666666666668
73	272594-310732	1	-1	-1	0.0033333333333333335
74	1245949-1378415	1	1	1	0.8933333333333333
75	386186-1378420	1	-1	-1	0.01
76	1633289-1665979	1	-1	-1	0.0
