	ids	cid	trueY	predY	prob
0	310833-311371	0	-1	-1	0.056666666666666664
1	347228-347271	0	-1	-1	0.0
2	311224-347824	0	-1	-1	0.01
3	363526-363629	0	-1	-1	0.0
4	363475-363569	0	-1	-1	0.03666666666666667
5	303921-304434	0	-1	-1	0.14
6	176573-1138197	0	-1	-1	0.06333333333333334
7	298434-298598	0	1	1	0.6633333333333333
8	363524-363624	0	-1	-1	0.0
9	347244-347265	0	-1	-1	0.0
10	304328-304507	0	-1	-1	0.0
11	271091-1138088	0	-1	-1	0.0
12	347266-347268	0	-1	-1	0.0
13	363635-363640	0	1	1	0.9173390090817599
14	310422-310478	0	-1	-1	0.006666666666666667
15	309718-310481	0	1	1	0.5566666666666666
16	264977-303694	0	-1	1	0.8266666666666667
17	270969-1138088	0	-1	-1	0.0
18	304433-304507	0	-1	-1	0.006666666666666667
19	363524-363636	0	-1	-1	0.016666666666666666
20	385695-386276	0	-1	-1	0.13333333333333333
21	311688-347824	0	-1	-1	0.06
22	363632-363643	0	1	-1	0.44666666666666666
23	304390-304649	0	-1	-1	0.0033333333333333335
24	363476-363516	0	-1	-1	0.01
25	310864-311300	0	1	1	0.9133333333333333
26	270735-271059	0	-1	-1	0.0
27	303965-304357	0	1	1	0.7866666666666666
28	363513-363634	0	-1	-1	0.013333333333333334
29	385640-386275	0	1	-1	0.35333333333333333
30	304331-398320	0	-1	-1	0.02666666666666667
31	310347-310422	0	-1	-1	0.14
32	176573-1138199	0	-1	-1	0.056666666666666664
33	279716-279786	0	-1	-1	0.006666666666666667
34	363569-363619	0	-1	-1	0.30333333333333334
35	363589-363601	0	-1	-1	0.006666666666666667
36	363635-363643	0	1	1	0.81
37	278715-278873	0	-1	-1	0.023333333333333334
38	347266-347272	0	-1	-1	0.0
39	309793-311300	0	1	1	0.8933333333333333
40	347255-347267	0	-1	-1	0.0
41	347236-347245	0	-1	-1	0.0
42	303915-304389	0	-1	-1	0.02666666666666667
43	347263-347272	0	-1	-1	0.0
44	363513-363638	0	-1	-1	0.10666666666666667
45	363523-363634	0	-1	-1	0.01
46	310863-311688	0	1	1	0.96
47	311129-311688	0	1	1	0.9666666666666667
48	397515-397885	0	1	1	0.6566666666666666
49	363564-363625	0	-1	-1	0.09666666666666666
50	310600-371364	0	-1	-1	0.03333333333333333
51	363637-363647	0	1	1	0.9333333333333333
52	270736-270865	0	-1	-1	0.016666666666666666
53	363475-363637	0	1	1	0.8433333333333334
54	310038-348061	0	-1	-1	0.14666666666666667
55	385601-386276	0	-1	-1	0.03
56	397885-398376	0	-1	-1	0.0033333333333333335
57	385735-386232	0	-1	-1	0.27
58	310447-348061	0	-1	-1	0.0
59	270828-270966	0	-1	-1	0.09333333333333334
60	397515-397939	0	1	-1	0.33666666666666667
61	285487-1138194	0	-1	-1	0.006666666666666667
62	309865-310481	0	-1	-1	0.23333333333333334
63	311018-371366	0	-1	-1	0.0
64	347263-347269	0	-1	-1	0.0033333333333333335
65	270737-271088	0	-1	-1	0.0
66	398008-398375	0	-1	-1	0.0033333333333333335
67	262613-1138197	0	-1	-1	0.013333333333333334
68	311306-398129	0	-1	-1	0.24
69	371401-372265	0	-1	-1	0.006666666666666667
70	363542-363635	0	1	1	0.5666666666666667
71	310864-371364	0	-1	-1	0.12666666666666668
72	270967-271041	0	-1	-1	0.0
73	363533-363559	0	-1	-1	0.0
74	309940-348061	0	-1	-1	0.0033333333333333335
75	285487-1138192	0	-1	-1	0.013333333333333334
76	310125-310447	0	-1	-1	0.0
77	270737-270970	0	-1	-1	0.02
78	1138169-1138188	0	-1	-1	0.006666666666666667
79	262630-303693	0	1	1	0.96
80	363478-363637	0	1	1	0.5266666666666666
81	311413-371366	0	-1	-1	0.02666666666666667
82	363559-363620	0	-1	-1	0.0033333333333333335
83	347267-347272	0	-1	-1	0.0033333333333333335
84	363564-363619	0	-1	-1	0.0033333333333333335
85	309996-310573	0	-1	-1	0.30666666666666664
86	363525-363621	0	-1	-1	0.0
87	310600-310927	0	-1	-1	0.08
88	310123-310390	0	-1	-1	0.0
89	363475-363624	0	-1	-1	0.12333333333333334
90	270732-271089	0	-1	-1	0.0
91	311306-398127	0	-1	-1	0.32
92	363630-363636	0	-1	-1	0.0033333333333333335
93	304390-304503	0	-1	-1	0.023333333333333334
94	304356-304434	0	-1	-1	0.03
95	310926-311224	0	-1	-1	0.03666666666666667
96	303924-304356	0	-1	-1	0.0033333333333333335
97	285487-1138188	0	-1	-1	0.013333333333333334
98	310833-371366	0	-1	-1	0.013333333333333334
99	363542-363643	0	-1	-1	0.0628488468558155
100	303692-303842	0	1	1	0.8666666666666667
101	304083-304434	0	-1	-1	0.04666666666666667
102	278601-278716	0	-1	-1	0.07666666666666666
103	262630-1138193	0	-1	-1	0.0033333333333333335
104	270967-271091	0	-1	-1	0.0
105	310833-310926	0	-1	-1	0.29333333333333333
106	347264-347265	0	-1	-1	0.0
107	397769-398376	0	-1	-1	0.023333333333333334
108	398068-398188	0	1	-1	0.01
109	363593-363606	0	-1	-1	0.06333333333333334
110	270966-270969	0	-1	-1	0.00618218018914883
111	311095-311263	0	1	1	0.9533333333333334
112	303926-304390	0	-1	-1	0.06333333333333334
113	310599-311688	0	1	1	0.8333333333333334
114	385694-386276	0	-1	-1	0.05333333333333334
115	385600-385694	0	-1	-1	0.056666666666666664
116	310572-311339	0	-1	-1	0.02666666666666667
117	270967-271088	0	-1	-1	0.0
118	347205-347224	0	-1	-1	0.27666666666666667
119	363620-363627	0	-1	-1	0.0
120	310961-310981	0	-1	-1	0.2866666666666667
121	397765-398008	0	1	1	0.9533333333333334
122	363564-363638	0	-1	1	0.7506613801777892
123	311224-311340	0	-1	-1	0.05333333333333334
124	264246-304046	0	1	-1	0.15
125	363569-363635	0	1	1	0.69
126	347663-398130	0	-1	-1	0.08
127	363616-363622	0	-1	-1	0.06333333333333334
128	363560-363616	0	-1	-1	0.01
129	304392-398376	0	-1	-1	0.06
130	347263-347273	0	-1	-1	0.0
131	347258-347274	0	-1	-1	0.0
132	347258-347265	0	-1	-1	0.0
133	303915-304328	0	-1	-1	0.056666666666666664
134	176573-262613	0	-1	-1	0.0033333333333333335
135	309792-311300	0	1	1	0.8933333333333333
136	347250-347268	0	-1	-1	0.0
137	363523-363630	0	-1	-1	0.0033333333333333335
138	303915-304299	0	-1	-1	0.16666666666666666
139	279428-279762	0	-1	-1	0.05
140	347245-347274	0	-1	-1	0.0
141	363523-363620	0	-1	-1	0.006666666666666667
142	304046-1138073	0	-1	-1	0.006666666666666667
143	347243-347274	0	-1	-1	0.0
144	310508-311263	0	1	1	0.9366666666666666
145	363497-363554	0	-1	-1	0.0033333333333333335
146	363617-363622	0	-1	-1	0.013333333333333334
147	347226-347231	0	-1	-1	0.30666666666666664
148	309967-310390	0	-1	-1	0.006666666666666667
149	267310-267972	0	1	1	0.92
150	347255-347274	0	-1	-1	0.0
151	310927-371401	0	-1	-1	0.0033333333333333335
152	311128-371364	0	-1	-1	0.08
153	270733-270737	0	-1	-1	0.0
154	309996-310347	0	-1	-1	0.17666666666666667
155	311340-371410	0	-1	-1	0.016666666666666666
156	310901-311095	0	1	1	0.7533333333333333
157	311340-371366	0	-1	-1	0.006666666666666667
158	363584-363605	0	-1	-1	0.0033333333333333335
159	397514-397515	0	-1	-1	0.07
160	347243-347267	0	-1	-1	0.0033333333333333335
161	363542-363644	0	-1	-1	0.03666666666666667
162	264197-1138189	0	-1	-1	0.11666666666666667
163	363516-363617	0	-1	-1	0.0
164	347240-347274	0	-1	-1	0.0
165	397824-398068	0	1	1	0.68
