	ids	cid	trueY	predY	prob
0	1163662-1163665	1	-1	-1	0.276
1	439204-457123	1	-1	-1	0.016
2	299132-299143	1	-1	-1	0.0
3	551444-551445	1	-1	1	0.5937946183415707
4	1262630-1262631	1	1	1	0.7098917510853835
5	556823-557103	1	-1	-1	0.016
6	416319-417109	1	-1	-1	0.0
7	577954-1250277	1	-1	-1	0.1
8	417114-417177	1	-1	-1	0.0
9	387159-387654	1	-1	-1	0.0
10	1370535-1370566	1	-1	-1	0.074
11	372666-387119	1	-1	-1	0.002
12	1170406-1170434	1	-1	-1	0.0
13	1370550-1370558	1	-1	-1	0.004
14	522626-522644	1	-1	-1	0.006
15	551441-551513	1	1	-1	0.2397946183415706
16	1394285-1394288	1	-1	-1	0.302
17	1170426-1170654	1	-1	-1	0.0
18	1170415-1170425	1	-1	-1	0.078
19	387204-387553	1	-1	-1	0.0
20	1170406-1170423	1	-1	-1	0.0
21	598135-598258	1	-1	-1	0.122
22	578786-1250277	1	-1	-1	0.08
23	439201-457124	1	-1	-1	0.148
24	578572-578786	1	-1	-1	0.048
25	299135-299326	1	-1	-1	0.038
26	33858-322926	1	1	-1	0.398
27	416313-417032	1	-1	-1	0.012
28	321869-321870	1	-1	-1	0.03
29	416389-417112	1	-1	-1	0.244
30	416317-416384	1	-1	-1	0.0
31	372657-387654	1	-1	-1	0.016
32	299334-299335	1	-1	-1	0.082
33	416391-417107	1	-1	-1	0.0
34	417110-417182	1	-1	-1	0.07
35	324378-324384	1	-1	-1	0.01
36	594726-1394282	1	1	1	0.758
37	1170420-1170650	1	-1	-1	0.0
38	321847-323006	1	1	1	0.628
39	416315-416389	1	-1	-1	0.122
40	374856-375041	1	-1	-1	0.018
41	1370566-1370572	1	-1	-1	0.012
42	551441-551444	1	-1	1	0.6757946183415706
43	387204-387654	1	-1	-1	0.0
44	372666-372673	1	-1	-1	0.01
45	387117-387653	1	-1	-1	0.0
46	416311-417106	1	-1	-1	0.024
47	372674-372685	1	-1	-1	0.02
48	1170409-1170426	1	-1	-1	0.002
49	289354-303266	1	-1	-1	0.0
50	302610-303213	1	-1	-1	0.0
51	1370574-1370584	1	-1	-1	0.272
52	416318-416383	1	-1	-1	0.0
53	324359-324365	1	-1	-1	0.014
54	302885-303241	1	-1	-1	0.004
55	372683-372685	1	-1	-1	0.116
56	1643941-1667306	1	-1	-1	0.16
57	299328-299553	1	-1	-1	0.056
58	372666-387160	1	-1	-1	0.042
59	299132-299325	1	-1	-1	0.0
60	289390-302643	1	-1	-1	0.002
61	417110-417114	1	-1	-1	0.006
62	1170422-1170666	1	-1	-1	0.012
63	375953-376044	1	-1	-1	0.004
64	1170406-1170664	1	-1	-1	0.0
65	1652745-1669478	1	1	-1	0.162
66	387191-387654	1	-1	-1	0.0
67	417052-574668	1	-1	-1	0.026
68	372657-387653	1	-1	-1	0.014
69	372666-387549	1	-1	-1	0.086
70	1170418-1170674	1	-1	-1	0.0
71	490077-495134	1	-1	-1	0.17
72	286021-441564	1	-1	1	0.828
73	522699-522747	1	-1	-1	0.0
74	380484-380716	1	-1	-1	0.064
75	1329014-1329016	1	-1	-1	0.0
76	416391-417114	1	-1	-1	0.002
77	441324-441429	1	1	1	0.65
78	1137264-1709807	1	-1	-1	0.012
79	1370558-1370574	1	1	1	0.908
80	302643-302936	1	-1	-1	0.002
81	594718-594960	1	1	-1	0.206
82	372658-387160	1	-1	-1	0.036
83	133674-380510	1	1	1	0.55
84	1329012-1333288	1	-1	-1	0.006
85	417105-417181	1	-1	-1	0.0
86	416316-416378	1	-1	-1	0.0
87	279099-1516610	1	-1	-1	0.2
88	43944-322926	1	-1	-1	0.212
89	1370566-1370579	1	-1	-1	0.012
90	495087-496848	1	-1	-1	0.0
91	1371157-1371158	1	1	-1	0.464
92	372644-387191	1	-1	-1	0.018
93	375911-375954	1	1	-1	0.018
94	417109-417110	1	-1	-1	0.0
95	380388-380447	1	-1	-1	0.18
96	302643-303266	1	-1	-1	0.0
97	578786-1250281	1	1	1	0.578
98	372673-387162	1	-1	-1	0.01
99	372679-372685	1	-1	-1	0.02
100	1137264-1137283	1	-1	-1	0.028
101	1170412-1170422	1	-1	-1	0.0
102	1250278-1250281	1	1	-1	0.412
103	324365-324392	1	-1	-1	0.0
104	372679-387119	1	-1	-1	0.0
105	302854-303213	1	-1	-1	0.036
106	416311-417107	1	-1	-1	0.008
107	1370556-1370571	1	-1	-1	0.054
108	1370564-1370579	1	-1	-1	0.004
109	374813-375042	1	-1	-1	0.012
110	416390-417181	1	-1	-1	0.0
111	375041-375043	1	-1	-1	0.262
112	289390-302936	1	-1	-1	0.018
