	ids	cid	trueY	predY	prob
0	527299-527457	1	1	1	1.0
1	289081-289117	1	1	1	0.67
2	144096-255010	1	1	1	0.616
3	289081-289090	1	-1	-1	0.178
4	527455-1412713	1	1	1	0.998
5	527454-1412709	1	1	1	1.0
6	254980-255106	1	1	1	0.63
7	527115-527237	1	1	1	0.998
8	527307-1412502	1	-1	-1	0.0
9	581349-1412701	1	-1	-1	0.0
10	289125-289197	1	-1	-1	0.1
11	144197-255097	1	-1	-1	0.008
12	254796-254931	1	-1	-1	0.0
13	527348-581408	1	1	1	0.998
14	527456-1412917	1	1	1	1.0
15	254747-254769	1	-1	-1	0.0
16	144340-255124	1	-1	-1	0.028
17	352349-352377	1	-1	-1	0.0
18	113253-114456	1	-1	-1	0.004
19	527132-1412701	1	-1	-1	0.24
20	527307-527454	1	1	-1	0.414
21	527228-1412698	1	1	1	1.0
22	527056-527240	1	1	1	1.0
23	113014-113254	1	-1	-1	0.018
24	527115-1412699	1	-1	-1	0.0
25	527116-1412697	1	-1	-1	0.0
26	352325-352363	1	-1	-1	0.0
27	144197-254947	1	1	1	0.996
28	23193-23255	1	1	1	0.506
29	352337-352378	1	-1	-1	0.002
30	527057-527306	1	1	1	1.0
31	382062-382193	1	1	1	0.994
32	527307-527458	1	1	1	0.998
33	254791-254802	1	-1	-1	0.0
34	254952-254978	1	-1	-1	0.186
35	527345-527457	1	1	1	1.0
36	527115-1412706	1	-1	-1	0.0
37	142887-527240	1	-1	-1	0.086
38	527457-1412710	1	1	1	1.0
39	527112-527167	1	-1	-1	0.226
40	54008-289279	1	-1	-1	0.234
41	581374-1412704	1	1	1	1.0
42	527386-581408	1	1	1	0.972
43	352344-352376	1	-1	-1	0.0
44	254962-254979	1	1	1	0.504
45	527328-1412921	1	-1	-1	0.0
46	527348-527395	1	-1	-1	0.0
47	527299-1412712	1	-1	-1	0.0
48	527132-527171	1	-1	-1	0.0
49	527299-1412922	1	-1	-1	0.0
50	305629-305724	1	-1	-1	0.292
51	305305-305499	1	-1	-1	0.132
52	254802-254824	1	-1	-1	0.0
53	527117-1412706	1	-1	-1	0.0
54	255010-255124	1	1	1	0.968
55	305189-305499	1	-1	-1	0.09
56	254952-255027	1	1	-1	0.076
57	289117-289273	1	1	1	0.738
58	527258-1412917	1	-1	-1	0.024
59	527116-527239	1	1	1	1.0
60	527056-527174	1	1	1	0.684
61	144302-255010	1	1	1	0.99
62	23193-23601	1	-1	-1	0.288
63	305358-305499	1	-1	-1	0.148
64	254769-254800	1	-1	-1	0.002
65	352267-352363	1	-1	-1	0.0
66	527349-1412712	1	-1	-1	0.0
67	113018-113253	1	-1	-1	0.008
68	254979-255085	1	1	1	0.682
69	1249487-1300222	1	-1	-1	0.148
70	527173-1412698	1	1	-1	0.002
71	254947-254993	1	1	1	0.998
72	527116-1412698	1	-1	-1	0.0
73	352332-352363	1	-1	-1	0.0
74	289144-289279	1	1	-1	0.244
75	319377-352344	1	-1	-1	0.0
76	527394-527396	1	-1	-1	0.134
77	527395-581382	1	-1	-1	0.0
78	352285-352378	1	-1	-1	0.0
79	527117-527167	1	-1	-1	0.228
80	106879-527348	1	1	1	0.998
81	112782-113253	1	-1	-1	0.014
82	527237-527306	1	-1	-1	0.054
83	254764-254778	1	1	-1	0.48
84	527396-1412713	1	1	1	1.0
85	254800-254812	1	-1	-1	0.04
86	144096-255124	1	-1	-1	0.006
87	527258-527454	1	1	1	0.702
88	131007-289197	1	-1	-1	0.054
89	106879-581382	1	1	1	0.992
90	352337-352363	1	-1	-1	0.002
91	254952-1276653	1	-1	-1	0.034
92	254943-255021	1	-1	1	0.516
93	527258-1412711	1	-1	-1	0.0
94	289197-289272	1	-1	-1	0.314
95	144302-254939	1	-1	-1	0.002
96	254988-255027	1	1	-1	0.06
97	527238-581349	1	1	1	1.0
98	527386-1412921	1	-1	-1	0.0
99	254993-255096	1	-1	-1	0.0
100	255004-255106	1	-1	1	0.844
101	527120-527238	1	1	1	0.992
102	254796-254802	1	-1	-1	0.0
103	297676-297801	1	-1	-1	0.0
104	527299-527454	1	1	1	0.594
105	527237-527239	1	-1	-1	0.022
106	382064-382193	1	1	1	0.994
107	527055-1412697	1	-1	-1	0.0
108	305187-305530	1	-1	-1	0.016
109	144197-254993	1	-1	-1	0.002
110	352343-352357	1	-1	-1	0.0
111	352337-352376	1	-1	-1	0.002
112	254778-297627	1	-1	-1	0.46
113	527173-1412697	1	1	-1	0.002
114	254999-255010	1	1	1	0.996
115	352343-352376	1	-1	-1	0.0
116	527299-1412921	1	-1	-1	0.0
117	254764-254785	1	-1	-1	0.0
118	527112-527238	1	1	1	1.0
119	527456-1412710	1	1	1	1.0
120	527395-1412921	1	-1	-1	0.064
121	289279-289286	1	1	-1	0.188
122	284517-284546	1	1	-1	0.068
123	255009-255124	1	-1	-1	0.0
124	106879-527258	1	1	1	1.0
125	144302-255096	1	-1	-1	0.0
126	352332-352349	1	-1	-1	0.0
127	527174-1412699	1	1	1	1.0
128	527299-1412917	1	-1	-1	0.0
129	254947-255124	1	1	1	0.968
130	527132-581349	1	-1	-1	0.0
131	527056-527237	1	1	1	1.0
132	254978-255085	1	-1	-1	0.158
133	527457-1412711	1	1	1	1.0
134	144340-254957	1	-1	-1	0.006
135	527394-527395	1	-1	-1	0.0
136	527455-1412919	1	1	1	0.998
137	144302-254947	1	1	1	1.0
138	352285-352377	1	-1	-1	0.0
139	352267-352378	1	-1	-1	0.0
140	527349-581408	1	1	1	0.998
141	527056-1412697	1	-1	-1	0.0
142	114456-382590	1	1	-1	0.302
143	527454-1412919	1	1	1	0.998
144	352337-352362	1	-1	-1	0.002
145	527299-527458	1	1	1	1.0
146	144197-144302	1	-1	-1	0.002
147	113019-113253	1	-1	-1	0.004
148	142887-527237	1	-1	-1	0.006
149	280488-281105	1	-1	1	0.738
150	352343-352378	1	-1	-1	0.0
151	144340-254947	1	1	1	0.998
152	305186-305472	1	-1	-1	0.106
153	254939-254957	1	-1	-1	0.0
154	254957-255124	1	-1	-1	0.006
155	527117-1412705	1	-1	-1	0.0
156	254947-255010	1	-1	-1	0.12
157	106879-527386	1	1	1	0.986
158	112782-113254	1	-1	-1	0.018
159	527056-1412704	1	-1	-1	0.0
160	527117-1412703	1	-1	-1	0.0
161	352333-352376	1	-1	-1	0.0
162	113014-113253	1	-1	-1	0.012
163	254824-297627	1	-1	-1	0.0
164	581349-1412700	1	-1	-1	0.0
165	255010-255096	1	1	1	0.988
166	289144-289145	1	1	-1	0.432
167	527258-527458	1	1	1	1.0
168	289090-289124	1	-1	-1	0.094
169	254939-255010	1	1	1	0.992
170	527455-1412917	1	1	1	1.0
171	527457-1412712	1	1	1	1.0
172	527120-527237	1	1	1	0.95
173	254728-297627	1	-1	-1	0.0
174	289216-289278	1	-1	-1	0.118
175	142887-527056	1	1	1	1.0
176	527115-1412700	1	-1	-1	0.0
177	280922-281105	1	-1	1	0.698
178	54007-289098	1	-1	-1	0.022
179	352334-352363	1	-1	-1	0.102
180	527258-1412919	1	-1	-1	0.024
181	254960-255124	1	-1	-1	0.028
182	527237-1412700	1	1	1	1.0
183	289144-289216	1	-1	-1	0.114
184	352334-352357	1	1	-1	0.05
185	581408-1412922	1	1	1	0.994
186	305629-306041	1	-1	-1	0.354
187	527115-581374	1	1	1	1.0
188	581408-1412917	1	1	1	1.0
189	527174-1412701	1	1	1	1.0
190	289144-289286	1	-1	-1	0.158
191	527057-1412704	1	-1	-1	0.0
192	352349-352357	1	-1	-1	0.0
193	352347-352357	1	-1	-1	0.0
194	144197-254971	1	1	-1	0.466
195	581349-1412698	1	-1	-1	0.0
196	527055-1412704	1	-1	-1	0.02
197	527455-1412711	1	1	1	1.0
198	113014-114456	1	-1	-1	0.0
199	254931-297412	1	-1	-1	0.0
200	527174-1412698	1	1	1	1.0
201	305189-305358	1	-1	-1	0.018
202	527348-527458	1	1	1	0.998
203	527347-527396	1	-1	-1	0.456
204	527117-1412701	1	-1	-1	0.0
205	527456-1412502	1	1	1	0.982
206	527115-1412705	1	-1	-1	0.0
207	527348-1412502	1	-1	-1	0.0
208	527299-527456	1	1	1	0.998
209	289090-289131	1	-1	-1	0.208
210	352332-352378	1	-1	-1	0.0
211	527116-1412703	1	-1	-1	0.0
212	527055-527228	1	1	1	0.986
213	144340-255097	1	-1	-1	0.0
214	527455-581382	1	-1	1	0.568
215	144096-144197	1	-1	-1	0.0
216	352337-352377	1	-1	-1	0.002
217	382193-382700	1	1	1	0.994
218	106879-527349	1	1	1	0.998
219	527117-527132	1	-1	-1	0.0
220	112782-382047	1	-1	-1	0.02
221	527237-527240	1	-1	-1	0.102
222	112782-113019	1	-1	-1	0.0
223	527056-1412699	1	-1	-1	0.0
224	352337-352349	1	-1	-1	0.002
225	254769-297801	1	-1	-1	0.0
226	527393-581408	1	1	1	0.968
227	289090-289117	1	1	1	0.766
228	527345-1412919	1	-1	-1	0.0
229	527116-581374	1	1	1	1.0
230	581374-1412700	1	1	1	1.0
231	527349-1412921	1	-1	-1	0.0
232	144302-255124	1	-1	-1	0.0
233	527307-527395	1	-1	-1	0.0
234	280849-280946	1	-1	-1	0.072
235	131007-289272	1	-1	-1	0.3
236	254979-1276653	1	1	1	0.502
237	254764-254796	1	-1	-1	0.0
238	527117-1412700	1	-1	-1	0.0
239	254978-1276653	1	-1	-1	0.142
240	527345-1412921	1	-1	-1	0.0
241	527116-527237	1	1	1	1.0
242	254962-255027	1	-1	-1	0.068
243	289090-289265	1	-1	-1	0.218
244	581408-1412502	1	1	1	0.982
245	527349-1412502	1	-1	-1	0.0
246	113017-113018	1	-1	-1	0.016
247	280922-280946	1	-1	1	0.698
248	255010-255036	1	1	1	0.996
249	254747-297676	1	-1	-1	0.0
250	142887-527115	1	1	1	1.0
251	352325-352377	1	-1	-1	0.0
