	ids	cid	trueY	predY	prob
0	142887-527055	0	1	1	1.0
1	113014-113254	0	-1	-1	0.008
2	255010-255036	0	1	1	0.998
3	527237-527240	0	-1	-1	0.104
4	527057-1412703	0	-1	-1	0.0
5	297627-297801	0	-1	-1	0.0
6	289197-289271	0	-1	-1	0.024
7	352332-352378	0	-1	-1	0.0
8	527056-1412698	0	-1	-1	0.0
9	352343-352376	0	-1	-1	0.0
10	527345-1412502	0	-1	-1	0.0
11	319377-352363	0	-1	-1	0.0
12	527328-527457	0	1	1	0.76
13	527345-1412712	0	-1	-1	0.0
14	23193-23255	0	1	1	0.512
15	289131-289197	0	-1	-1	0.016
16	305189-305530	0	-1	-1	0.006
17	352343-352363	0	-1	-1	0.0
18	527299-527454	0	1	1	0.888
19	527345-1412713	0	-1	-1	0.0
20	106879-527328	0	1	1	0.764
21	527307-1412713	0	-1	-1	0.0
22	144096-144302	0	-1	-1	0.0
23	254785-254796	0	-1	-1	0.0
24	352285-352344	0	-1	-1	0.0
25	144302-255096	0	-1	-1	0.0
26	527228-527306	0	-1	-1	0.084
27	527347-1412921	0	-1	-1	0.0
28	254939-255036	0	-1	-1	0.002
29	254778-254812	0	1	1	0.61
30	144197-255097	0	-1	-1	0.046
31	352267-352378	0	-1	-1	0.0
32	527115-527306	0	1	1	1.0
33	527328-527396	0	-1	-1	0.448
34	254747-297627	0	-1	-1	0.002
35	527174-1412705	0	1	1	1.0
36	527348-527395	0	-1	-1	0.0
37	254960-255096	0	-1	-1	0.01
38	254796-254824	0	-1	-1	0.0
39	527454-1412919	0	1	1	1.0
40	527055-527237	0	1	1	1.0
41	352332-352377	0	-1	-1	0.0
42	144197-144302	0	-1	-1	0.038
43	254947-254971	0	1	1	0.99
44	305358-305499	0	-1	-1	0.066
45	527454-1412712	0	1	1	1.0
46	527174-1412700	0	1	1	1.0
47	275080-275425	0	1	-1	0.298
48	352332-352357	0	-1	-1	0.002
49	527348-581408	0	1	1	1.0
50	527455-1412917	0	1	1	1.0
51	527056-1412701	0	-1	-1	0.0
52	144340-255096	0	-1	-1	0.004
53	297676-297801	0	-1	-1	0.0
54	352332-352343	0	-1	-1	0.0
55	527115-1412700	0	-1	-1	0.0
56	255009-255124	0	-1	-1	0.0
57	254947-255010	0	-1	-1	0.218
58	131007-289197	0	-1	-1	0.06
59	527299-1412917	0	-1	-1	0.0
60	254962-255027	0	-1	-1	0.298
61	527237-581374	0	-1	-1	0.016
62	144340-254947	0	1	1	0.99
63	527386-527455	0	-1	-1	0.46
64	319377-352377	0	-1	-1	0.0
65	581382-1412922	0	-1	-1	0.0
66	254978-1276653	0	-1	-1	0.114
67	527055-1412699	0	-1	-1	0.0
68	527112-527167	0	-1	-1	0.05
69	142887-527171	0	1	1	0.998
70	255096-255097	0	-1	-1	0.006
71	382191-382193	0	1	1	0.996
72	289124-289131	0	-1	-1	0.024
73	527299-527458	0	1	1	1.0
74	527055-527306	0	1	1	1.0
75	352325-352334	0	-1	-1	0.314
76	254957-255124	0	-1	-1	0.002
77	527258-1412917	0	-1	-1	0.084
78	144302-254939	0	-1	-1	0.0
79	144197-254971	0	1	1	0.756
80	144302-254947	0	1	1	0.98
81	527056-527239	0	1	1	1.0
82	527057-1412697	0	-1	-1	0.0
83	289117-289265	0	1	1	0.632
84	527115-1412703	0	-1	-1	0.0
85	527174-527238	0	-1	-1	0.016
86	114456-382047	0	-1	-1	0.004
87	254957-254993	0	-1	-1	0.0
88	581408-1412917	0	1	1	1.0
89	527454-1412502	0	1	1	0.994
90	144096-255124	0	-1	-1	0.002
91	382304-382345	0	1	-1	0.136
92	305629-306041	0	-1	1	0.608
93	527345-1412921	0	-1	-1	0.0
94	254778-297627	0	-1	-1	0.468
95	144197-254960	0	-1	-1	0.048
96	527167-1412698	0	1	1	1.0
97	527299-527457	0	1	1	1.0
98	527116-1412704	0	-1	-1	0.0
99	254953-255106	0	1	1	0.536
100	254802-254812	0	-1	-1	0.016
101	352285-352343	0	-1	-1	0.0
102	527057-527237	0	1	1	1.0
103	527237-527238	0	-1	-1	0.01
104	112782-113019	0	-1	-1	0.0
105	352267-352325	0	-1	-1	0.0
106	527120-527240	0	1	1	0.996
107	527112-527239	0	1	1	1.0
108	527307-527457	0	1	1	0.998
109	527056-527228	0	1	1	0.992
110	254824-297412	0	-1	-1	0.0
111	144096-255036	0	-1	-1	0.014
112	352334-352377	0	-1	-1	0.454
113	527349-1412919	0	-1	-1	0.0
114	527057-1412698	0	-1	-1	0.0
115	131007-289272	0	-1	-1	0.214
116	527396-1412711	0	1	1	0.998
117	54008-289144	0	1	1	0.798
118	527116-1412701	0	-1	-1	0.0
119	527055-581374	0	1	1	1.0
120	114456-382681	0	-1	-1	0.17
121	144197-255009	0	-1	-1	0.034
122	284517-284524	0	-1	-1	0.09
123	352285-352337	0	-1	-1	0.0
124	254931-297627	0	-1	-1	0.0
125	527396-1412919	0	1	1	1.0
126	255085-1276653	0	-1	-1	0.102
127	254962-254979	0	1	1	0.754
128	113018-114456	0	-1	-1	0.016
129	255010-255097	0	1	1	0.988
130	352337-352349	0	-1	-1	0.0
131	254778-254796	0	1	1	0.604
132	275080-275237	0	-1	-1	0.262
133	527239-581349	0	1	1	0.996
134	527055-1412700	0	-1	-1	0.0
135	112782-113014	0	-1	-1	0.0
136	284517-284546	0	1	-1	0.088
137	54007-165022	0	-1	-1	0.034
138	297412-297801	0	-1	-1	0.0
139	527115-581374	0	1	1	1.0
140	527393-527396	0	-1	-1	0.074
141	527112-527132	0	-1	-1	0.0
142	305189-305499	0	-1	-1	0.05
143	527112-527306	0	1	1	1.0
144	144197-255124	0	-1	-1	0.038
145	144340-255097	0	-1	-1	0.004
146	289090-289265	0	-1	-1	0.018
147	527167-527172	0	-1	-1	0.206
148	527307-527395	0	-1	-1	0.0
149	254824-297627	0	-1	-1	0.0
150	144197-255096	0	-1	-1	0.044
151	527258-1412710	0	-1	-1	0.0
152	54007-289279	0	-1	-1	0.03
153	289098-289216	0	-1	-1	0.126
154	254939-254971	0	-1	1	0.728
155	527456-1412922	0	1	1	1.0
156	527167-527171	0	-1	-1	0.044
157	527457-1412919	0	1	1	1.0
158	254802-297801	0	-1	-1	0.0
159	131007-289131	0	-1	-1	0.046
160	352332-352376	0	-1	-1	0.0
161	305305-305499	0	-1	-1	0.056
162	527171-527174	0	-1	1	0.908
163	527456-1412711	0	1	1	0.998
164	352333-352357	0	-1	-1	0.012
165	527055-1412704	0	-1	-1	0.046
166	527055-1412703	0	-1	-1	0.084
167	527386-527457	0	1	1	0.998
168	527457-1412917	0	1	1	1.0
169	527258-1412713	0	-1	-1	0.0
170	527172-527240	0	1	1	0.942
171	382062-382103	0	1	-1	0.372
172	144096-255010	0	1	1	0.662
173	289090-289272	0	1	-1	0.108
174	319377-352349	0	-1	-1	0.0
175	527307-1412711	0	-1	-1	0.0
176	254952-255027	0	1	-1	0.072
177	113014-113018	0	-1	-1	0.004
178	527455-1412710	0	1	1	1.0
179	527056-527174	0	1	1	0.918
180	364404-364413	0	1	-1	0.016
181	144302-255010	0	1	1	0.99
182	527237-527306	0	-1	-1	0.102
183	527055-527167	0	1	1	0.61
184	254978-254979	0	1	1	0.732
185	581349-1412705	0	-1	-1	0.0
186	527171-527240	0	1	1	0.998
187	527132-1412701	0	-1	-1	0.234
188	527457-1412709	0	1	1	1.0
189	254764-254796	0	-1	-1	0.0
190	254943-255021	0	-1	-1	0.342
191	106879-527348	0	1	1	1.0
192	527455-1412712	0	1	1	1.0
193	527057-527306	0	1	1	1.0
194	382193-382700	0	1	1	0.988
195	527394-527395	0	-1	-1	0.0
196	305220-305629	0	-1	-1	0.45
197	254999-255010	0	1	1	0.998
198	527056-1412700	0	-1	-1	0.0
199	352349-352376	0	-1	-1	0.0
200	527455-1412919	0	1	1	1.0
201	254957-255009	0	-1	-1	0.0
202	527116-527174	0	1	1	0.912
203	527055-1412705	0	-1	-1	0.06
204	255021-255106	0	1	-1	0.324
205	527457-1412711	0	1	1	0.998
206	527299-1412712	0	-1	-1	0.0
207	352357-352376	0	-1	-1	0.004
208	319377-352378	0	-1	-1	0.0
209	254960-255009	0	-1	-1	0.008
210	527056-1412705	0	-1	-1	0.0
211	142887-527112	0	1	1	1.0
212	352333-352347	0	-1	-1	0.008
213	305629-305724	0	-1	-1	0.49
