	ids	cid	trueY	predY	prob
0	25003-298864	1	1	1	0.802
1	261721-1135878	1	-1	-1	0.006
2	24958-500536	1	-1	-1	0.002
3	352339-352417	1	1	-1	0.378
4	1502583-1502809	1	1	-1	0.086
5	261680-1135878	1	-1	-1	0.002
6	1512165-1512188	1	-1	-1	0.004
7	556278-1162611	1	1	1	0.952
8	1376007-1671459	1	1	1	0.57
9	24957-887499	1	-1	-1	0.0
10	298382-1255133	1	1	1	0.992
11	1512169-1512174	1	-1	-1	0.012
12	110960-1295697	1	-1	1	0.838
13	24892-1162610	1	-1	-1	0.0
14	24799-1721706	1	-1	-1	0.0
15	891366-897274	1	1	1	0.902
16	1135878-1255146	1	-1	-1	0.012
17	110960-1295091	1	-1	1	0.72
18	24931-500536	1	-1	-1	0.004
19	24799-1219161	1	-1	-1	0.002
20	1383048-1383283	1	-1	-1	0.0
21	897265-1216976	1	1	-1	0.3
22	282260-419431	1	-1	-1	0.0
23	310155-1255150	1	-1	-1	0.0
24	1502292-1502330	1	1	1	0.606
25	887499-891366	1	-1	-1	0.118
26	1499363-1499370	1	-1	-1	0.022
27	261680-298864	1	1	1	0.968
28	897267-897272	1	-1	-1	0.012
29	298864-1222736	1	1	1	0.984
30	1502320-1502326	1	1	1	0.628
31	147126-1219161	1	-1	-1	0.006
32	298864-1255146	1	1	1	0.976
33	24958-1162610	1	-1	-1	0.0
34	254818-310186	1	-1	-1	0.162
35	261706-309867	1	-1	-1	0.126
36	1643884-1671459	1	-1	-1	0.064
37	1512170-1512171	1	-1	-1	0.012
38	802906-1369858	1	1	1	0.738
39	258241-1403506	1	-1	-1	0.006
40	500567-1369858	1	-1	1	0.686
41	280034-295369	1	-1	-1	0.214
42	1499363-1499368	1	-1	-1	0.012
43	927191-1502591	1	-1	-1	0.024
44	891366-897265	1	-1	-1	0.262
45	1499312-1499362	1	-1	-1	0.01
46	147126-207200	1	-1	-1	0.0
47	891366-897268	1	-1	-1	0.0
48	25003-261660	1	-1	-1	0.002
49	561001-1369854	1	-1	-1	0.064
50	1512169-1598585	1	-1	-1	0.006
51	267880-279916	1	1	1	0.548
52	1255138-1255140	1	-1	-1	0.16
53	207200-1394040	1	-1	-1	0.0
54	261704-298864	1	1	1	0.97
55	1512168-1598584	1	-1	-1	0.038
56	558313-559145	1	-1	-1	0.002
57	1222736-1255146	1	-1	-1	0.014
58	267804-282180	1	-1	-1	0.036
59	24903-24957	1	-1	-1	0.004
60	735529-897267	1	-1	-1	0.0
61	24931-559205	1	-1	-1	0.0
62	169910-1162612	1	-1	-1	0.054
63	299333-299338	1	-1	1	0.524
64	298408-500565	1	1	1	0.988
65	125678-282191	1	-1	-1	0.068
66	254801-1394041	1	-1	-1	0.0
67	309730-500600	1	-1	-1	0.004
68	1376016-1643884	1	1	1	0.538
69	1499368-1499372	1	1	1	0.804
70	24799-500519	1	-1	-1	0.01
71	352408-352412	1	-1	-1	0.096
72	559147-1135878	1	1	1	0.636
73	859706-1594536	1	-1	-1	0.176
74	927191-1502813	1	-1	-1	0.234
75	1340999-1341004	1	-1	1	0.594
76	1376011-1376017	1	-1	-1	0.074
77	322681-1376016	1	-1	-1	0.404
78	261736-261737	1	-1	-1	0.114
79	262536-322557	1	-1	-1	0.0
80	1376007-1376016	1	-1	1	0.506
81	24892-24957	1	-1	-1	0.0
82	267680-1406128	1	-1	-1	0.362
83	1499312-1499361	1	1	1	0.644
84	1499362-1499372	1	1	1	0.726
85	110960-1295702	1	-1	1	0.724
86	261704-261737	1	-1	-1	0.006
87	802906-1278691	1	-1	-1	0.266
88	1623551-1623655	1	1	-1	0.192
89	897268-1596454	1	1	1	0.612
90	254816-298408	1	1	1	0.94
91	24958-282260	1	-1	-1	0.0
92	240499-1162610	1	1	1	0.504
93	310116-1135878	1	-1	-1	0.0
94	500536-559145	1	-1	-1	0.002
95	1285902-1285957	1	-1	-1	0.106
96	24892-254801	1	-1	-1	0.0
97	735529-897274	1	1	1	0.906
98	1512167-1598587	1	1	1	0.902
99	24958-261680	1	-1	-1	0.0
100	559204-1222736	1	1	1	0.838
101	1214676-1403506	1	1	1	0.74
102	1499302-1499361	1	1	1	0.724
103	1296962-1614209	1	-1	1	0.904
104	24958-310116	1	-1	-1	0.0
105	1340997-1341002	1	-1	1	0.804
106	1512174-1598584	1	-1	-1	0.112
107	25519-25602	1	-1	1	0.744
108	1341001-1341003	1	1	-1	0.154
109	887499-897267	1	-1	1	0.804
110	1623467-1624380	1	-1	1	0.514
111	1502584-1502588	1	-1	-1	0.406
112	24799-419431	1	-1	-1	0.0
113	1403507-1721706	1	-1	-1	0.074
114	897271-897273	1	-1	-1	0.058
115	1502587-1502806	1	-1	-1	0.18
116	1512165-1512174	1	-1	-1	0.008
117	1594534-1594536	1	-1	-1	0.142
118	1499370-1499372	1	1	1	0.834
119	1296972-1614211	1	-1	-1	0.072
120	897268-897275	1	-1	-1	0.298
121	1502583-1502587	1	-1	-1	0.024
122	282191-500602	1	-1	-1	0.088
123	1381066-1381069	1	-1	1	0.622
124	1623055-1623655	1	1	-1	0.31
125	147126-1721706	1	-1	-1	0.0
126	24957-1162610	1	-1	-1	0.0
127	24892-282260	1	-1	-1	0.0
128	310116-1255147	1	-1	-1	0.0
129	891365-897277	1	-1	-1	0.16
130	24903-24958	1	-1	-1	0.014
131	1255138-1278691	1	-1	-1	0.138
132	282260-1403506	1	-1	-1	0.0
133	25003-559145	1	-1	-1	0.062
134	1512165-1512171	1	-1	-1	0.004
135	1616255-1616258	1	1	-1	0.014
136	1499367-1499373	1	-1	-1	0.208
137	1512164-1598585	1	-1	-1	0.002
138	1341002-1341003	1	1	-1	0.464
139	1294703-1295697	1	-1	1	0.54
140	295453-1620859	1	-1	-1	0.068
141	24903-1222736	1	-1	-1	0.018
142	1391167-1391180	1	1	1	0.814
143	559147-559204	1	-1	1	0.648
144	559147-1222736	1	1	1	0.654
145	1383256-1383283	1	-1	-1	0.036
146	24957-25003	1	-1	-1	0.014
147	1499365-1499366	1	-1	-1	0.05
148	1376007-1376011	1	-1	-1	0.448
149	24957-1214676	1	-1	-1	0.0
150	897272-897273	1	-1	-1	0.07
151	298382-500590	1	1	1	0.984
152	510685-510731	1	-1	-1	0.226
153	1499302-1499362	1	-1	-1	0.052
154	322681-1376011	1	-1	-1	0.258
155	298762-298781	1	-1	-1	0.156
156	295369-1162612	1	-1	-1	0.218
157	1162610-1394040	1	-1	-1	0.0
158	261642-261737	1	-1	-1	0.106
159	1512174-1598585	1	-1	-1	0.014
160	500584-500602	1	-1	-1	0.118
161	1295091-1295697	1	-1	1	0.694
162	24931-24958	1	-1	-1	0.002
163	1383058-1383275	1	-1	-1	0.032
164	1383033-1383283	1	-1	-1	0.046
165	1502322-1502327	1	1	1	0.91
166	24958-261660	1	-1	-1	0.002
167	1391177-1391190	1	-1	1	0.55
168	24900-897265	1	-1	-1	0.166
169	1383280-1383283	1	-1	-1	0.022
170	500556-1255146	1	-1	-1	0.124
171	322557-1403497	1	-1	-1	0.0
172	1512167-1598584	1	-1	-1	0.016
173	897270-897277	1	1	-1	0.384
174	897268-897273	1	-1	-1	0.102
175	891366-897267	1	-1	-1	0.05
176	500536-1222736	1	-1	-1	0.02
177	1285888-1285901	1	-1	-1	0.064
178	559204-1255146	1	1	1	0.786
179	310116-559205	1	-1	-1	0.016
180	207200-1403506	1	-1	-1	0.002
181	125678-261663	1	-1	-1	0.078
182	24957-24958	1	-1	-1	0.006
183	1512175-1598587	1	-1	1	0.982
184	25916-402445	1	-1	1	0.738
185	948386-1502587	1	-1	-1	0.196
186	24892-1721706	1	-1	-1	0.0
187	1502806-1502809	1	-1	-1	0.082
188	110960-1294703	1	-1	1	0.598
189	500566-500650	1	-1	-1	0.01
190	1502322-1502326	1	1	1	0.7
191	556278-1401360	1	1	1	0.964
192	1027898-1278691	1	-1	-1	0.126
193	261660-261704	1	-1	-1	0.012
194	633009-1214676	1	1	-1	0.49
195	1499365-1499372	1	1	1	0.678
196	254801-1403507	1	-1	-1	0.072
197	529097-1255138	1	-1	-1	0.028
198	1366408-1383274	1	1	1	0.59
199	261704-1135878	1	-1	-1	0.008
200	169910-280108	1	-1	-1	0.066
201	24903-500536	1	-1	-1	0.014
202	1499302-1499363	1	-1	-1	0.02
203	1500063-1500065	1	1	1	0.664
204	1616255-1616256	1	-1	-1	0.016
205	1623055-1624098	1	-1	1	0.618
206	24892-24931	1	-1	-1	0.0
207	1499363-1499372	1	1	1	0.776
208	897265-897267	1	-1	1	0.86
209	125678-309867	1	-1	-1	0.162
210	24958-1255148	1	1	1	0.844
211	891365-897270	1	1	-1	0.476
212	827541-1295698	1	1	-1	0.296
213	1512173-1598584	1	-1	-1	0.078
214	352408-352417	1	-1	-1	0.332
215	254801-282260	1	-1	-1	0.0
216	352436-352442	1	-1	-1	0.254
217	891365-897279	1	-1	-1	0.3
218	897276-1596454	1	-1	1	0.6
219	500565-1255153	1	1	-1	0.12
220	275884-341067	1	-1	1	0.962
221	1383256-1383280	1	-1	-1	0.048
222	282260-1219161	1	-1	-1	0.002
223	1502587-1502807	1	-1	-1	0.034
224	1502324-1502328	1	1	1	0.968
225	25003-261721	1	-1	-1	0.016
226	261737-1369871	1	-1	-1	0.032
227	1375994-1376007	1	-1	-1	0.416
228	125678-500584	1	-1	-1	0.104
229	1512168-1512170	1	-1	-1	0.032
230	261704-310116	1	-1	-1	0.004
231	254801-1403497	1	-1	-1	0.002
232	200731-240988	1	1	-1	0.492
233	322557-1403508	1	-1	-1	0.0
234	500566-1255156	1	-1	-1	0.012
235	298381-1255156	1	1	1	0.992
236	207200-258241	1	-1	-1	0.002
237	897268-897271	1	-1	-1	0.006
238	24799-500536	1	-1	-1	0.01
239	24799-887499	1	-1	-1	0.0
240	1502583-1502586	1	-1	-1	0.054
241	125678-298781	1	1	1	0.974
242	1502807-1502809	1	-1	-1	0.024
243	1383274-1383283	1	1	-1	0.23
244	298381-1255158	1	1	1	0.992
245	1502333-1502335	1	1	-1	0.37
246	241024-1162610	1	-1	-1	0.262
247	1027898-1369858	1	1	1	0.682
248	897275-1596454	1	1	1	0.744
249	93536-402445	1	-1	1	0.81
