	ids	cid	trueY	predY	prob
0	363523-363629	2	-1	-1	0.0
1	363629-363638	2	-1	-1	0.08541281008501278
2	311016-311300	2	1	1	1.0
3	310572-311340	2	-1	-1	0.01
4	310572-310927	2	-1	-1	0.0
5	311015-371366	2	-1	-1	0.0
6	311413-371364	2	-1	1	0.8833333333333333
7	363497-363640	2	-1	-1	0.04
8	310184-310961	2	-1	-1	0.0
9	310864-311263	2	1	1	0.99
10	270828-271220	2	-1	-1	0.0
11	347212-347215	2	-1	-1	0.16666666666666666
12	347260-347276	2	-1	-1	0.0
13	363584-363600	2	-1	-1	0.0
14	264179-1138192	2	-1	-1	0.0
15	264845-1138193	2	-1	-1	0.0
16	363617-363628	2	-1	-1	0.0
17	279428-279780	2	-1	-1	0.013333333333333334
18	270737-271089	2	-1	-1	0.0
19	309967-310390	2	-1	-1	0.0
20	304389-304390	2	-1	-1	0.023333333333333334
21	363619-363637	2	1	1	0.93
22	363516-363636	2	-1	-1	0.0
23	363475-363581	2	-1	-1	0.10333333333333333
24	264197-1138193	2	-1	-1	0.01
25	310509-371366	2	-1	-1	0.0
26	363621-363630	2	-1	-1	0.0
27	310508-371364	2	-1	-1	0.12333333333333334
28	310347-310510	2	1	-1	0.26666666666666666
29	304111-304330	2	1	1	0.8433333333333334
30	415614-415615	2	1	1	0.6066666666666667
31	278602-278715	2	-1	-1	0.18666666666666668
32	397515-397937	2	1	1	1.0
33	271088-271220	2	-1	-1	0.0
34	363560-363564	2	-1	-1	0.0
35	264178-265156	2	-1	-1	0.0
36	385641-385735	2	-1	-1	0.34
37	310901-371366	2	-1	-1	0.006666666666666667
38	363620-363622	2	-1	-1	0.0
39	363542-363635	2	1	1	0.9166666666666666
40	310833-311339	2	-1	-1	0.0
41	309793-310962	2	-1	-1	0.0
42	271219-1138088	2	-1	-1	0.0033333333333333335
43	310447-310448	2	-1	-1	0.16333333333333333
44	363625-363647	2	1	1	0.8755246599520103
45	311095-371364	2	-1	-1	0.006666666666666667
46	363497-363524	2	-1	-1	0.0
47	363554-363618	2	-1	-1	0.0033333333333333335
48	347206-347208	2	-1	-1	0.16666666666666666
49	1138194-1138199	2	-1	-1	0.0033333333333333335
50	363524-363623	2	-1	-1	0.0
51	310480-310510	2	1	-1	0.20333333333333334
52	267327-267544	2	-1	-1	0.0
53	311371-372265	2	-1	-1	0.0
54	298119-298898	2	-1	-1	0.14333333333333334
55	298740-299054	2	-1	1	0.7233333333333334
56	397711-397765	2	-1	-1	0.016666666666666666
57	347261-347264	2	-1	-1	0.0
58	1138164-1138189	2	-1	1	0.5266666666666666
59	363524-363554	2	-1	-1	0.0
60	310927-311095	2	-1	-1	0.0033333333333333335
61	304328-304649	2	-1	-1	0.0033333333333333335
62	310985-311688	2	1	1	1.0
63	304027-304433	2	-1	-1	0.0033333333333333335
64	264179-264845	2	-1	-1	0.0
65	347267-347271	2	-1	-1	0.0
66	310509-310927	2	-1	-1	0.0
67	347224-347229	2	1	1	0.8033333333333333
68	311339-371410	2	-1	-1	0.0
69	310833-371366	2	-1	-1	0.0033333333333333335
70	271061-271220	2	-1	-1	0.03333333333333333
71	353639-371461	2	-1	-1	0.07666666666666666
72	270866-271092	2	-1	-1	0.0
73	363628-363638	2	-1	-1	0.06592095277816297
74	347206-347224	2	-1	-1	0.07
75	270969-271089	2	-1	-1	0.0
76	363542-363638	2	-1	-1	0.01
77	363475-363643	2	-1	-1	0.056666666666666664
78	262630-303692	2	-1	-1	0.04
79	304328-304503	2	-1	-1	0.0033333333333333335
80	304293-304356	2	-1	-1	0.01
81	271041-271220	2	-1	-1	0.0
82	303912-304330	2	1	1	0.9866666666666667
83	310183-311300	2	1	1	1.0
84	310038-310510	2	1	1	0.6933333333333334
85	270969-271090	2	-1	-1	0.006666666666666667
86	347266-347274	2	-1	-1	0.0
87	303914-304390	2	-1	-1	0.03666666666666667
88	310538-311688	2	1	1	0.6833333333333333
89	303913-304330	2	1	1	0.9433333333333334
90	363513-363523	2	-1	-1	0.0
91	310901-311033	2	1	1	0.95
92	311129-311300	2	1	1	1.0
93	270733-271092	2	-1	-1	0.0
94	347259-347272	2	-1	-1	0.0
95	398249-398375	2	-1	-1	0.043333333333333335
96	363542-363624	2	-1	-1	0.0033333333333333335
97	311224-371401	2	-1	-1	0.0
98	397765-398008	2	1	1	0.99
99	363616-363625	2	-1	-1	0.24
100	310791-371410	2	-1	-1	0.0033333333333333335
101	309996-310481	2	-1	-1	0.06333333333333334
102	363477-363554	2	-1	-1	0.0
103	1138188-1138196	2	-1	-1	0.01
104	347268-347280	2	-1	-1	0.02
105	363476-363623	2	-1	-1	0.006666666666666667
106	310863-311263	2	1	1	0.9866666666666667
107	304264-304390	2	-1	-1	0.0
108	363616-363623	2	-1	-1	0.023333333333333334
109	363635-363647	2	1	1	0.9061821801891489
110	363524-363629	2	-1	-1	0.0
111	363581-363647	2	-1	-1	0.3466666666666667
112	304433-304507	2	-1	-1	0.016666666666666666
113	310184-311371	2	-1	-1	0.0
114	363559-363636	2	-1	-1	0.0
115	363533-363559	2	-1	-1	0.0
116	347208-347212	2	-1	-1	0.24915399101839777
117	415615-415756	2	1	-1	0.11333333333333333
118	363478-363640	2	-1	-1	0.04666666666666667
119	304433-304503	2	-1	-1	0.0
120	347244-347278	2	-1	-1	0.0
121	270737-271090	2	-1	-1	0.0
122	347267-347277	2	-1	-1	0.0
123	363526-363621	2	-1	-1	0.0
124	310540-310961	2	-1	-1	0.0033333333333333335
125	265157-1138205	2	-1	-1	0.006666666666666667
126	303915-304299	2	-1	-1	0.13666666666666666
127	309940-310422	2	-1	-1	0.01
128	363497-363533	2	-1	-1	0.0033333333333333335
129	363635-363644	2	1	1	0.6285465405674464
130	310599-311263	2	1	1	0.98
131	270733-270737	2	-1	-1	0.0
132	397885-398249	2	-1	-1	0.06
133	311413-347824	2	-1	-1	0.0
134	397768-397823	2	-1	-1	0.0
135	385694-385696	2	-1	-1	0.13333333333333333
136	347236-347252	2	-1	-1	0.0033333333333333335
137	270732-1138088	2	-1	-1	0.0
138	397885-398248	2	-1	-1	0.0033333333333333335
139	385601-385695	2	-1	-1	0.15666666666666668
140	303693-1138190	2	1	1	0.9666666666666667
141	264179-1138194	2	-1	-1	0.0033333333333333335
142	363564-363618	2	-1	-1	0.0
143	310540-371364	2	-1	-1	0.0033333333333333335
144	347260-347268	2	-1	-1	0.0
145	176573-1138194	2	-1	-1	0.0
146	304299-304389	2	-1	-1	0.05333333333333334
147	311179-415615	2	-1	1	0.94
148	363584-363601	2	-1	-1	0.013333333333333334
149	347264-347269	2	-1	-1	0.0
150	304293-304330	2	1	1	0.94
151	397769-398248	2	-1	-1	0.06
152	347258-347270	2	-1	-1	0.0
153	1138190-1138194	2	-1	-1	0.0033333333333333335
154	279524-279586	2	1	-1	0.3233333333333333
155	311095-311263	2	1	1	0.9833333333333333
156	264197-1138189	2	-1	-1	0.4033333333333333
157	304264-304356	2	-1	-1	0.0
158	363564-363615	2	1	-1	0.27
159	363630-363634	2	-1	-1	0.0
160	363616-363629	2	-1	-1	0.016666666666666666
161	270732-271041	2	-1	-1	0.0
162	363476-363533	2	-1	-1	0.0033333333333333335
163	311017-371364	2	-1	-1	0.03
164	347236-347277	2	-1	-1	0.0
165	363525-363619	2	-1	-1	0.0
166	310961-310978	2	-1	-1	0.0
167	270733-270969	2	-1	-1	0.0
168	310834-310962	2	-1	-1	0.0
169	298905-298974	2	1	1	0.58
170	398323-398376	2	-1	-1	0.0
171	363538-363635	2	1	1	0.92
172	310927-371364	2	-1	-1	0.0
173	310791-310962	2	-1	-1	0.006666666666666667
174	363581-363640	2	-1	-1	0.056666666666666664
175	303994-304390	2	-1	-1	0.0
176	363624-363638	2	-1	-1	0.05534459039604504
177	347209-347229	2	1	1	0.88
178	310962-371401	2	-1	-1	0.0
179	309865-311225	2	-1	-1	0.24
180	363516-363627	2	-1	-1	0.0
181	385641-386232	2	-1	-1	0.38333333333333336
182	310926-311371	2	-1	-1	0.013333333333333334
183	303917-304356	2	-1	-1	0.0
184	262613-1138196	2	-1	-1	0.02
185	363523-363638	2	-1	-1	0.05845466466284641
186	397885-398323	2	-1	-1	0.01
187	363475-363542	2	-1	-1	0.03
188	298416-298469	2	-1	-1	0.18333333333333332
189	311306-398068	2	-1	-1	0.04666666666666667
190	309865-311371	2	-1	-1	0.05333333333333334
191	363478-363569	2	-1	-1	0.0033333333333333335
192	270831-271092	2	1	1	0.6033333333333334
193	270966-1138088	2	-1	-1	0.0
194	270732-271088	2	-1	-1	0.0
195	303692-1138188	2	-1	-1	0.016666666666666666
196	363554-363617	2	-1	-1	0.0
197	264960-1138196	2	-1	-1	0.10666666666666667
198	363584-363603	2	-1	-1	0.0033333333333333335
199	264960-304046	2	-1	-1	0.09333333333333334
200	363620-363626	2	-1	-1	0.0
201	363619-363639	2	-1	-1	0.0033333333333333335
202	363589-363605	2	-1	-1	0.0033333333333333335
203	363634-363636	2	-1	-1	0.0033333333333333335
204	363569-363643	2	-1	-1	0.07333333333333333
205	363630-363633	2	-1	-1	0.0
206	363477-363620	2	-1	-1	0.0
207	298442-298899	2	-1	-1	0.38
208	310834-311263	2	1	1	0.9866666666666667
209	363525-363623	2	-1	-1	0.0
210	270733-271091	2	-1	-1	0.0
211	310390-310481	2	-1	-1	0.4166666666666667
212	310863-311225	2	1	1	1.0
213	310422-310482	2	-1	-1	0.10333333333333333
214	304328-304434	2	-1	-1	0.013333333333333334
215	309967-310349	2	-1	-1	0.0
216	363478-363618	2	-1	-1	0.006666666666666667
217	347264-347265	2	-1	-1	0.0
218	264246-304046	2	1	-1	0.25666666666666665
219	398320-398376	2	-1	-1	0.006666666666666667
220	363569-363644	2	-1	-1	0.009515513522482163
221	264197-1138190	2	-1	-1	0.013333333333333334
222	310538-311263	2	1	1	0.6633333333333333
223	310184-310927	2	-1	-1	0.0
224	363560-363639	2	-1	-1	0.10184310774803707
225	363621-363629	2	-1	-1	0.0
226	363476-363516	2	-1	-1	0.0
227	363526-363627	2	-1	-1	0.0
228	310961-311688	2	1	-1	0.26666666666666666
229	363497-363638	2	-1	-1	0.0
230	363497-363523	2	-1	-1	0.0
231	310508-310962	2	-1	-1	0.06666666666666667
232	310569-310927	2	-1	-1	0.0
233	363569-363635	2	1	1	0.7933333333333333
234	347264-347278	2	-1	-1	0.0
235	304503-304507	2	-1	-1	0.0033333333333333335
