	ids	cid	trueY	predY	prob
0	293746-1170654	2	-1	-1	0.0
1	1170408-1170674	2	-1	-1	0.04666666666666667
2	416310-416387	2	-1	-1	0.0033333333333333335
3	1170439-1170650	2	1	1	0.68
4	1170664-1170670	2	-1	-1	0.0
5	374860-374944	2	-1	-1	0.11333333333333333
6	372644-387654	2	-1	-1	0.0
7	387162-387585	2	-1	-1	0.0
8	1596861-1596868	2	-1	-1	0.19937479103978603
9	1370571-1370578	2	1	1	0.9566666666666667
10	1170407-1170422	2	-1	-1	0.3131514444120222
11	1596863-1596864	2	-1	-1	0.012708124373119358
12	293746-1170661	2	-1	-1	0.0
13	23748-413031	2	-1	-1	0.10333333333333333
14	522615-522738	2	-1	-1	0.08
15	321869-321870	2	-1	-1	0.22333333333333333
16	1410331-1410344	2	-1	-1	0.0
17	1243934-1243962	2	-1	-1	0.0033333333333333335
18	375997-376078	2	-1	-1	0.05
19	1170419-1170655	2	-1	-1	0.07666666666666666
20	291045-291046	2	-1	-1	0.013333333333333334
21	395174-589137	2	-1	-1	0.08666666666666667
22	1410337-1410349	2	-1	-1	0.016666666666666666
23	23748-413030	2	-1	-1	0.09666666666666666
24	322936-323065	2	-1	-1	0.0033333333333333335
25	417106-417177	2	-1	-1	0.006666666666666667
26	1370567-1370572	2	-1	-1	0.0
27	1170423-1170425	2	-1	-1	0.09333333333333334
28	522644-522655	2	-1	-1	0.006666666666666667
29	169512-1170670	2	-1	-1	0.0
30	1170413-1170426	2	-1	-1	0.02
31	293935-1170649	2	-1	-1	0.0
32	375250-375458	2	-1	-1	0.10333333333333333
33	14849-204567	2	1	1	0.5266666666666666
34	1170409-1170415	2	-1	-1	0.0
35	413031-1138005	2	-1	-1	0.20333333333333334
36	293746-1170416	2	-1	-1	0.0
37	522739-522746	2	-1	-1	0.0
38	375386-375387	2	1	1	0.6566666666666666
39	522643-522644	2	-1	-1	0.06
40	235114-235115	2	-1	-1	0.01
41	293934-1170432	2	-1	-1	0.0
42	293762-1170655	2	-1	-1	0.0
43	1243945-1243952	2	-1	-1	0.0
44	23692-1138005	2	1	-1	0.11
45	1170433-1170661	2	-1	-1	0.0
46	375041-375042	2	-1	-1	0.02666666666666667
47	43944-1056047	2	-1	-1	0.08666666666666667
48	439272-457191	2	-1	-1	0.09666666666666666
49	1170412-1170418	2	-1	-1	0.1
50	1109618-1109620	2	-1	-1	0.03666666666666667
51	1170406-1170431	2	-1	-1	0.16666666666666666
52	387191-387654	2	-1	-1	0.0
53	1044952-1045153	2	-1	-1	0.03
54	1370535-1370579	2	1	1	0.9533333333333334
55	416384-417109	2	-1	-1	0.006666666666666667
56	522675-522707	2	-1	-1	0.0
57	293762-1170433	2	-1	-1	0.0
58	1329017-1333288	2	-1	-1	0.043333333333333335
59	591747-591941	2	1	-1	0.29
60	522643-522655	2	-1	-1	0.09333333333333334
61	293736-1170660	2	-1	-1	0.0
62	417106-417182	2	-1	-1	0.0033333333333333335
63	321862-321883	2	-1	-1	0.006666666666666667
64	383900-387655	2	-1	-1	0.0
65	1329011-1333285	2	-1	-1	0.0
66	522747-522765	2	-1	-1	0.03666666666666667
67	323014-1056046	2	-1	-1	0.0033333333333333335
