	ids	cid	#tr	#ac_tr	trueY	predY	prob
0	CHEMBL375263-CHEMBL227248	0	220	110	-1	-1	-0.7721448820854685
1	CHEMBL3423012-CHEMBL4062139	0	220	110	-1	-1	-0.7271671512501988
2	CHEMBL212014-CHEMBL379194	0	220	110	-1	-1	-0.7000406266402399
3	CHEMBL350632-CHEMBL351846	0	220	110	-1	-1	-0.6702991123866637
4	CHEMBL350632-CHEMBL159375	0	220	110	-1	-1	-0.6369494128220279
5	CHEMBL3423207_CHEMBL599865-CHEMBL4068756	0	220	110	1	1	1.0172281703291415
6	CHEMBL226827-CHEMBL226879	0	220	110	-1	-1	-0.8029779417669165
7	CHEMBL199609-CHEMBL200674	0	220	110	-1	-1	-0.774040551348093
8	CHEMBL3289034-CHEMBL3289036	0	220	110	-1	-1	-0.7113465020215441
9	CHEMBL226776-CHEMBL226827	0	220	110	-1	-1	-0.9973678130216788
10	CHEMBL3423011_CHEMBL3546864-CHEMBL4105613	0	220	110	-1	-1	-0.7528265244608069
11	CHEMBL11157-CHEMBL200920	0	220	110	1	1	0.38464206141450674
12	CHEMBL3289028-CHEMBL3289025	0	220	110	-1	-1	-0.7880550969799057
13	CHEMBL227197-CHEMBL227146	0	220	110	-1	-1	-0.8585365335403556
14	CHEMBL226615-CHEMBL449702	0	220	110	-1	-1	-0.8954714031939448
15	CHEMBL379194-CHEMBL212577	0	220	110	-1	-1	-0.6879366809570524
16	CHEMBL227250-CHEMBL226776	0	220	110	-1	-1	-0.9857257357465031
17	CHEMBL243184-CHEMBL396210	0	220	110	-1	-1	-0.8772452204422714
18	CHEMBL3289021-CHEMBL3289030	0	220	110	-1	-1	-0.924680226104978
19	CHEMBL226722-CHEMBL390969	0	220	110	-1	-1	-0.9729899689535461
20	CHEMBL175738-CHEMBL270206	0	220	110	-1	-1	-0.7093819168393305
21	CHEMBL3403473-CHEMBL3403471	0	220	110	-1	-1	-0.9908955540493085
22	CHEMBL4103843-CHEMBL3423011_CHEMBL3546864	0	220	110	-1	-1	-0.20750160167337628
23	CHEMBL242743-CHEMBL396210	0	220	110	-1	-1	-0.8107876131494356
24	CHEMBL3423213-CHEMBL3423215	0	220	110	-1	-1	-0.711609970440939
25	CHEMBL226825-CHEMBL450012	0	220	110	-1	-1	-0.9491067609517563
26	CHEMBL364255-CHEMBL190075	0	220	110	-1	-1	-0.644309513471827
27	CHEMBL243612-CHEMBL243184	0	220	110	-1	-1	-0.876526380922223
28	CHEMBL389638-CHEMBL226775	0	220	110	-1	-1	-0.8459271072038569
29	CHEMBL3423207_CHEMBL599865-CHEMBL1198148_CHEMBL3423206_CHEMBL597202	0	220	110	-1	1	0.9193813494821994
30	CHEMBL243612-CHEMBL396782	0	220	110	-1	-1	-0.8124817405010721
31	CHEMBL390055-CHEMBL226615	0	220	110	-1	-1	-0.8242973072236178
32	CHEMBL376790-CHEMBL450012	0	220	110	-1	-1	-0.9934426296017914
33	CHEMBL351688-CHEMBL347838	0	220	110	-1	-1	-0.7174785793333318
34	CHEMBL162316-CHEMBL162657	0	220	110	-1	-1	-0.7028504634392989
35	CHEMBL390055-CHEMBL226668	0	220	110	-1	-1	-0.7593025595229753
36	CHEMBL4091457_CHEMBL605289-CHEMBL4070765	0	220	110	-1	1	0.2712639572485164
37	CHEMBL241920-CHEMBL396210	0	220	110	-1	-1	-0.8983756654342474
38	CHEMBL1198148_CHEMBL3423206_CHEMBL597202-CHEMBL597809	0	220	110	-1	1	0.4993542895534506
39	CHEMBL4068041_CHEMBL604301-CHEMBL1198421_CHEMBL3423004_CHEMBL603544	0	220	110	-1	-1	-0.264475122019956
