	ids	cid	#tr	#ac_tr	trueY	predY	prob
0	CHEMBL476532-CHEMBL476533	0.0	139	8	-1	-1	0.0
1	CHEMBL476532-CHEMBL476534	0.0	139	8	-1	-1	0.0125
2	CHEMBL476532-CHEMBL477620	0.0	139	8	-1	-1	0.0
3	CHEMBL477997-CHEMBL476532	0.0	139	8	-1	-1	0.0
4	CHEMBL476532-CHEMBL478225	0.0	139	8	-1	-1	0.025
5	CHEMBL476532-CHEMBL478420	0.0	139	8	-1	-1	0.0125
6	CHEMBL476532-CHEMBL479257	0.0	139	8	-1	-1	0.0
7	CHEMBL476532-CHEMBL479258	0.0	139	8	-1	-1	0.0
8	CHEMBL476532-CHEMBL516908	0.0	139	8	-1	-1	0.0
9	CHEMBL476532-CHEMBL517666	0.0	139	8	-1	-1	0.0
10	CHEMBL476534-CHEMBL476533	0.0	139	8	-1	-1	0.0125
11	CHEMBL476533-CHEMBL476542	0.0	139	8	-1	-1	0.0
12	CHEMBL476533-CHEMBL476543	0.0	139	8	-1	-1	0.0
13	CHEMBL476533-CHEMBL477582	0.0	139	8	-1	-1	0.0
14	CHEMBL476533-CHEMBL477583	0.0	139	8	-1	-1	0.0
15	CHEMBL476533-CHEMBL477620	0.0	139	8	-1	-1	0.0
16	CHEMBL476533-CHEMBL477791	0.0	139	8	-1	-1	0.0
17	CHEMBL476533-CHEMBL478225	0.0	139	8	-1	-1	0.025
18	CHEMBL476533-CHEMBL478421	0.0	139	8	-1	-1	0.0
19	CHEMBL479257-CHEMBL476533	0.0	139	8	-1	-1	0.0
20	CHEMBL516908-CHEMBL476533	0.0	139	8	-1	-1	0.0
21	CHEMBL517666-CHEMBL476533	0.0	139	8	-1	-1	0.0
22	CHEMBL476534-CHEMBL477620	0.0	139	8	-1	-1	0.0125
23	CHEMBL476534-CHEMBL477791	0.0	139	8	-1	-1	0.0125
24	CHEMBL477997-CHEMBL476534	0.0	139	8	-1	-1	0.0125
25	CHEMBL476534-CHEMBL478225	0.0	139	8	-1	-1	0.0375
26	CHEMBL476534-CHEMBL478420	0.0	139	8	-1	-1	0.025
27	CHEMBL476534-CHEMBL479257	0.0	139	8	-1	-1	0.0125
28	CHEMBL476534-CHEMBL479258	0.0	139	8	-1	-1	0.0125
29	CHEMBL476534-CHEMBL516908	0.0	139	8	-1	-1	0.0125
30	CHEMBL476534-CHEMBL517666	0.0	139	8	-1	-1	0.0125
31	CHEMBL476543-CHEMBL476542	0.0	139	8	-1	-1	0.0
32	CHEMBL477582-CHEMBL476542	0.0	139	8	-1	-1	0.0
33	CHEMBL477583-CHEMBL476542	0.0	139	8	-1	-1	0.0
34	CHEMBL477791-CHEMBL476542	0.0	139	8	-1	-1	0.0
35	CHEMBL478420-CHEMBL476542	0.0	139	8	1	-1	0.0125
36	CHEMBL478421-CHEMBL476542	0.0	139	8	-1	-1	0.0
37	CHEMBL479258-CHEMBL476542	0.0	139	8	1	-1	0.0
38	CHEMBL477582-CHEMBL476543	0.0	139	8	-1	-1	0.0
39	CHEMBL476543-CHEMBL477583	0.0	139	8	-1	-1	0.0
40	CHEMBL477791-CHEMBL476543	0.0	139	8	-1	-1	0.0
41	CHEMBL478420-CHEMBL476543	0.0	139	8	1	-1	0.0125
42	CHEMBL478421-CHEMBL476543	0.0	139	8	-1	-1	0.0
43	CHEMBL479258-CHEMBL476543	0.0	139	8	1	-1	0.0
44	CHEMBL477582-CHEMBL477583	0.0	139	8	-1	-1	0.0
45	CHEMBL477620-CHEMBL477582	0.0	139	8	-1	-1	0.0
46	CHEMBL477582-CHEMBL477791	0.0	139	8	-1	-1	0.0
47	CHEMBL477582-CHEMBL478225	0.0	139	8	-1	-1	0.025
48	CHEMBL478421-CHEMBL477582	0.0	139	8	-1	-1	0.0
49	CHEMBL516908-CHEMBL477582	0.0	139	8	-1	-1	0.0
50	CHEMBL517666-CHEMBL477582	0.0	139	8	-1	-1	0.0
51	CHEMBL477620-CHEMBL477583	0.0	139	8	-1	-1	0.0
52	CHEMBL477791-CHEMBL477583	0.0	139	8	-1	-1	0.0
53	CHEMBL478420-CHEMBL477583	0.0	139	8	1	-1	0.0125
54	CHEMBL478421-CHEMBL477583	0.0	139	8	-1	-1	0.0
55	CHEMBL516908-CHEMBL477583	0.0	139	8	-1	-1	0.0
56	CHEMBL477620-CHEMBL477791	0.0	139	8	-1	-1	0.0
57	CHEMBL477997-CHEMBL477620	0.0	139	8	-1	-1	0.0
58	CHEMBL477620-CHEMBL478225	0.0	139	8	-1	-1	0.025
59	CHEMBL477620-CHEMBL478421	0.0	139	8	-1	-1	0.0
60	CHEMBL479257-CHEMBL477620	0.0	139	8	-1	-1	0.0
61	CHEMBL516908-CHEMBL477620	0.0	139	8	-1	-1	0.0
62	CHEMBL517666-CHEMBL477620	0.0	139	8	-1	-1	0.0
63	CHEMBL477791-CHEMBL478225	0.0	139	8	-1	-1	0.025
